,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.262,CELL.262,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,262,7,Immature DPEX
CELL.263,CELL.263,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,263,8,DNBL4
CELL.264,CELL.264,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,264,7,Immature DPEX
CELL.265,CELL.265,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,265,7,Immature DPEX
CELL.266,CELL.266,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,266,7,Immature DPEX
CELL.267,CELL.267,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,267,7,Immature DPEX
CELL.268,CELL.268,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,268,7,DNBL2
CELL.269,CELL.269,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,269,7,DNBL2
CELL.270,CELL.270,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,270,8,DNBL4
CELL.271,CELL.271,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,271,0,VLMC
CELL.272,CELL.272,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,272,7,Immature DPEX
CELL.273,CELL.273,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,273,7,Immature DPEX
CELL.274,CELL.274,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,274,7,DNBL2
CELL.275,CELL.275,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,275,7,DNBL2
CELL.276,CELL.276,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,276,7,Immature DPEX
CELL.277,CELL.277,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,277,7,DNBL2
CELL.278,CELL.278,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,278,7,Immature DPEX
CELL.279,CELL.279,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,279,7,Immature DPEX
CELL.280,CELL.280,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,280,0,VLMC
CELL.281,CELL.281,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,281,2,Immature MPEX
CELL.282,CELL.282,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,282,15,Immature NPTXEX
CELL.283,CELL.283,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,283,15,Immature NPTXEX
CELL.284,CELL.284,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,284,7,Immature DPEX
CELL.285,CELL.285,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,285,7,Immature DPEX
CELL.286,CELL.286,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,286,7,Immature DPEX
CELL.287,CELL.287,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,287,7,DNBL2
CELL.288,CELL.288,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,288,7,Immature DPEX
CELL.289,CELL.289,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,289,15,Immature NPTXEX
CELL.290,CELL.290,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,290,7,Immature DPEX
CELL.291,CELL.291,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,291,7,Immature DPEX
CELL.292,CELL.292,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,292,0,VLMC
CELL.293,CELL.293,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,293,2,Immature MPEX
CELL.294,CELL.294,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,294,5,DNBL2
CELL.295,CELL.295,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,295,8,DNBL4
CELL.296,CELL.296,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,296,7,Immature DPEX
CELL.297,CELL.297,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,297,7,Immature DPEX
CELL.298,CELL.298,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,298,15,Immature NPTXEX
CELL.299,CELL.299,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,299,7,Immature DPEX
CELL.300,CELL.300,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,300,0,VLMC
CELL.301,CELL.301,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,301,6,Immature NPTXEX
CELL.302,CELL.302,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,302,5,DNBL2
CELL.303,CELL.303,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,303,7,Immature DPEX
CELL.304,CELL.304,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,304,7,Immature DPEX
CELL.305,CELL.305,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,305,7,Immature DPEX
CELL.306,CELL.306,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,306,2,Immature MPEX
CELL.307,CELL.307,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,307,2,Immature MPEX
CELL.308,CELL.308,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,308,7,DNBL2
CELL.309,CELL.309,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,309,7,Immature DPEX
CELL.310,CELL.310,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,310,5,DNBL2
CELL.311,CELL.311,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,311,7,DNBL2
CELL.312,CELL.312,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,312,0,VLMC
CELL.313,CELL.313,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,313,7,DNBL2
CELL.314,CELL.314,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,314,8,DNBL4
CELL.315,CELL.315,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,315,7,DNBL4
CELL.316,CELL.316,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,316,7,Immature DPEX
CELL.317,CELL.317,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,317,15,Immature NPTXEX
CELL.318,CELL.318,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,318,15,Immature NPTXEX
CELL.319,CELL.319,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,319,7,DNBL2
CELL.320,CELL.320,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,320,2,Immature MPEX
CELL.321,CELL.321,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,321,2,Immature MPEX
CELL.322,CELL.322,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,322,7,Immature DPEX
CELL.323,CELL.323,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,323,15,Immature NPTXEX
CELL.324,CELL.324,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,324,2,Immature MPEX
CELL.325,CELL.325,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,325,2,Immature MPEX
CELL.326,CELL.326,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,326,7,Immature DPEX
CELL.327,CELL.327,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,327,0,VLMC
CELL.328,CELL.328,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,328,2,Immature MPEX
CELL.329,CELL.329,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,329,7,DNBL2
CELL.330,CELL.330,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,330,7,Immature DPEX
CELL.331,CELL.331,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,331,7,Immature DPEX
CELL.332,CELL.332,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,332,7,Immature DPEX
CELL.333,CELL.333,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,333,2,Immature MPEX
CELL.334,CELL.334,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,334,7,Immature DPEX
CELL.335,CELL.335,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,335,7,Immature DPEX
CELL.336,CELL.336,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,336,15,Immature NPTXEX
CELL.337,CELL.337,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,337,7,Immature DPEX
CELL.338,CELL.338,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,338,2,Immature MPEX
CELL.339,CELL.339,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,339,7,DNBL2
CELL.340,CELL.340,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,340,2,Immature MPEX
CELL.341,CELL.341,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,341,15,Immature NPTXEX
CELL.342,CELL.342,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,342,7,DNBL2
CELL.343,CELL.343,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,343,7,DNBL2
CELL.344,CELL.344,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,344,2,Immature MPEX
CELL.345,CELL.345,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,345,7,DNBL2
CELL.346,CELL.346,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,346,15,Immature NPTXEX
CELL.347,CELL.347,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,347,0,VLMC
CELL.348,CELL.348,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,348,8,DNBL4
CELL.349,CELL.349,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,349,15,Immature NPTXEX
CELL.350,CELL.350,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,350,0,VLMC
CELL.351,CELL.351,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,351,5,WNTEGC
CELL.352,CELL.352,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,352,15,Immature NPTXEX
CELL.353,CELL.353,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,353,15,Immature NPTXEX
CELL.354,CELL.354,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,354,15,Immature NPTXEX
CELL.355,CELL.355,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,355,2,Immature MPEX
CELL.356,CELL.356,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,356,7,Immature DPEX
CELL.357,CELL.357,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,357,2,Immature MPEX
CELL.358,CELL.358,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,358,7,Immature DPEX
CELL.359,CELL.359,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,359,5,DNBL2
CELL.360,CELL.360,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,360,5,WNTEGC
CELL.361,CELL.361,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,361,8,DNBL4
CELL.362,CELL.362,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,362,2,Immature MPEX
CELL.363,CELL.363,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,363,7,Immature DPEX
CELL.364,CELL.364,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,364,2,Immature MPEX
CELL.365,CELL.365,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,365,8,DNBL4
CELL.366,CELL.366,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,366,7,DNBL2
CELL.367,CELL.367,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,367,5,WNTEGC
CELL.368,CELL.368,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,368,7,Immature DPEX
CELL.369,CELL.369,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,369,2,Immature MPEX
CELL.370,CELL.370,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,370,7,Immature DPEX
CELL.371,CELL.371,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,371,15,Immature NPTXEX
CELL.372,CELL.372,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,372,2,Immature MPEX
CELL.373,CELL.373,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,373,7,Immature DPEX
CELL.374,CELL.374,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,374,2,Immature MPEX
CELL.375,CELL.375,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,375,2,Immature MPEX
CELL.376,CELL.376,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,376,8,DNBL4
CELL.377,CELL.377,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,377,2,Immature MPEX
CELL.378,CELL.378,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,378,7,Immature DPEX
CELL.379,CELL.379,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,379,8,DNBL4
CELL.380,CELL.380,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,380,8,DNBL4
CELL.381,CELL.381,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,381,15,Immature NPTXEX
CELL.382,CELL.382,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,382,7,DNBL2
CELL.383,CELL.383,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,383,2,Immature MPEX
CELL.384,CELL.384,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,384,15,Immature NPTXEX
CELL.385,CELL.385,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,385,0,VLMC
CELL.386,CELL.386,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,386,7,Immature DPEX
CELL.387,CELL.387,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,387,2,Immature MPEX
CELL.388,CELL.388,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,388,7,DNBL2
CELL.389,CELL.389,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,389,2,Immature MPEX
CELL.390,CELL.390,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,390,15,Immature NPTXEX
CELL.391,CELL.391,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,391,15,Immature NPTXEX
CELL.392,CELL.392,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,392,15,Immature NPTXEX
CELL.393,CELL.393,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,393,7,Immature DPEX
CELL.394,CELL.394,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,394,2,Immature MPEX
CELL.395,CELL.395,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,395,7,DNBL2
CELL.396,CELL.396,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,396,5,WNTEGC
CELL.397,CELL.397,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,397,8,DNBL4
CELL.398,CELL.398,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,398,2,Immature MPEX
CELL.399,CELL.399,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,399,7,Immature DPEX
CELL.400,CELL.400,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,400,7,Immature DPEX
CELL.401,CELL.401,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,401,0,VLMC
CELL.402,CELL.402,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,402,7,Immature DPEX
CELL.403,CELL.403,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,403,15,Immature NPTXEX
CELL.404,CELL.404,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,404,7,DNBL2
CELL.405,CELL.405,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,405,2,Immature MPEX
CELL.406,CELL.406,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,406,8,DNBL4
CELL.407,CELL.407,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,407,2,Immature MPEX
CELL.408,CELL.408,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,408,2,Immature MPEX
CELL.409,CELL.409,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,409,7,Immature DPEX
CELL.410,CELL.410,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,410,5,WNTEGC
CELL.411,CELL.411,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,411,7,DNBL2
CELL.412,CELL.412,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,412,15,Immature NPTXEX
CELL.413,CELL.413,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,413,7,DNBL2
CELL.414,CELL.414,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,414,7,Immature DPEX
CELL.415,CELL.415,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,415,2,Immature MPEX
CELL.416,CELL.416,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,416,0,VLMC
CELL.417,CELL.417,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,417,15,Immature NPTXEX
CELL.418,CELL.418,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,418,0,VLMC
CELL.419,CELL.419,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,419,8,DNBL4
CELL.420,CELL.420,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,420,2,Immature MPEX
CELL.421,CELL.421,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,421,15,Immature NPTXEX
CELL.422,CELL.422,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,422,15,Immature NPTXEX
CELL.423,CELL.423,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,423,7,DNBL2
CELL.424,CELL.424,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,424,7,Immature DPEX
CELL.425,CELL.425,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,425,15,Immature NPTXEX
CELL.426,CELL.426,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,426,8,DNBL4
CELL.427,CELL.427,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,427,7,Immature DPEX
CELL.428,CELL.428,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,428,2,Immature MPEX
CELL.429,CELL.429,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,429,2,Immature MPEX
CELL.430,CELL.430,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,430,2,Immature MPEX
CELL.431,CELL.431,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,431,2,Immature MPEX
CELL.432,CELL.432,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,432,7,DNBL2
CELL.433,CELL.433,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,433,2,Immature MPEX
CELL.434,CELL.434,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,434,2,Immature MPEX
CELL.435,CELL.435,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,435,15,Immature NPTXEX
CELL.436,CELL.436,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,436,5,WNTEGC
CELL.437,CELL.437,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,437,8,DNBL4
CELL.438,CELL.438,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,438,8,DNBL4
CELL.439,CELL.439,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,439,2,Immature MPEX
CELL.440,CELL.440,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,440,5,DNBL2
CELL.441,CELL.441,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,441,8,DNBL4
CELL.442,CELL.442,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,442,15,Immature NPTXEX
CELL.443,CELL.443,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,443,7,DNBL2
CELL.444,CELL.444,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,444,2,Immature MPEX
CELL.445,CELL.445,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,445,2,Immature MPEX
CELL.446,CELL.446,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,446,8,DNBL4
CELL.447,CELL.447,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,447,2,Immature MPEX
CELL.448,CELL.448,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,448,8,DNBL4
CELL.449,CELL.449,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,449,15,Immature NPTXEX
CELL.450,CELL.450,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,450,5,DNBL2
CELL.451,CELL.451,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,451,7,Immature DPEX
CELL.452,CELL.452,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,452,2,Immature MPEX
CELL.453,CELL.453,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,453,5,WNTEGC
CELL.454,CELL.454,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,454,2,Immature MPEX
CELL.455,CELL.455,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,455,5,WNTEGC
CELL.456,CELL.456,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,456,5,WNTEGC
CELL.457,CELL.457,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,457,15,Immature NPTXEX
CELL.458,CELL.458,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,458,2,Immature MPEX
CELL.459,CELL.459,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,459,7,Immature DPEX
CELL.460,CELL.460,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,460,8,DNBL4
CELL.461,CELL.461,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,461,2,Immature MPEX
CELL.462,CELL.462,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,462,15,Immature NPTXEX
CELL.463,CELL.463,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,463,5,DNBL2
CELL.464,CELL.464,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,464,2,Immature MPEX
CELL.465,CELL.465,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,465,15,Immature NPTXEX
CELL.466,CELL.466,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,466,2,Immature MPEX
CELL.467,CELL.467,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,467,0,VLMC
CELL.468,CELL.468,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,468,2,Immature MPEX
CELL.469,CELL.469,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,469,5,WNTEGC
CELL.470,CELL.470,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,470,15,Immature NPTXEX
CELL.471,CELL.471,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,471,5,DNBL2
CELL.472,CELL.472,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,472,2,Immature MPEX
CELL.473,CELL.473,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,473,2,Immature MPEX
CELL.474,CELL.474,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,474,2,Immature MPEX
CELL.475,CELL.475,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,475,0,VLMC
CELL.476,CELL.476,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,476,7,Immature DPEX
CELL.477,CELL.477,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,477,2,Immature MPEX
CELL.478,CELL.478,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,478,8,DNBL4
CELL.479,CELL.479,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,479,8,DNBL4
CELL.480,CELL.480,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,480,15,Immature NPTXEX
CELL.481,CELL.481,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,481,5,DNBL2
CELL.482,CELL.482,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,482,15,Immature NPTXEX
CELL.483,CELL.483,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,483,8,DNBL4
CELL.484,CELL.484,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,484,7,Immature DPEX
CELL.485,CELL.485,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,485,2,Immature MPEX
CELL.486,CELL.486,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,486,2,Immature MPEX
CELL.487,CELL.487,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,487,2,Immature MPEX
CELL.488,CELL.488,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,488,2,Immature MPEX
CELL.489,CELL.489,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,489,15,Immature NPTXEX
CELL.490,CELL.490,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,490,15,Immature NPTXEX
CELL.491,CELL.491,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,491,15,Immature NPTXEX
CELL.492,CELL.492,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,492,7,Immature DPEX
CELL.493,CELL.493,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,493,2,Immature MPEX
CELL.494,CELL.494,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,494,7,Immature DPEX
CELL.495,CELL.495,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,495,15,Immature NPTXEX
CELL.496,CELL.496,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,496,15,Immature NPTXEX
CELL.497,CELL.497,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,497,2,Immature MPEX
CELL.498,CELL.498,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,498,2,Immature MPEX
CELL.499,CELL.499,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,499,0,VLMC
CELL.500,CELL.500,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,500,2,Immature MPEX
CELL.501,CELL.501,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,501,7,DNBL2
CELL.502,CELL.502,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,502,2,Immature MPEX
CELL.503,CELL.503,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,503,2,Immature MPEX
CELL.504,CELL.504,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,504,5,DNBL2
CELL.505,CELL.505,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,505,5,WNTEGC
CELL.506,CELL.506,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,506,7,Immature DPEX
CELL.507,CELL.507,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,507,7,Immature DPEX
CELL.508,CELL.508,6,Stage57_telencephalon_rep2_DP8400015649BRD5_1,508,5,WNTEGC
CELL.509,CELL.509,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,509,8,DNBL4
CELL.510,CELL.510,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,510,7,DNBL2
CELL.511,CELL.511,5,Stage57_telencephalon_rep2_DP8400015649BRD5_1,511,8,DNBL4
CELL.512,CELL.512,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,512,0,VLMC
CELL.513,CELL.513,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,513,8,DNBL4
CELL.514,CELL.514,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,514,8,DNBL4
CELL.515,CELL.515,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,515,2,Immature MPEX
CELL.516,CELL.516,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,516,8,DNBL4
CELL.517,CELL.517,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,517,2,Immature MPEX
CELL.518,CELL.518,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,518,5,WNTEGC
CELL.519,CELL.519,7,Stage57_telencephalon_rep2_DP8400015649BRD5_1,519,8,DNBL4
CELL.520,CELL.520,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,520,2,Immature MPEX
CELL.521,CELL.521,3,Stage57_telencephalon_rep2_DP8400015649BRD5_1,521,2,Immature MPEX
