,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.1141,CELL.1141,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1141,0,CMPN
CELL.1142,CELL.1142,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1142,0,TLNBL
CELL.1143,CELL.1143,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1143,4,MCG
CELL.1145,CELL.1145,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1145,12,VLMC
CELL.1149,CELL.1149,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1149,8,CCKIN
CELL.1150,CELL.1150,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1150,0,CMPN
CELL.1152,CELL.1152,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1152,1,MSN
CELL.1153,CELL.1153,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1153,4,VLMC
CELL.1156,CELL.1156,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1156,8,CCKIN
CELL.1157,CELL.1157,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1157,0,CMPN
CELL.1161,CELL.1161,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1161,8,CCKIN
CELL.1162,CELL.1162,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1162,8,CCKIN
CELL.1163,CELL.1163,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1163,1,MSN
CELL.1164,CELL.1164,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1164,1,MSN
CELL.1168,CELL.1168,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1168,0,CMPN
CELL.1169,CELL.1169,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1169,0,CMPN
CELL.1173,CELL.1173,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1173,0,CMPN
CELL.1175,CELL.1175,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1175,0,TLNBL
CELL.1176,CELL.1176,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1176,0,CMPN
CELL.1178,CELL.1178,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1178,0,CMPN
CELL.1180,CELL.1180,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1180,0,TLNBL
CELL.1185,CELL.1185,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1185,4,MCG
CELL.1189,CELL.1189,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1189,1,MSN
CELL.1190,CELL.1190,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1190,12,VLMC
CELL.1195,CELL.1195,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1195,8,CCKIN
CELL.1196,CELL.1196,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1196,8,CCKIN
CELL.1197,CELL.1197,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1197,8,CCKIN
CELL.1201,CELL.1201,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1201,8,CCKIN
CELL.1202,CELL.1202,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1202,0,CMPN
CELL.1204,CELL.1204,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1204,2,CP
CELL.1205,CELL.1205,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1205,16,NPYIN
CELL.1206,CELL.1206,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1206,8,CCKIN
CELL.1207,CELL.1207,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1207,0,CMPN
CELL.1210,CELL.1210,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1210,0,CMPN
CELL.1211,CELL.1211,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1211,1,MSN
CELL.1212,CELL.1212,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1212,1,MSN
CELL.1213,CELL.1213,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1213,0,CMPN
CELL.1215,CELL.1215,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1215,0,CMPN
CELL.1221,CELL.1221,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1221,0,SCGNIN
CELL.1223,CELL.1223,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1223,8,CCKIN
CELL.1224,CELL.1224,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1224,0,TLNBL
CELL.1225,CELL.1225,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1225,0,TLNBL
CELL.1227,CELL.1227,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1227,8,CCKIN
CELL.1228,CELL.1228,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1228,8,CCKIN
CELL.1229,CELL.1229,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1229,1,MSN
CELL.1230,CELL.1230,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1230,7,MSN
CELL.1231,CELL.1231,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1231,0,CMPN
CELL.1232,CELL.1232,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1232,4,VLMC
CELL.1235,CELL.1235,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1235,8,CCKIN
CELL.1236,CELL.1236,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1236,0,CMPN
CELL.1237,CELL.1237,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1237,0,CMPN
CELL.1239,CELL.1239,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1239,4,MCG
CELL.1244,CELL.1244,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1244,8,CCKIN
CELL.1247,CELL.1247,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1247,1,MSN
CELL.1249,CELL.1249,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1249,4,VLMC
CELL.1251,CELL.1251,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1251,12,VLMC
CELL.1252,CELL.1252,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1252,1,MSN
CELL.1253,CELL.1253,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1253,0,CMPN
CELL.1254,CELL.1254,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1254,0,CMPN
CELL.1255,CELL.1255,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1255,0,CMPN
CELL.1256,CELL.1256,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1256,0,CMPN
CELL.1259,CELL.1259,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1259,4,MCG
CELL.1260,CELL.1260,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1260,0,TLNBL
CELL.1261,CELL.1261,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1261,0,CMPN
CELL.1263,CELL.1263,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1263,0,CMPN
CELL.1266,CELL.1266,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1266,4,MCG
CELL.1270,CELL.1270,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1270,8,CCKIN
CELL.1271,CELL.1271,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1271,0,CMPN
CELL.1272,CELL.1272,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1272,0,CMPN
CELL.1275,CELL.1275,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1275,1,MSN
CELL.1276,CELL.1276,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1276,8,CCKIN
CELL.1278,CELL.1278,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1278,2,CP
CELL.1280,CELL.1280,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1280,1,MSN
CELL.1281,CELL.1281,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1281,8,CCKIN
CELL.1286,CELL.1286,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1286,0,MCG
CELL.1288,CELL.1288,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1288,8,CCKIN
CELL.1290,CELL.1290,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1290,0,TLNBL
CELL.1292,CELL.1292,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1292,4,VLMC
CELL.1293,CELL.1293,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1293,0,CMPN
CELL.1294,CELL.1294,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1294,0,CMPN
CELL.1297,CELL.1297,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1297,8,CCKIN
CELL.1300,CELL.1300,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1300,4,MCG
CELL.1301,CELL.1301,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1301,4,MCG
CELL.1302,CELL.1302,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1302,1,MSN
CELL.1304,CELL.1304,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1304,1,MSN
CELL.1305,CELL.1305,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1305,0,CMPN
CELL.1306,CELL.1306,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1306,2,CP
CELL.1308,CELL.1308,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1308,0,CMPN
CELL.1309,CELL.1309,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1309,0,CMPN
CELL.1310,CELL.1310,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1310,2,CP
CELL.1311,CELL.1311,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1311,8,CCKIN
CELL.1312,CELL.1312,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1312,0,CMPN
CELL.1313,CELL.1313,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1313,0,CMPN
CELL.1314,CELL.1314,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1314,4,MCG
CELL.1316,CELL.1316,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1316,1,MSN
CELL.1317,CELL.1317,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1317,8,CCKIN
CELL.1318,CELL.1318,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1318,1,MSN
CELL.1319,CELL.1319,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1319,1,MSN
CELL.1320,CELL.1320,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1320,0,CMPN
CELL.1321,CELL.1321,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1321,0,TLNBL
CELL.1322,CELL.1322,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1322,2,CP
CELL.1326,CELL.1326,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1326,0,CMPN
CELL.1327,CELL.1327,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1327,12,VLMC
CELL.1328,CELL.1328,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1328,0,CMPN
CELL.1329,CELL.1329,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1329,4,VLMC
CELL.1332,CELL.1332,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1332,1,MSN
CELL.1333,CELL.1333,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1333,4,VLMC
CELL.1334,CELL.1334,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1334,4,MCG
CELL.1335,CELL.1335,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1335,4,VLMC
CELL.1337,CELL.1337,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1337,1,MSN
CELL.1338,CELL.1338,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1338,2,CP
CELL.1339,CELL.1339,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1339,0,CMPN
CELL.1340,CELL.1340,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1340,8,CCKIN
CELL.1341,CELL.1341,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1341,1,MSN
CELL.1342,CELL.1342,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1342,0,CMPN
CELL.1343,CELL.1343,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1343,0,CMPN
CELL.1344,CELL.1344,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1344,0,CMPN
CELL.1345,CELL.1345,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1345,1,MSN
CELL.1348,CELL.1348,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1348,2,CCKIN
CELL.1349,CELL.1349,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1349,1,MSN
CELL.1351,CELL.1351,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1351,0,CMPN
CELL.1352,CELL.1352,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1352,4,VLMC
CELL.1354,CELL.1354,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1354,0,CMPN
CELL.1355,CELL.1355,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1355,0,CMPN
CELL.1357,CELL.1357,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1357,0,CMPN
CELL.1359,CELL.1359,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1359,8,CCKIN
CELL.1360,CELL.1360,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1360,1,MSN
CELL.1361,CELL.1361,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1361,2,OLIGO
CELL.1363,CELL.1363,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1363,8,CCKIN
CELL.1364,CELL.1364,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1364,0,CMPN
CELL.1365,CELL.1365,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1365,8,CCKIN
CELL.1366,CELL.1366,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1366,7,NPTXEX
CELL.1367,CELL.1367,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1367,0,CMPN
CELL.1373,CELL.1373,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1373,0,CMPN
CELL.1374,CELL.1374,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1374,0,CMPN
CELL.1376,CELL.1376,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1376,4,VLMC
CELL.1377,CELL.1377,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1377,8,CCKIN
CELL.1378,CELL.1378,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1378,8,CCKIN
CELL.1379,CELL.1379,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1379,0,CMPN
CELL.1381,CELL.1381,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1381,0,CMPN
CELL.1383,CELL.1383,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1383,4,MSN
CELL.1384,CELL.1384,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1384,1,MSN
CELL.1386,CELL.1386,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1386,0,CMPN
CELL.1387,CELL.1387,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1387,4,VLMC
CELL.1389,CELL.1389,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1389,1,MSN
CELL.1391,CELL.1391,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1391,0,CMPN
CELL.1392,CELL.1392,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1392,0,CMPN
CELL.1395,CELL.1395,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1395,0,CMPN
CELL.1396,CELL.1396,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1396,0,CMPN
CELL.1397,CELL.1397,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1397,0,MCG
CELL.1398,CELL.1398,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1398,8,CCKIN
CELL.1400,CELL.1400,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1400,1,MSN
CELL.1402,CELL.1402,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1402,0,CMPN
CELL.1405,CELL.1405,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1405,0,CMPN
CELL.1408,CELL.1408,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1408,8,CCKIN
CELL.1409,CELL.1409,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1409,0,CMPN
CELL.1410,CELL.1410,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1410,4,VLMC
CELL.1411,CELL.1411,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1411,0,CMPN
CELL.1414,CELL.1414,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1414,1,MSN
CELL.1415,CELL.1415,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1415,8,CCKIN
CELL.1416,CELL.1416,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1416,0,CMPN
CELL.1418,CELL.1418,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1418,0,CMPN
CELL.1419,CELL.1419,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1419,0,CMPN
CELL.1420,CELL.1420,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1420,0,CMPN
CELL.1421,CELL.1421,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1421,0,TLNBL
CELL.1422,CELL.1422,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1422,4,MCG
CELL.1424,CELL.1424,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1424,0,CMPN
CELL.1426,CELL.1426,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1426,0,CMPN
CELL.1427,CELL.1427,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1427,1,MSN
CELL.1428,CELL.1428,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1428,1,MSN
CELL.1429,CELL.1429,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1429,1,MSN
CELL.1431,CELL.1431,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1431,4,VLMC
CELL.1432,CELL.1432,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1432,8,CCKIN
CELL.1435,CELL.1435,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1435,2,CP
CELL.1436,CELL.1436,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1436,4,MCG
CELL.1437,CELL.1437,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1437,0,CMPN
CELL.1438,CELL.1438,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1438,0,CP
CELL.1439,CELL.1439,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1439,8,CCKIN
CELL.1440,CELL.1440,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1440,8,CCKIN
CELL.1442,CELL.1442,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1442,12,VLMC
CELL.1445,CELL.1445,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1445,0,CMPN
CELL.1446,CELL.1446,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1446,0,CMPN
CELL.1447,CELL.1447,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1447,2,CP
CELL.1448,CELL.1448,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1448,1,MSN
CELL.1450,CELL.1450,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1450,1,MSN
CELL.1451,CELL.1451,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1451,2,CP
CELL.1452,CELL.1452,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1452,8,CCKIN
CELL.1453,CELL.1453,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1453,0,CMPN
CELL.1456,CELL.1456,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1456,2,CP
CELL.1457,CELL.1457,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1457,0,CMPN
CELL.1458,CELL.1458,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1458,8,CCKIN
CELL.1459,CELL.1459,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1459,0,CMPN
CELL.1460,CELL.1460,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1460,0,CMPN
CELL.1462,CELL.1462,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1462,0,CMPN
CELL.1463,CELL.1463,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1463,4,VLMC
CELL.1464,CELL.1464,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1464,1,MSN
CELL.1465,CELL.1465,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1465,8,CCKIN
CELL.1467,CELL.1467,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1467,0,CMPN
CELL.1468,CELL.1468,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1468,0,CMPN
CELL.1469,CELL.1469,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1469,8,CCKIN
CELL.1470,CELL.1470,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1470,0,CMPN
CELL.1471,CELL.1471,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1471,0,CMPN
CELL.1472,CELL.1472,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1472,0,CMPN
CELL.1473,CELL.1473,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1473,4,MCG
CELL.1474,CELL.1474,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1474,0,CMPN
CELL.1476,CELL.1476,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1476,8,CCKIN
CELL.1477,CELL.1477,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1477,0,CMPN
CELL.1478,CELL.1478,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1478,0,CMPN
CELL.1480,CELL.1480,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1480,4,CMPN
CELL.1481,CELL.1481,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1481,0,CMPN
CELL.1483,CELL.1483,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1483,1,MSN
CELL.1486,CELL.1486,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1486,8,CCKIN
CELL.1487,CELL.1487,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1487,0,CMPN
CELL.1488,CELL.1488,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1488,8,CCKIN
CELL.1489,CELL.1489,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1489,1,MSN
CELL.1490,CELL.1490,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1490,0,CMPN
CELL.1491,CELL.1491,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1491,0,CMPN
CELL.1493,CELL.1493,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1493,8,CCKIN
CELL.1495,CELL.1495,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1495,0,CMPN
CELL.1496,CELL.1496,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1496,1,MSN
CELL.1497,CELL.1497,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1497,8,CCKIN
CELL.1499,CELL.1499,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1499,0,CMPN
CELL.1500,CELL.1500,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1500,8,CCKIN
CELL.1501,CELL.1501,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1501,0,CMPN
CELL.1502,CELL.1502,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1502,0,TLNBL
CELL.1503,CELL.1503,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1503,0,CMPN
CELL.1505,CELL.1505,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1505,1,MSN
CELL.1506,CELL.1506,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1506,4,MCG
CELL.1507,CELL.1507,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1507,0,CMPN
CELL.1509,CELL.1509,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1509,0,CMPN
CELL.1510,CELL.1510,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1510,1,MSN
CELL.1511,CELL.1511,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1511,0,CMPN
CELL.1512,CELL.1512,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1512,0,CMPN
CELL.1513,CELL.1513,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1513,0,CMPN
CELL.1514,CELL.1514,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1514,8,CCKIN
CELL.1515,CELL.1515,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1515,12,VLMC
CELL.1517,CELL.1517,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1517,4,VLMC
CELL.1518,CELL.1518,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1518,2,OLIGO
CELL.1519,CELL.1519,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1519,9,NPTXEX
CELL.1520,CELL.1520,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1520,8,CCKIN
CELL.1521,CELL.1521,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1521,0,CMPN
CELL.1522,CELL.1522,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1522,0,CMPN
CELL.1523,CELL.1523,2,Meta_telencephalon_rep1_DP8400015234BLB2_1,1523,0,CMPN
CELL.1524,CELL.1524,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1524,2,CP
CELL.1526,CELL.1526,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1526,1,MSN
CELL.1529,CELL.1529,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1529,0,CMPN
CELL.1530,CELL.1530,8,Meta_telencephalon_rep1_DP8400015234BLB2_1,1530,11,CP
CELL.1533,CELL.1533,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1533,4,MCG
CELL.1534,CELL.1534,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1534,8,CCKIN
CELL.1535,CELL.1535,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1535,0,CMPN
CELL.1536,CELL.1536,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1536,4,VLMC
CELL.1537,CELL.1537,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1537,0,CMPN
CELL.1538,CELL.1538,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1538,8,CCKIN
CELL.1540,CELL.1540,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1540,8,CCKIN
CELL.1541,CELL.1541,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1541,0,CMPN
CELL.1542,CELL.1542,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1542,0,SCGNIN
CELL.1544,CELL.1544,5,Meta_telencephalon_rep1_DP8400015234BLB2_1,1544,4,MCG
CELL.1545,CELL.1545,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1545,8,CCKIN
CELL.1547,CELL.1547,0,Meta_telencephalon_rep1_DP8400015234BLB2_1,1547,1,MSN
CELL.1548,CELL.1548,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1548,1,MSN
CELL.1549,CELL.1549,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1549,0,CMPN
CELL.1550,CELL.1550,7,Meta_telencephalon_rep1_DP8400015234BLB2_1,1550,0,CMPN
CELL.1551,CELL.1551,9,Meta_telencephalon_rep1_DP8400015234BLB2_1,1551,2,CP
