,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.1248,CELL.1248,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1248,1,Immature MSN
CELL.1249,CELL.1249,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1249,1,Immature MSN
CELL.1250,CELL.1250,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1250,7,DNBL3
CELL.1251,CELL.1251,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1251,2,DEGC
CELL.1252,CELL.1252,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1252,2,DEGC
CELL.1253,CELL.1253,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1253,2,DNBL1
CELL.1254,CELL.1254,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1254,1,Immature MSN
CELL.1255,CELL.1255,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1255,2,DEGC
CELL.1256,CELL.1256,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1256,2,DEGC
CELL.1257,CELL.1257,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1257,2,DEGC
CELL.1258,CELL.1258,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1258,5,Immature CMPN
CELL.1259,CELL.1259,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1259,1,Immature MSN
CELL.1260,CELL.1260,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1260,5,Immature CMPN
CELL.1261,CELL.1261,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1261,3,DNBL2
CELL.1262,CELL.1262,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1262,3,DNBL2
CELL.1263,CELL.1263,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1263,3,DNBL2
CELL.1264,CELL.1264,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1264,7,DNBL3
CELL.1265,CELL.1265,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1265,2,DEGC
CELL.1266,CELL.1266,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1266,0,DNBL1
CELL.1267,CELL.1267,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1267,2,DEGC
CELL.1268,CELL.1268,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1268,0,DNBL1
CELL.1269,CELL.1269,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1269,1,Immature MSN
CELL.1270,CELL.1270,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1270,7,DNBL3
CELL.1271,CELL.1271,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1271,5,Immature CMPN
CELL.1272,CELL.1272,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1272,2,DEGC
CELL.1273,CELL.1273,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1273,1,Immature MSN
CELL.1274,CELL.1274,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1274,1,Immature MSN
CELL.1275,CELL.1275,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1275,6,VLMC
CELL.1276,CELL.1276,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1276,2,DEGC
CELL.1277,CELL.1277,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1277,3,DNBL2
CELL.1278,CELL.1278,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1278,2,DEGC
CELL.1279,CELL.1279,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1279,3,DNBL2
CELL.1280,CELL.1280,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1280,3,DNBL2
CELL.1281,CELL.1281,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1281,2,DEGC
CELL.1282,CELL.1282,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1282,6,VLMC
CELL.1284,CELL.1284,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1284,1,Immature MSN
CELL.1285,CELL.1285,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1285,2,DEGC
CELL.1286,CELL.1286,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1286,5,Immature CMPN
CELL.1287,CELL.1287,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1287,3,DNBL2
CELL.1288,CELL.1288,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1288,2,DEGC
CELL.1289,CELL.1289,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1289,1,Immature MSN
CELL.1290,CELL.1290,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1290,7,DNBL3
CELL.1291,CELL.1291,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1291,3,DNBL2
CELL.1292,CELL.1292,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1292,2,DNBL1
CELL.1293,CELL.1293,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1293,1,Immature MSN
CELL.1294,CELL.1294,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1294,2,DEGC
CELL.1295,CELL.1295,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1295,1,Immature MSN
CELL.1296,CELL.1296,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1296,2,DEGC
CELL.1297,CELL.1297,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1297,6,VLMC
CELL.1298,CELL.1298,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1298,2,DEGC
CELL.1299,CELL.1299,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1299,1,Immature MSN
CELL.1300,CELL.1300,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1300,0,DNBL1
CELL.1301,CELL.1301,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1301,6,VLMC
CELL.1302,CELL.1302,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1302,1,Immature CMPN
CELL.1303,CELL.1303,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1303,1,Immature MSN
CELL.1304,CELL.1304,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1304,2,DEGC
CELL.1305,CELL.1305,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1305,1,Immature MSN
CELL.1306,CELL.1306,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1306,2,DEGC
CELL.1307,CELL.1307,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1307,3,DNBL2
CELL.1308,CELL.1308,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1308,2,DEGC
CELL.1309,CELL.1309,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1309,1,Immature MSN
CELL.1310,CELL.1310,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1310,1,Immature MSN
CELL.1312,CELL.1312,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1312,2,DEGC
CELL.1313,CELL.1313,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1313,1,Immature MSN
CELL.1314,CELL.1314,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1314,7,DNBL3
CELL.1315,CELL.1315,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1315,3,DNBL2
CELL.1316,CELL.1316,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1316,2,DEGC
CELL.1317,CELL.1317,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1317,2,DEGC
CELL.1318,CELL.1318,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1318,2,DEGC
CELL.1319,CELL.1319,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1319,6,VLMC
CELL.1320,CELL.1320,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1320,6,VLMC
CELL.1321,CELL.1321,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1321,2,DNBL1
CELL.1322,CELL.1322,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1322,6,VLMC
CELL.1323,CELL.1323,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1323,1,Immature MSN
CELL.1324,CELL.1324,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1324,2,DEGC
CELL.1325,CELL.1325,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1325,6,VLMC
CELL.1326,CELL.1326,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1326,1,Immature MSN
CELL.1327,CELL.1327,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1327,3,DNBL2
CELL.1328,CELL.1328,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1328,2,DEGC
CELL.1329,CELL.1329,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1329,2,DEGC
CELL.1330,CELL.1330,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1330,1,Immature MSN
CELL.1332,CELL.1332,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1332,1,Immature MSN
CELL.1333,CELL.1333,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1333,1,Immature MSN
CELL.1334,CELL.1334,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1334,1,Immature MSN
CELL.1335,CELL.1335,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1335,1,Immature MSN
CELL.1336,CELL.1336,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1336,1,DNBL1
CELL.1338,CELL.1338,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1338,1,Immature MSN
CELL.1339,CELL.1339,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1339,0,DEGC
CELL.1340,CELL.1340,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1340,2,DEGC
CELL.1341,CELL.1341,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1341,2,DEGC
CELL.1342,CELL.1342,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1342,6,VLMC
CELL.1343,CELL.1343,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1343,6,VLMC
CELL.1344,CELL.1344,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1344,6,VLMC
CELL.1345,CELL.1345,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1345,2,DEGC
CELL.1346,CELL.1346,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1346,1,Immature MSN
CELL.1347,CELL.1347,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1347,1,Immature MSN
CELL.1348,CELL.1348,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1348,6,VLMC
CELL.1349,CELL.1349,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1349,2,DEGC
CELL.1350,CELL.1350,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1350,1,Immature MSN
CELL.1351,CELL.1351,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1351,6,VLMC
CELL.1352,CELL.1352,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1352,2,DEGC
CELL.1353,CELL.1353,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1353,3,DNBL2
CELL.1354,CELL.1354,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1354,2,DEGC
CELL.1355,CELL.1355,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1355,2,DEGC
CELL.1356,CELL.1356,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1356,1,Immature MSN
CELL.1357,CELL.1357,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1357,1,Immature MSN
CELL.1359,CELL.1359,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1359,2,DEGC
CELL.1360,CELL.1360,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1360,1,Immature MSN
CELL.1361,CELL.1361,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1361,2,DEGC
CELL.1362,CELL.1362,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1362,0,DNBL1
CELL.1363,CELL.1363,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1363,3,DNBL1
CELL.1364,CELL.1364,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1364,1,Immature MSN
CELL.1365,CELL.1365,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1365,1,Immature MSN
CELL.1366,CELL.1366,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1366,6,VLMC
CELL.1367,CELL.1367,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1367,3,DNBL2
CELL.1368,CELL.1368,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1368,2,DEGC
CELL.1369,CELL.1369,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1369,1,Immature MSN
CELL.1370,CELL.1370,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1370,3,DNBL2
CELL.1371,CELL.1371,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1371,2,DEGC
CELL.1372,CELL.1372,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1372,1,Immature MSN
CELL.1373,CELL.1373,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1373,0,DNBL1
CELL.1374,CELL.1374,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1374,2,DEGC
CELL.1375,CELL.1375,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1375,6,VLMC
CELL.1376,CELL.1376,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1376,3,DNBL2
CELL.1377,CELL.1377,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1377,2,DEGC
CELL.1378,CELL.1378,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1378,6,VLMC
CELL.1379,CELL.1379,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1379,3,DNBL1
CELL.1380,CELL.1380,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1380,1,Immature MSN
CELL.1381,CELL.1381,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1381,1,Immature MSN
CELL.1382,CELL.1382,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1382,3,DNBL2
CELL.1384,CELL.1384,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1384,6,VLMC
CELL.1385,CELL.1385,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1385,2,DEGC
CELL.1386,CELL.1386,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1386,0,DNBL1
CELL.1387,CELL.1387,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1387,1,Immature MSN
CELL.1388,CELL.1388,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1388,6,VLMC
CELL.1389,CELL.1389,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1389,1,Immature MSN
CELL.1390,CELL.1390,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1390,3,DNBL2
CELL.1392,CELL.1392,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1392,0,DNBL1
CELL.1393,CELL.1393,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1393,1,Immature MSN
CELL.1394,CELL.1394,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1394,0,DEGC
CELL.1395,CELL.1395,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1395,2,DEGC
CELL.1396,CELL.1396,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1396,1,Immature MSN
CELL.1397,CELL.1397,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1397,1,Immature MSN
CELL.1399,CELL.1399,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1399,6,VLMC
CELL.1400,CELL.1400,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1400,2,DEGC
CELL.1401,CELL.1401,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1401,1,Immature MSN
CELL.1402,CELL.1402,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1402,0,DNBL1
CELL.1403,CELL.1403,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1403,1,Immature MSN
CELL.1404,CELL.1404,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1404,6,VLMC
CELL.1405,CELL.1405,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1405,1,Immature MSN
CELL.1406,CELL.1406,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1406,1,Immature MSN
CELL.1407,CELL.1407,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1407,2,DEGC
CELL.1408,CELL.1408,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1408,6,VLMC
CELL.1409,CELL.1409,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1409,3,DNBL2
CELL.1410,CELL.1410,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1410,1,Immature MSN
CELL.1412,CELL.1412,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1412,2,DEGC
CELL.1413,CELL.1413,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1413,1,Immature MSN
CELL.1414,CELL.1414,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1414,0,DNBL1
CELL.1416,CELL.1416,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1416,0,DEGC
CELL.1417,CELL.1417,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1417,1,Immature MSN
CELL.1418,CELL.1418,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1418,6,VLMC
CELL.1419,CELL.1419,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1419,3,DNBL2
CELL.1420,CELL.1420,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1420,2,DEGC
CELL.1421,CELL.1421,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1421,1,Immature MSN
CELL.1422,CELL.1422,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1422,0,DNBL1
CELL.1423,CELL.1423,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1423,1,Immature MSN
CELL.1424,CELL.1424,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1424,1,Immature MSN
CELL.1425,CELL.1425,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1425,2,DEGC
CELL.1426,CELL.1426,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1426,5,Immature CMPN
CELL.1427,CELL.1427,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1427,3,DNBL2
CELL.1429,CELL.1429,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1429,1,Immature MSN
CELL.1430,CELL.1430,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1430,2,DEGC
CELL.1431,CELL.1431,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1431,2,DEGC
CELL.1432,CELL.1432,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1432,6,VLMC
CELL.1433,CELL.1433,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1433,2,DEGC
CELL.1434,CELL.1434,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1434,1,Immature MSN
CELL.1435,CELL.1435,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1435,0,DNBL1
CELL.1437,CELL.1437,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1437,1,Immature MSN
CELL.1439,CELL.1439,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1439,0,DEGC
CELL.1440,CELL.1440,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1440,0,DEGC
CELL.1442,CELL.1442,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1442,1,Immature MSN
CELL.1443,CELL.1443,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1443,2,DEGC
CELL.1444,CELL.1444,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1444,6,VLMC
CELL.1445,CELL.1445,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1445,0,DNBL1
CELL.1446,CELL.1446,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1446,1,Immature MSN
CELL.1447,CELL.1447,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1447,2,DEGC
CELL.1448,CELL.1448,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1448,2,DEGC
CELL.1449,CELL.1449,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1449,3,DNBL2
CELL.1450,CELL.1450,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1450,1,Immature MSN
CELL.1451,CELL.1451,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1451,2,DEGC
CELL.1452,CELL.1452,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1452,3,Immature NPTXEX
CELL.1453,CELL.1453,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1453,1,Immature MSN
CELL.1454,CELL.1454,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1454,1,Immature MSN
CELL.1455,CELL.1455,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1455,2,DEGC
CELL.1456,CELL.1456,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1456,2,DEGC
CELL.1457,CELL.1457,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1457,0,DNBL1
CELL.1458,CELL.1458,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1458,1,Immature MSN
CELL.1459,CELL.1459,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1459,6,VLMC
CELL.1460,CELL.1460,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1460,0,DNBL1
CELL.1462,CELL.1462,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1462,0,DNBL1
CELL.1463,CELL.1463,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1463,2,DEGC
CELL.1464,CELL.1464,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1464,3,DNBL1
CELL.1465,CELL.1465,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1465,5,DNBL1
CELL.1466,CELL.1466,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1466,1,Immature MSN
CELL.1467,CELL.1467,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1467,0,DNBL1
CELL.1468,CELL.1468,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1468,2,DEGC
CELL.1469,CELL.1469,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1469,1,Immature MSN
CELL.1470,CELL.1470,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1470,0,DEGC
CELL.1471,CELL.1471,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1471,1,Immature MSN
CELL.1472,CELL.1472,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1472,3,DNBL2
CELL.1473,CELL.1473,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1473,1,Immature MSN
CELL.1475,CELL.1475,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1475,3,DNBL2
CELL.1476,CELL.1476,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1476,0,DNBL1
CELL.1477,CELL.1477,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1477,1,DNBL1
CELL.1478,CELL.1478,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1478,1,Immature MSN
CELL.1479,CELL.1479,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1479,2,DEGC
CELL.1480,CELL.1480,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1480,2,DEGC
CELL.1481,CELL.1481,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1481,0,DNBL1
CELL.1483,CELL.1483,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1483,0,DNBL1
CELL.1484,CELL.1484,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1484,1,Immature MSN
CELL.1486,CELL.1486,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1486,2,DEGC
CELL.1487,CELL.1487,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1487,6,VLMC
CELL.1488,CELL.1488,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1488,1,Immature MSN
CELL.1489,CELL.1489,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1489,2,DEGC
CELL.1491,CELL.1491,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1491,0,DEGC
CELL.1492,CELL.1492,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1492,6,VLMC
CELL.1493,CELL.1493,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1493,1,Immature MSN
CELL.1496,CELL.1496,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1496,2,DEGC
CELL.1497,CELL.1497,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1497,0,DNBL1
CELL.1499,CELL.1499,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1499,1,Immature MSN
CELL.1500,CELL.1500,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1500,3,DNBL2
CELL.1501,CELL.1501,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1501,0,DNBL1
CELL.1502,CELL.1502,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1502,1,Immature MSN
CELL.1503,CELL.1503,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1503,3,DNBL1
CELL.1504,CELL.1504,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1504,3,DNBL2
CELL.1505,CELL.1505,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1505,0,DNBL1
CELL.1506,CELL.1506,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1506,3,Immature NPTXEX
CELL.1507,CELL.1507,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1507,0,DNBL1
CELL.1508,CELL.1508,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1508,1,Immature MSN
CELL.1510,CELL.1510,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1510,3,Immature NPTXEX
CELL.1511,CELL.1511,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1511,1,Immature MSN
CELL.1512,CELL.1512,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1512,2,DEGC
CELL.1513,CELL.1513,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1513,1,Immature MSN
CELL.1514,CELL.1514,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1514,1,Immature MSN
CELL.1515,CELL.1515,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1515,3,DNBL2
CELL.1516,CELL.1516,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1516,3,Immature NPTXEX
CELL.1517,CELL.1517,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1517,2,DEGC
CELL.1518,CELL.1518,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1518,2,DEGC
CELL.1519,CELL.1519,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1519,3,DNBL2
CELL.1520,CELL.1520,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1520,1,Immature MSN
CELL.1522,CELL.1522,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1522,0,DNBL1
CELL.1523,CELL.1523,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1523,1,Immature MSN
CELL.1524,CELL.1524,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1524,1,Immature MSN
CELL.1525,CELL.1525,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1525,2,DEGC
CELL.1526,CELL.1526,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1526,3,Immature NPTXEX
CELL.1529,CELL.1529,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1529,1,Immature MSN
CELL.1531,CELL.1531,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1531,1,Immature MSN
CELL.1532,CELL.1532,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1532,3,Immature NPTXEX
CELL.1533,CELL.1533,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1533,1,Immature MSN
CELL.1534,CELL.1534,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1534,6,VLMC
CELL.1535,CELL.1535,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1535,1,Immature MSN
CELL.1536,CELL.1536,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1536,1,Immature MSN
