,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.278,CELL.278,3,Injury_15DPI_rep4_FP200000266TR_E4,278,10,BKC,inj,V,CCKIN,CCKIN
CELL.279,CELL.279,4,Injury_15DPI_rep4_FP200000266TR_E4,279,15,VLMC,uninj,V,VLMC,VLMC
CELL.280,CELL.280,3,Injury_15DPI_rep4_FP200000266TR_E4,280,10,BKC,inj,V,CCKIN,CCKIN
CELL.281,CELL.281,4,Injury_15DPI_rep4_FP200000266TR_E4,281,15,VLMC,uninj,V,VLMC,VLMC
CELL.282,CELL.282,5,Injury_15DPI_rep4_FP200000266TR_E4,282,0,CMPN,inj,V,CMPN,CMPN
CELL.284,CELL.284,1,Injury_15DPI_rep4_FP200000266TR_E4,284,0,CMPN,inj,V,CMPN,CMPN
CELL.285,CELL.285,3,Injury_15DPI_rep4_FP200000266TR_E4,285,10,BKC,inj,V,CCKIN,CCKIN
CELL.286,CELL.286,3,Injury_15DPI_rep4_FP200000266TR_E4,286,10,MSN,inj,V,MSN,MSN
CELL.287,CELL.287,3,Injury_15DPI_rep4_FP200000266TR_E4,287,2,StriatumIN,inj,V,MSN,MSN
CELL.288,CELL.288,3,Injury_15DPI_rep4_FP200000266TR_E4,288,10,BKC,inj,V,CCKIN,CCKIN
CELL.289,CELL.289,5,Injury_15DPI_rep4_FP200000266TR_E4,289,0,CMPN,inj,V,CMPN,CMPN
CELL.291,CELL.291,3,Injury_15DPI_rep4_FP200000266TR_E4,291,10,BKC,inj,V,CCKIN,CCKIN
CELL.292,CELL.292,4,Injury_15DPI_rep4_FP200000266TR_E4,292,15,VLMC,uninj,V,VLMC,VLMC
CELL.294,CELL.294,3,Injury_15DPI_rep4_FP200000266TR_E4,294,2,MSN,inj,V,MSN,MSN
CELL.295,CELL.295,5,Injury_15DPI_rep4_FP200000266TR_E4,295,0,CMPN,inj,V,CMPN,CMPN
CELL.296,CELL.296,1,Injury_15DPI_rep4_FP200000266TR_E4,296,0,CMPN,inj,V,CMPN,CMPN
CELL.297,CELL.297,5,Injury_15DPI_rep4_FP200000266TR_E4,297,0,CMPN,inj,V,CMPN,CMPN
CELL.298,CELL.298,4,Injury_15DPI_rep4_FP200000266TR_E4,298,15,VLMC,uninj,V,VLMC,VLMC
CELL.299,CELL.299,4,Injury_15DPI_rep4_FP200000266TR_E4,299,15,VLMC,uninj,V,VLMC,VLMC
CELL.300,CELL.300,5,Injury_15DPI_rep4_FP200000266TR_E4,300,0,CMPN,inj,V,CMPN,CMPN
CELL.301,CELL.301,4,Injury_15DPI_rep4_FP200000266TR_E4,301,15,VLMC,inj,V,VLMC,VLMC
CELL.302,CELL.302,4,Injury_15DPI_rep4_FP200000266TR_E4,302,15,VLMC,uninj,V,VLMC,VLMC
CELL.303,CELL.303,3,Injury_15DPI_rep4_FP200000266TR_E4,303,12,NPYIN,inj,V,NPYIN,NPYIN
CELL.304,CELL.304,1,Injury_15DPI_rep4_FP200000266TR_E4,304,0,CMPN,inj,V,CMPN,CMPN
CELL.305,CELL.305,4,Injury_15DPI_rep4_FP200000266TR_E4,305,15,VLMC,uninj,V,VLMC,VLMC
CELL.306,CELL.306,8,Injury_15DPI_rep4_FP200000266TR_E4,306,2,MSN,inj,V,MSN,MSN
CELL.307,CELL.307,3,Injury_15DPI_rep4_FP200000266TR_E4,307,10,BKC,inj,V,CCKIN,CCKIN
CELL.308,CELL.308,1,Injury_15DPI_rep4_FP200000266TR_E4,308,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.309,CELL.309,3,Injury_15DPI_rep4_FP200000266TR_E4,309,10,BKC,inj,V,CCKIN,CCKIN
CELL.310,CELL.310,3,Injury_15DPI_rep4_FP200000266TR_E4,310,10,BKC,inj,V,CCKIN,CCKIN
CELL.311,CELL.311,3,Injury_15DPI_rep4_FP200000266TR_E4,311,10,BKC,inj,V,CCKIN,CCKIN
CELL.312,CELL.312,1,Injury_15DPI_rep4_FP200000266TR_E4,312,0,CMPN,inj,V,CMPN,CMPN
CELL.313,CELL.313,1,Injury_15DPI_rep4_FP200000266TR_E4,313,2,StriatumIN,inj,V,MSN,MSN
CELL.314,CELL.314,3,Injury_15DPI_rep4_FP200000266TR_E4,314,2,StriatumIN,inj,V,MSN,MSN
CELL.315,CELL.315,1,Injury_15DPI_rep4_FP200000266TR_E4,315,0,CMPN,inj,V,CMPN,CMPN
CELL.317,CELL.317,3,Injury_15DPI_rep4_FP200000266TR_E4,317,2,StriatumIN,inj,V,MSN,MSN
CELL.318,CELL.318,8,Injury_15DPI_rep4_FP200000266TR_E4,318,0,CMPN,inj,V,CMPN,CMPN
CELL.321,CELL.321,5,Injury_15DPI_rep4_FP200000266TR_E4,321,0,CMPN,inj,V,CMPN,CMPN
CELL.322,CELL.322,1,Injury_15DPI_rep4_FP200000266TR_E4,322,0,CMPN,inj,V,CMPN,CMPN
CELL.323,CELL.323,4,Injury_15DPI_rep4_FP200000266TR_E4,323,15,VLMC,uninj,V,VLMC,VLMC
CELL.324,CELL.324,3,Injury_15DPI_rep4_FP200000266TR_E4,324,10,BKC,inj,V,CCKIN,CCKIN
CELL.325,CELL.325,3,Injury_15DPI_rep4_FP200000266TR_E4,325,2,MSN,inj,V,MSN,MSN
CELL.326,CELL.326,3,Injury_15DPI_rep4_FP200000266TR_E4,326,2,StriatumIN,inj,V,MSN,MSN
CELL.327,CELL.327,5,Injury_15DPI_rep4_FP200000266TR_E4,327,0,CMPN,inj,V,CMPN,CMPN
CELL.328,CELL.328,1,Injury_15DPI_rep4_FP200000266TR_E4,328,0,CMPN,inj,V,CMPN,CMPN
CELL.329,CELL.329,1,Injury_15DPI_rep4_FP200000266TR_E4,329,0,CMPN,inj,V,CMPN,CMPN
CELL.330,CELL.330,1,Injury_15DPI_rep4_FP200000266TR_E4,330,0,CMPN,inj,V,CMPN,CMPN
CELL.331,CELL.331,1,Injury_15DPI_rep4_FP200000266TR_E4,331,0,NBL,inj,V,CMPN,CMPN
CELL.332,CELL.332,3,Injury_15DPI_rep4_FP200000266TR_E4,332,2,MSN,inj,V,MSN,MSN
CELL.333,CELL.333,1,Injury_15DPI_rep4_FP200000266TR_E4,333,0,CMPN,inj,V,CMPN,CMPN
CELL.334,CELL.334,3,Injury_15DPI_rep4_FP200000266TR_E4,334,10,BKC,inj,V,CCKIN,CCKIN
CELL.337,CELL.337,3,Injury_15DPI_rep4_FP200000266TR_E4,337,10,BKC,inj,V,CCKIN,CCKIN
CELL.338,CELL.338,3,Injury_15DPI_rep4_FP200000266TR_E4,338,10,BKC,inj,V,CCKIN,CCKIN
CELL.339,CELL.339,4,Injury_15DPI_rep4_FP200000266TR_E4,339,15,VLMC,uninj,V,VLMC,VLMC
CELL.340,CELL.340,3,Injury_15DPI_rep4_FP200000266TR_E4,340,10,BKC,inj,V,CCKIN,CCKIN
CELL.341,CELL.341,8,Injury_15DPI_rep4_FP200000266TR_E4,341,8,RIPC2,inj,V,RIPC3,RIPC2
CELL.342,CELL.342,1,Injury_15DPI_rep4_FP200000266TR_E4,342,0,CP,inj,V,CMPN,CMPN
CELL.343,CELL.343,8,Injury_15DPI_rep4_FP200000266TR_E4,343,6,CP,inj,V,VLMC,VLMC
CELL.344,CELL.344,5,Injury_15DPI_rep4_FP200000266TR_E4,344,0,CMPN,inj,V,CMPN,CMPN
CELL.346,CELL.346,4,Injury_15DPI_rep4_FP200000266TR_E4,346,6,VLMC,inj,V,VLMC,VLMC
CELL.347,CELL.347,3,Injury_15DPI_rep4_FP200000266TR_E4,347,10,BKC,inj,V,CCKIN,CCKIN
CELL.348,CELL.348,5,Injury_15DPI_rep4_FP200000266TR_E4,348,0,CMPN,inj,V,CMPN,CMPN
CELL.350,CELL.350,1,Injury_15DPI_rep4_FP200000266TR_E4,350,0,CMPN,inj,V,CMPN,CMPN
CELL.351,CELL.351,5,Injury_15DPI_rep4_FP200000266TR_E4,351,0,CMPN,inj,V,CMPN,CMPN
CELL.352,CELL.352,1,Injury_15DPI_rep4_FP200000266TR_E4,352,0,CMPN,inj,V,CMPN,CMPN
CELL.353,CELL.353,5,Injury_15DPI_rep4_FP200000266TR_E4,353,0,CMPN,inj,V,CMPN,CMPN
CELL.354,CELL.354,4,Injury_15DPI_rep4_FP200000266TR_E4,354,15,VLMC,inj,V,VLMC,VLMC
CELL.355,CELL.355,5,Injury_15DPI_rep4_FP200000266TR_E4,355,5,Immature NPTXEX,inj,V,Immature Neuron-Wound,IMN
CELL.356,CELL.356,4,Injury_15DPI_rep4_FP200000266TR_E4,356,15,VLMC,uninj,V,VLMC,VLMC
CELL.357,CELL.357,3,Injury_15DPI_rep4_FP200000266TR_E4,357,10,BKC,inj,V,CCKIN,CCKIN
CELL.358,CELL.358,3,Injury_15DPI_rep4_FP200000266TR_E4,358,12,NPYIN,inj,V,NPYIN,NPYIN
CELL.359,CELL.359,5,Injury_15DPI_rep4_FP200000266TR_E4,359,0,CMPN,inj,V,CMPN,CMPN
CELL.361,CELL.361,3,Injury_15DPI_rep4_FP200000266TR_E4,361,10,BKC,inj,V,CCKIN,CCKIN
CELL.362,CELL.362,3,Injury_15DPI_rep4_FP200000266TR_E4,362,10,BKC,inj,V,CCKIN,CCKIN
CELL.363,CELL.363,5,Injury_15DPI_rep4_FP200000266TR_E4,363,0,CMPN,inj,V,CMPN,CMPN
CELL.364,CELL.364,1,Injury_15DPI_rep4_FP200000266TR_E4,364,0,CMPN,inj,V,CMPN,CMPN
CELL.366,CELL.366,3,Injury_15DPI_rep4_FP200000266TR_E4,366,10,BKC,inj,V,CCKIN,CCKIN
CELL.367,CELL.367,3,Injury_15DPI_rep4_FP200000266TR_E4,367,2,MSN,inj,V,MSN,MSN
CELL.368,CELL.368,1,Injury_15DPI_rep4_FP200000266TR_E4,368,0,CMPN,inj,V,CMPN,CMPN
CELL.369,CELL.369,3,Injury_15DPI_rep4_FP200000266TR_E4,369,10,BKC,inj,V,CCKIN,CCKIN
CELL.370,CELL.370,1,Injury_15DPI_rep4_FP200000266TR_E4,370,0,CMPN,inj,V,CMPN,CMPN
CELL.371,CELL.371,4,Injury_15DPI_rep4_FP200000266TR_E4,371,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.373,CELL.373,4,Injury_15DPI_rep4_FP200000266TR_E4,373,4,CP,uninj,V,VLMC,VLMC
CELL.374,CELL.374,3,Injury_15DPI_rep4_FP200000266TR_E4,374,10,BKC,inj,V,CCKIN,CCKIN
CELL.375,CELL.375,3,Injury_15DPI_rep4_FP200000266TR_E4,375,2,MSN,inj,V,MSN,MSN
CELL.376,CELL.376,5,Injury_15DPI_rep4_FP200000266TR_E4,376,0,CMPN,inj,V,CMPN,CMPN
CELL.377,CELL.377,1,Injury_15DPI_rep4_FP200000266TR_E4,377,0,CMPN,inj,V,CMPN,CMPN
CELL.378,CELL.378,5,Injury_15DPI_rep4_FP200000266TR_E4,378,0,CMPN,inj,V,CMPN,CMPN
CELL.379,CELL.379,1,Injury_15DPI_rep4_FP200000266TR_E4,379,0,CMPN,inj,V,CMPN,CMPN
CELL.380,CELL.380,1,Injury_15DPI_rep4_FP200000266TR_E4,380,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.381,CELL.381,4,Injury_15DPI_rep4_FP200000266TR_E4,381,4,CP,uninj,V,VLMC,VLMC
CELL.382,CELL.382,3,Injury_15DPI_rep4_FP200000266TR_E4,382,10,BKC,inj,V,CCKIN,CCKIN
CELL.383,CELL.383,1,Injury_15DPI_rep4_FP200000266TR_E4,383,0,CMPN,inj,V,CMPN,CMPN
CELL.384,CELL.384,4,Injury_15DPI_rep4_FP200000266TR_E4,384,15,VLMC,uninj,V,VLMC,VLMC
CELL.385,CELL.385,1,Injury_15DPI_rep4_FP200000266TR_E4,385,0,CMPN,inj,V,CMPN,CMPN
CELL.386,CELL.386,5,Injury_15DPI_rep4_FP200000266TR_E4,386,0,StriatumIN,inj,V,CMPN,CMPN
CELL.387,CELL.387,5,Injury_15DPI_rep4_FP200000266TR_E4,387,0,CMPN,inj,V,CMPN,CMPN
CELL.388,CELL.388,4,Injury_15DPI_rep4_FP200000266TR_E4,388,15,VLMC,inj,V,VLMC,VLMC
CELL.389,CELL.389,1,Injury_15DPI_rep4_FP200000266TR_E4,389,0,CMPN,inj,V,CMPN,CMPN
CELL.390,CELL.390,3,Injury_15DPI_rep4_FP200000266TR_E4,390,10,BKC,inj,V,CCKIN,CCKIN
CELL.391,CELL.391,3,Injury_15DPI_rep4_FP200000266TR_E4,391,10,MSN,inj,V,MSN,MSN
CELL.392,CELL.392,5,Injury_15DPI_rep4_FP200000266TR_E4,392,0,CMPN,inj,V,CMPN,CMPN
CELL.394,CELL.394,5,Injury_15DPI_rep4_FP200000266TR_E4,394,0,CMPN,inj,V,CMPN,CMPN
CELL.396,CELL.396,4,Injury_15DPI_rep4_FP200000266TR_E4,396,4,CP,uninj,V,VLMC,VLMC
CELL.398,CELL.398,3,Injury_15DPI_rep4_FP200000266TR_E4,398,10,BKC,inj,V,CCKIN,CCKIN
CELL.399,CELL.399,1,Injury_15DPI_rep4_FP200000266TR_E4,399,6,CP,inj,V,VLMC,VLMC
CELL.400,CELL.400,1,Injury_15DPI_rep4_FP200000266TR_E4,400,0,CMPN,inj,V,CMPN,CMPN
CELL.401,CELL.401,1,Injury_15DPI_rep4_FP200000266TR_E4,401,0,CMPN,inj,V,CMPN,CMPN
CELL.402,CELL.402,8,Injury_15DPI_rep4_FP200000266TR_E4,402,2,StriatumIN,inj,V,MSN,MSN
CELL.403,CELL.403,4,Injury_15DPI_rep4_FP200000266TR_E4,403,4,CP,uninj,V,VLMC,VLMC
CELL.404,CELL.404,1,Injury_15DPI_rep4_FP200000266TR_E4,404,0,CMPN,inj,V,CMPN,CMPN
CELL.405,CELL.405,3,Injury_15DPI_rep4_FP200000266TR_E4,405,10,BKC,inj,V,CCKIN,CCKIN
CELL.406,CELL.406,5,Injury_15DPI_rep4_FP200000266TR_E4,406,0,CMPN,inj,V,CMPN,CMPN
CELL.408,CELL.408,3,Injury_15DPI_rep4_FP200000266TR_E4,408,2,StriatumIN,inj,V,MSN,MSN
CELL.409,CELL.409,3,Injury_15DPI_rep4_FP200000266TR_E4,409,2,StriatumIN,inj,V,MSN,MSN
CELL.410,CELL.410,3,Injury_15DPI_rep4_FP200000266TR_E4,410,2,MSN,inj,V,MSN,MSN
CELL.411,CELL.411,5,Injury_15DPI_rep4_FP200000266TR_E4,411,0,CMPN,inj,V,CMPN,CMPN
CELL.412,CELL.412,5,Injury_15DPI_rep4_FP200000266TR_E4,412,0,CMPN,inj,V,CMPN,CMPN
CELL.413,CELL.413,3,Injury_15DPI_rep4_FP200000266TR_E4,413,2,MSN,inj,V,MSN,MSN
CELL.414,CELL.414,4,Injury_15DPI_rep4_FP200000266TR_E4,414,15,VLMC,inj,V,VLMC,VLMC
CELL.415,CELL.415,3,Injury_15DPI_rep4_FP200000266TR_E4,415,10,BKC,inj,V,CCKIN,CCKIN
CELL.416,CELL.416,3,Injury_15DPI_rep4_FP200000266TR_E4,416,2,MSN,inj,V,MSN,MSN
CELL.417,CELL.417,5,Injury_15DPI_rep4_FP200000266TR_E4,417,0,CMPN,inj,V,CMPN,CMPN
CELL.418,CELL.418,4,Injury_15DPI_rep4_FP200000266TR_E4,418,4,CP,uninj,V,VLMC,VLMC
CELL.420,CELL.420,1,Injury_15DPI_rep4_FP200000266TR_E4,420,0,CMPN,inj,V,CMPN,CMPN
CELL.421,CELL.421,3,Injury_15DPI_rep4_FP200000266TR_E4,421,10,BKC,inj,V,CCKIN,CCKIN
CELL.422,CELL.422,5,Injury_15DPI_rep4_FP200000266TR_E4,422,0,CMPN,inj,V,CMPN,CMPN
CELL.423,CELL.423,1,Injury_15DPI_rep4_FP200000266TR_E4,423,0,CMPN,inj,V,CMPN,CMPN
CELL.425,CELL.425,1,Injury_15DPI_rep4_FP200000266TR_E4,425,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.426,CELL.426,5,Injury_15DPI_rep4_FP200000266TR_E4,426,0,CMPN,inj,V,CMPN,CMPN
CELL.427,CELL.427,4,Injury_15DPI_rep4_FP200000266TR_E4,427,15,VLMC,uninj,V,VLMC,VLMC
CELL.428,CELL.428,4,Injury_15DPI_rep4_FP200000266TR_E4,428,4,CP,uninj,V,VLMC,VLMC
CELL.430,CELL.430,8,Injury_15DPI_rep4_FP200000266TR_E4,430,8,RIPC2,inj,V,RIPC3,RIPC2
CELL.431,CELL.431,5,Injury_15DPI_rep4_FP200000266TR_E4,431,0,CMPN,inj,V,CMPN,CMPN
CELL.432,CELL.432,5,Injury_15DPI_rep4_FP200000266TR_E4,432,0,CMPN,inj,V,CMPN,CMPN
CELL.433,CELL.433,1,Injury_15DPI_rep4_FP200000266TR_E4,433,0,CMPN,inj,V,CMPN,CMPN
CELL.434,CELL.434,5,Injury_15DPI_rep4_FP200000266TR_E4,434,0,CMPN,inj,V,CMPN,CMPN
CELL.435,CELL.435,4,Injury_15DPI_rep4_FP200000266TR_E4,435,15,VLMC,uninj,V,VLMC,VLMC
CELL.436,CELL.436,8,Injury_15DPI_rep4_FP200000266TR_E4,436,0,CMPN,inj,V,CMPN,CMPN
CELL.437,CELL.437,1,Injury_15DPI_rep4_FP200000266TR_E4,437,0,CMPN,inj,V,CMPN,CMPN
CELL.438,CELL.438,4,Injury_15DPI_rep4_FP200000266TR_E4,438,15,VLMC,uninj,V,VLMC,VLMC
CELL.439,CELL.439,8,Injury_15DPI_rep4_FP200000266TR_E4,439,6,CP,uninj,V,VLMC,VLMC
CELL.442,CELL.442,3,Injury_15DPI_rep4_FP200000266TR_E4,442,10,BKC,inj,V,CCKIN,CCKIN
CELL.443,CELL.443,4,Injury_15DPI_rep4_FP200000266TR_E4,443,6,CP,uninj,V,VLMC,VLMC
CELL.444,CELL.444,5,Injury_15DPI_rep4_FP200000266TR_E4,444,0,CMPN,inj,V,CMPN,CMPN
CELL.446,CELL.446,3,Injury_15DPI_rep4_FP200000266TR_E4,446,0,CMPN,inj,V,CMPN,CMPN
CELL.447,CELL.447,1,Injury_15DPI_rep4_FP200000266TR_E4,447,6,CP,inj,V,VLMC,VLMC
CELL.448,CELL.448,3,Injury_15DPI_rep4_FP200000266TR_E4,448,10,BKC,inj,V,CCKIN,CCKIN
CELL.449,CELL.449,5,Injury_15DPI_rep4_FP200000266TR_E4,449,0,CMPN,inj,V,CMPN,CMPN
CELL.450,CELL.450,5,Injury_15DPI_rep4_FP200000266TR_E4,450,0,CMPN,inj,V,CMPN,CMPN
CELL.451,CELL.451,5,Injury_15DPI_rep4_FP200000266TR_E4,451,0,CMPN,inj,V,CMPN,CMPN
CELL.452,CELL.452,1,Injury_15DPI_rep4_FP200000266TR_E4,452,0,NBL,inj,V,CMPN,CMPN
CELL.453,CELL.453,3,Injury_15DPI_rep4_FP200000266TR_E4,453,2,MSN,inj,V,MSN,MSN
CELL.454,CELL.454,5,Injury_15DPI_rep4_FP200000266TR_E4,454,0,CMPN,inj,V,CMPN,CMPN
CELL.455,CELL.455,1,Injury_15DPI_rep4_FP200000266TR_E4,455,0,CMPN,inj,V,CMPN,CMPN
CELL.456,CELL.456,5,Injury_15DPI_rep4_FP200000266TR_E4,456,2,StriatumIN,inj,V,MSN,MSN
CELL.458,CELL.458,3,Injury_15DPI_rep4_FP200000266TR_E4,458,10,BKC,inj,V,CCKIN,CCKIN
CELL.459,CELL.459,3,Injury_15DPI_rep4_FP200000266TR_E4,459,2,MSN,inj,V,MSN,MSN
CELL.460,CELL.460,8,Injury_15DPI_rep4_FP200000266TR_E4,460,15,VLMC,uninj,V,VLMC,VLMC
CELL.461,CELL.461,4,Injury_15DPI_rep4_FP200000266TR_E4,461,4,CP,uninj,V,VLMC,VLMC
CELL.462,CELL.462,3,Injury_15DPI_rep4_FP200000266TR_E4,462,2,MSN,inj,V,MSN,MSN
CELL.463,CELL.463,1,Injury_15DPI_rep4_FP200000266TR_E4,463,2,StriatumIN,inj,V,MSN,MSN
CELL.464,CELL.464,5,Injury_15DPI_rep4_FP200000266TR_E4,464,0,CMPN,inj,V,CMPN,CMPN
CELL.465,CELL.465,1,Injury_15DPI_rep4_FP200000266TR_E4,465,0,CMPN,inj,V,CMPN,CMPN
CELL.467,CELL.467,5,Injury_15DPI_rep4_FP200000266TR_E4,467,0,CMPN,inj,V,CMPN,CMPN
CELL.468,CELL.468,5,Injury_15DPI_rep4_FP200000266TR_E4,468,0,CMPN,inj,V,CMPN,CMPN
CELL.469,CELL.469,1,Injury_15DPI_rep4_FP200000266TR_E4,469,0,CMPN,inj,V,CMPN,CMPN
CELL.470,CELL.470,3,Injury_15DPI_rep4_FP200000266TR_E4,470,2,MSN,inj,V,MSN,MSN
CELL.471,CELL.471,3,Injury_15DPI_rep4_FP200000266TR_E4,471,12,NPYIN,inj,V,NPYIN,NPYIN
CELL.472,CELL.472,5,Injury_15DPI_rep4_FP200000266TR_E4,472,0,CMPN,inj,V,CMPN,CMPN
CELL.473,CELL.473,5,Injury_15DPI_rep4_FP200000266TR_E4,473,0,CMPN,inj,V,CMPN,CMPN
CELL.475,CELL.475,4,Injury_15DPI_rep4_FP200000266TR_E4,475,4,CP,uninj,V,VLMC,VLMC
CELL.476,CELL.476,8,Injury_15DPI_rep4_FP200000266TR_E4,476,6,CP,inj,V,VLMC,VLMC
CELL.477,CELL.477,3,Injury_15DPI_rep4_FP200000266TR_E4,477,10,BKC,inj,V,CCKIN,CCKIN
CELL.478,CELL.478,5,Injury_15DPI_rep4_FP200000266TR_E4,478,0,CMPN,inj,V,CMPN,CMPN
CELL.479,CELL.479,1,Injury_15DPI_rep4_FP200000266TR_E4,479,6,CP,inj,V,VLMC,VLMC
CELL.480,CELL.480,4,Injury_15DPI_rep4_FP200000266TR_E4,480,4,CP,inj,V,VLMC,VLMC
CELL.481,CELL.481,5,Injury_15DPI_rep4_FP200000266TR_E4,481,0,CMPN,inj,V,CMPN,CMPN
CELL.482,CELL.482,1,Injury_15DPI_rep4_FP200000266TR_E4,482,0,CMPN,inj,V,CMPN,CMPN
CELL.485,CELL.485,3,Injury_15DPI_rep4_FP200000266TR_E4,485,10,BKC,inj,V,CCKIN,CCKIN
CELL.486,CELL.486,3,Injury_15DPI_rep4_FP200000266TR_E4,486,10,BKC,inj,V,CCKIN,CCKIN
CELL.487,CELL.487,8,Injury_15DPI_rep4_FP200000266TR_E4,487,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.488,CELL.488,3,Injury_15DPI_rep4_FP200000266TR_E4,488,2,MSN,inj,V,MSN,MSN
CELL.489,CELL.489,1,Injury_15DPI_rep4_FP200000266TR_E4,489,0,CMPN,inj,V,CMPN,CMPN
CELL.490,CELL.490,4,Injury_15DPI_rep4_FP200000266TR_E4,490,4,VLMC,inj,V,VLMC,VLMC
CELL.491,CELL.491,5,Injury_15DPI_rep4_FP200000266TR_E4,491,0,CMPN,inj,V,CMPN,CMPN
CELL.492,CELL.492,8,Injury_15DPI_rep4_FP200000266TR_E4,492,0,CMPN,inj,V,CMPN,CMPN
CELL.493,CELL.493,1,Injury_15DPI_rep4_FP200000266TR_E4,493,0,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.494,CELL.494,1,Injury_15DPI_rep4_FP200000266TR_E4,494,11,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.496,CELL.496,3,Injury_15DPI_rep4_FP200000266TR_E4,496,10,BKC,inj,V,CCKIN,CCKIN
CELL.497,CELL.497,5,Injury_15DPI_rep4_FP200000266TR_E4,497,2,StriatumIN,inj,V,MSN,MSN
CELL.498,CELL.498,1,Injury_15DPI_rep4_FP200000266TR_E4,498,8,RIPC2,inj,V,RIPC3,RIPC2
CELL.499,CELL.499,5,Injury_15DPI_rep4_FP200000266TR_E4,499,0,CMPN,inj,V,CMPN,CMPN
CELL.500,CELL.500,5,Injury_15DPI_rep4_FP200000266TR_E4,500,0,CMPN,inj,V,CMPN,CMPN
CELL.501,CELL.501,5,Injury_15DPI_rep4_FP200000266TR_E4,501,0,CMPN,inj,V,CMPN,CMPN
CELL.502,CELL.502,1,Injury_15DPI_rep4_FP200000266TR_E4,502,0,CMPN,inj,V,CMPN,CMPN
CELL.503,CELL.503,4,Injury_15DPI_rep4_FP200000266TR_E4,503,6,CP,uninj,V,VLMC,VLMC
CELL.504,CELL.504,3,Injury_15DPI_rep4_FP200000266TR_E4,504,2,StriatumIN,inj,V,MSN,MSN
CELL.505,CELL.505,5,Injury_15DPI_rep4_FP200000266TR_E4,505,0,CMPN,inj,V,CMPN,CMPN
CELL.506,CELL.506,3,Injury_15DPI_rep4_FP200000266TR_E4,506,10,MSN,inj,V,MSN,MSN
CELL.507,CELL.507,5,Injury_15DPI_rep4_FP200000266TR_E4,507,0,CMPN,inj,V,CMPN,CMPN
CELL.510,CELL.510,3,Injury_15DPI_rep4_FP200000266TR_E4,510,2,StriatumIN,inj,V,MSN,MSN
CELL.511,CELL.511,8,Injury_15DPI_rep4_FP200000266TR_E4,511,6,CP,inj,V,VLMC,VLMC
CELL.512,CELL.512,5,Injury_15DPI_rep4_FP200000266TR_E4,512,0,CMPN,inj,V,CMPN,CMPN
CELL.513,CELL.513,5,Injury_15DPI_rep4_FP200000266TR_E4,513,0,CMPN,inj,V,CMPN,CMPN
CELL.514,CELL.514,8,Injury_15DPI_rep4_FP200000266TR_E4,514,15,VLMC,uninj,V,VLMC,VLMC
CELL.515,CELL.515,5,Injury_15DPI_rep4_FP200000266TR_E4,515,0,CMPN,inj,V,CMPN,CMPN
CELL.516,CELL.516,5,Injury_15DPI_rep4_FP200000266TR_E4,516,0,CMPN,inj,V,CMPN,CMPN
CELL.517,CELL.517,5,Injury_15DPI_rep4_FP200000266TR_E4,517,0,CMPN,inj,V,CMPN,CMPN
CELL.518,CELL.518,3,Injury_15DPI_rep4_FP200000266TR_E4,518,12,NPYIN,inj,V,NPYIN,NPYIN
CELL.519,CELL.519,5,Injury_15DPI_rep4_FP200000266TR_E4,519,0,CMPN,inj,V,CMPN,CMPN
CELL.520,CELL.520,1,Injury_15DPI_rep4_FP200000266TR_E4,520,0,CMPN,inj,V,CMPN,CMPN
CELL.521,CELL.521,5,Injury_15DPI_rep4_FP200000266TR_E4,521,0,CMPN,inj,V,CMPN,CMPN
CELL.522,CELL.522,4,Injury_15DPI_rep4_FP200000266TR_E4,522,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.523,CELL.523,3,Injury_15DPI_rep4_FP200000266TR_E4,523,2,BKC,inj,V,CCKIN,CCKIN
CELL.524,CELL.524,5,Injury_15DPI_rep4_FP200000266TR_E4,524,0,CMPN,inj,V,CMPN,CMPN
CELL.525,CELL.525,1,Injury_15DPI_rep4_FP200000266TR_E4,525,6,CP,inj,V,VLMC,VLMC
CELL.526,CELL.526,8,Injury_15DPI_rep4_FP200000266TR_E4,526,6,CP,inj,V,VLMC,VLMC
CELL.527,CELL.527,8,Injury_15DPI_rep4_FP200000266TR_E4,527,6,CP,inj,V,VLMC,VLMC
CELL.529,CELL.529,5,Injury_15DPI_rep4_FP200000266TR_E4,529,0,CMPN,inj,V,CMPN,CMPN
CELL.530,CELL.530,3,Injury_15DPI_rep4_FP200000266TR_E4,530,2,StriatumIN,inj,V,MSN,MSN
CELL.531,CELL.531,5,Injury_15DPI_rep4_FP200000266TR_E4,531,0,CMPN,inj,V,CMPN,CMPN
CELL.532,CELL.532,1,Injury_15DPI_rep4_FP200000266TR_E4,532,0,CMPN,inj,V,CMPN,CMPN
CELL.534,CELL.534,5,Injury_15DPI_rep4_FP200000266TR_E4,534,0,CMPN,inj,V,CMPN,CMPN
