,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.272,CELL.272,5,Injury_5DPI_rep1_SS200000147BL_D2,272,12,588.0,1140.0,inj,V,NO,VLMC,VLMC
CELL.273,CELL.273,5,Injury_5DPI_rep1_SS200000147BL_D2,273,2,589.0,2668.0,inj,V,NO,CCKIN,CCKIN
CELL.274,CELL.274,5,Injury_5DPI_rep1_SS200000147BL_D2,274,3,598.0,3351.0,uninj,V,NO,VLMC,VLMC
CELL.276,CELL.276,4,Injury_5DPI_rep1_SS200000147BL_D2,276,5,596.0,4859.0,uninj,V,NO,CCKIN,CCKIN
CELL.277,CELL.277,7,Injury_5DPI_rep1_SS200000147BL_D2,277,3,592.0,2218.0,inj,V,NO,VLMC,VLMC
CELL.278,CELL.278,4,Injury_5DPI_rep1_SS200000147BL_D2,278,11,601.0,4484.0,uninj,V,NO,SSTIN,SSTIN
CELL.279,CELL.279,4,Injury_5DPI_rep1_SS200000147BL_D2,279,5,601.0,4818.0,uninj,V,NO,CCKIN,CCKIN
CELL.280,CELL.280,4,Injury_5DPI_rep1_SS200000147BL_D2,280,5,602.0,4888.0,uninj,V,NO,CCKIN,CCKIN
CELL.281,CELL.281,5,Injury_5DPI_rep1_SS200000147BL_D2,281,3,595.0,1107.0,inj,V,NO,VLMC,VLMC
CELL.282,CELL.282,6,Injury_5DPI_rep1_SS200000147BL_D2,282,3,602.0,3410.0,uninj,V,NO,VLMC,VLMC
CELL.283,CELL.283,6,Injury_5DPI_rep1_SS200000147BL_D2,283,3,602.0,1768.0,inj,V,NO,VLMC,VLMC
CELL.284,CELL.284,4,Injury_5DPI_rep1_SS200000147BL_D2,284,17,602.0,4635.0,uninj,V,NO,CCKIN,CCKIN
CELL.285,CELL.285,7,Injury_5DPI_rep1_SS200000147BL_D2,285,4,604.0,3960.0,uninj,V,NO,OBNBL,OBNBL
CELL.286,CELL.286,4,Injury_5DPI_rep1_SS200000147BL_D2,286,5,603.0,4709.0,uninj,V,NO,CCKIN,CCKIN
CELL.287,CELL.287,4,Injury_5DPI_rep1_SS200000147BL_D2,287,5,608.0,4600.0,uninj,V,NO,CCKIN,CCKIN
CELL.288,CELL.288,4,Injury_5DPI_rep1_SS200000147BL_D2,288,5,607.0,4917.0,uninj,V,NO,CCKIN,CCKIN
CELL.289,CELL.289,6,Injury_5DPI_rep1_SS200000147BL_D2,289,2,608.0,4192.0,uninj,V,NO,CMPN,CMPN
CELL.290,CELL.290,7,Injury_5DPI_rep1_SS200000147BL_D2,290,11,610.0,4981.0,uninj,V,NO,SSTIN,SSTIN
CELL.291,CELL.291,4,Injury_5DPI_rep1_SS200000147BL_D2,291,5,608.0,4559.0,uninj,V,NO,CCKIN,CCKIN
CELL.292,CELL.292,4,Injury_5DPI_rep1_SS200000147BL_D2,292,5,613.0,4655.0,uninj,V,NO,CCKIN,CCKIN
CELL.293,CELL.293,4,Injury_5DPI_rep1_SS200000147BL_D2,293,11,618.0,4520.0,uninj,V,NO,SSTIN,SSTIN
CELL.294,CELL.294,4,Injury_5DPI_rep1_SS200000147BL_D2,294,5,611.0,4788.0,uninj,V,NO,CCKIN,CCKIN
CELL.295,CELL.295,7,Injury_5DPI_rep1_SS200000147BL_D2,295,5,609.0,5026.0,uninj,V,NO,CCKIN,CCKIN
CELL.296,CELL.296,7,Injury_5DPI_rep1_SS200000147BL_D2,296,3,607.0,5319.0,uninj,V,NO,VLMC,VLMC
CELL.297,CELL.297,4,Injury_5DPI_rep1_SS200000147BL_D2,297,5,615.0,4358.0,uninj,V,NO,CCKIN,CCKIN
CELL.298,CELL.298,5,Injury_5DPI_rep1_SS200000147BL_D2,298,3,613.0,3378.0,uninj,V,NO,VLMC,VLMC
CELL.299,CELL.299,6,Injury_5DPI_rep1_SS200000147BL_D2,299,5,614.0,4292.0,uninj,V,NO,CCKIN,CCKIN
CELL.300,CELL.300,4,Injury_5DPI_rep1_SS200000147BL_D2,300,5,620.0,4747.0,uninj,V,NO,CCKIN,CCKIN
CELL.301,CELL.301,5,Injury_5DPI_rep1_SS200000147BL_D2,301,3,624.0,2554.0,inj,V,NO,VLMC,VLMC
CELL.302,CELL.302,4,Injury_5DPI_rep1_SS200000147BL_D2,302,5,624.0,4692.0,uninj,V,NO,CCKIN,CCKIN
CELL.303,CELL.303,4,Injury_5DPI_rep1_SS200000147BL_D2,303,5,627.0,4843.0,uninj,V,NO,CCKIN,CCKIN
CELL.304,CELL.304,5,Injury_5DPI_rep1_SS200000147BL_D2,304,3,626.0,1075.0,inj,V,NO,VLMC,VLMC
CELL.305,CELL.305,4,Injury_5DPI_rep1_SS200000147BL_D2,305,17,629.0,4247.0,uninj,V,NO,CCKIN,CCKIN
CELL.306,CELL.306,5,Injury_5DPI_rep1_SS200000147BL_D2,306,3,625.0,2578.0,inj,V,NO,VLMC,VLMC
CELL.307,CELL.307,4,Injury_5DPI_rep1_SS200000147BL_D2,307,17,633.0,4447.0,uninj,V,NO,CCKIN,CCKIN
CELL.308,CELL.308,4,Injury_5DPI_rep1_SS200000147BL_D2,308,17,637.0,4407.0,uninj,V,NO,CCKIN,CCKIN
CELL.309,CELL.309,4,Injury_5DPI_rep1_SS200000147BL_D2,309,11,635.0,4486.0,uninj,V,NO,SSTIN,SSTIN
CELL.310,CELL.310,4,Injury_5DPI_rep1_SS200000147BL_D2,310,5,632.0,4632.0,uninj,V,NO,CCKIN,CCKIN
CELL.311,CELL.311,4,Injury_5DPI_rep1_SS200000147BL_D2,311,5,639.0,4664.0,uninj,V,NO,CCKIN,CCKIN
CELL.312,CELL.312,6,Injury_5DPI_rep1_SS200000147BL_D2,312,2,635.0,4181.0,uninj,V,NO,CMPN,CMPN
CELL.313,CELL.313,6,Injury_5DPI_rep1_SS200000147BL_D2,313,5,634.0,4027.0,uninj,V,NO,CCKIN,CCKIN
CELL.314,CELL.314,4,Injury_5DPI_rep1_SS200000147BL_D2,314,5,635.0,4557.0,uninj,V,NO,CCKIN,CCKIN
CELL.318,CELL.318,4,Injury_5DPI_rep1_SS200000147BL_D2,318,5,634.0,4720.0,uninj,V,NO,CCKIN,CCKIN
CELL.319,CELL.319,4,Injury_5DPI_rep1_SS200000147BL_D2,319,5,637.0,4894.0,uninj,V,NO,CCKIN,CCKIN
CELL.320,CELL.320,5,Injury_5DPI_rep1_SS200000147BL_D2,320,2,641.0,3333.0,uninj,V,NO,CCKIN,CCKIN
CELL.321,CELL.321,4,Injury_5DPI_rep1_SS200000147BL_D2,321,5,640.0,4584.0,uninj,V,NO,CCKIN,CCKIN
CELL.322,CELL.322,4,Injury_5DPI_rep1_SS200000147BL_D2,322,5,637.0,4922.0,uninj,V,NO,CCKIN,CCKIN
CELL.323,CELL.323,4,Injury_5DPI_rep1_SS200000147BL_D2,323,5,640.0,4815.0,uninj,V,NO,CCKIN,CCKIN
CELL.324,CELL.324,6,Injury_5DPI_rep1_SS200000147BL_D2,324,17,638.0,4314.0,uninj,V,NO,CCKIN,CCKIN
CELL.325,CELL.325,4,Injury_5DPI_rep1_SS200000147BL_D2,325,5,643.0,4783.0,uninj,V,NO,CCKIN,CCKIN
CELL.326,CELL.326,7,Injury_5DPI_rep1_SS200000147BL_D2,326,11,643.0,1716.0,inj,V,NO,SSTIN,SSTIN
CELL.328,CELL.328,7,Injury_5DPI_rep1_SS200000147BL_D2,328,1,640.0,3403.0,uninj,V,NO,MPEX,MPEX
CELL.329,CELL.329,5,Injury_5DPI_rep1_SS200000147BL_D2,329,12,648.0,2567.0,inj,V,NO,VLMC,VLMC
CELL.331,CELL.331,4,Injury_5DPI_rep1_SS200000147BL_D2,331,5,643.0,4216.0,uninj,V,NO,CCKIN,CCKIN
CELL.332,CELL.332,4,Injury_5DPI_rep1_SS200000147BL_D2,332,17,652.0,4270.0,uninj,V,NO,CCKIN,CCKIN
CELL.333,CELL.333,4,Injury_5DPI_rep1_SS200000147BL_D2,333,5,652.0,4736.0,uninj,V,NO,CCKIN,CCKIN
CELL.334,CELL.334,7,Injury_5DPI_rep1_SS200000147BL_D2,334,8,652.0,3360.0,uninj,V,NO,MPEX,MPEX
CELL.335,CELL.335,4,Injury_5DPI_rep1_SS200000147BL_D2,335,17,655.0,4426.0,uninj,V,NO,CCKIN,CCKIN
CELL.336,CELL.336,4,Injury_5DPI_rep1_SS200000147BL_D2,336,11,662.0,4679.0,uninj,V,NO,SSTIN,SSTIN
CELL.337,CELL.337,4,Injury_5DPI_rep1_SS200000147BL_D2,337,17,657.0,4375.0,uninj,V,NO,CCKIN,CCKIN
CELL.338,CELL.338,4,Injury_5DPI_rep1_SS200000147BL_D2,338,17,657.0,4456.0,uninj,V,NO,CCKIN,CCKIN
CELL.339,CELL.339,4,Injury_5DPI_rep1_SS200000147BL_D2,339,17,658.0,4624.0,uninj,V,NO,CCKIN,CCKIN
CELL.340,CELL.340,4,Injury_5DPI_rep1_SS200000147BL_D2,340,5,663.0,4987.0,uninj,V,NO,CCKIN,CCKIN
CELL.341,CELL.341,4,Injury_5DPI_rep1_SS200000147BL_D2,341,5,657.0,4870.0,uninj,V,NO,CCKIN,CCKIN
CELL.342,CELL.342,7,Injury_5DPI_rep1_SS200000147BL_D2,342,3,660.0,1788.0,inj,V,NO,VLMC,VLMC
CELL.343,CELL.343,7,Injury_5DPI_rep1_SS200000147BL_D2,343,3,666.0,2223.0,inj,V,NO,VLMC,VLMC
CELL.344,CELL.344,5,Injury_5DPI_rep1_SS200000147BL_D2,344,2,661.0,4173.0,uninj,V,NO,CMPN,CMPN
CELL.345,CELL.345,5,Injury_5DPI_rep1_SS200000147BL_D2,345,3,654.0,5426.0,uninj,V,NO,VLMC,VLMC
CELL.346,CELL.346,4,Injury_5DPI_rep1_SS200000147BL_D2,346,11,665.0,4511.0,uninj,V,NO,SSTIN,SSTIN
CELL.347,CELL.347,4,Injury_5DPI_rep1_SS200000147BL_D2,347,11,653.0,4537.0,uninj,V,NO,SSTIN,SSTIN
CELL.348,CELL.348,5,Injury_5DPI_rep1_SS200000147BL_D2,348,3,662.0,5248.0,uninj,V,NO,VLMC,VLMC
CELL.349,CELL.349,4,Injury_5DPI_rep1_SS200000147BL_D2,349,17,662.0,4245.0,uninj,V,NO,CCKIN,CCKIN
CELL.350,CELL.350,4,Injury_5DPI_rep1_SS200000147BL_D2,350,5,660.0,4597.0,uninj,V,NO,CCKIN,CCKIN
CELL.351,CELL.351,4,Injury_5DPI_rep1_SS200000147BL_D2,351,5,666.0,4950.0,uninj,V,NO,CCKIN,CCKIN
CELL.352,CELL.352,4,Injury_5DPI_rep1_SS200000147BL_D2,352,2,662.0,4564.0,uninj,V,NO,CCKIN,CCKIN
CELL.353,CELL.353,5,Injury_5DPI_rep1_SS200000147BL_D2,353,3,670.0,1040.0,inj,V,NO,VLMC,VLMC
CELL.354,CELL.354,4,Injury_5DPI_rep1_SS200000147BL_D2,354,5,664.0,4837.0,uninj,V,NO,CCKIN,CCKIN
CELL.355,CELL.355,7,Injury_5DPI_rep1_SS200000147BL_D2,355,2,670.0,1668.0,inj,V,NO,CMPN,CMPN
CELL.357,CELL.357,4,Injury_5DPI_rep1_SS200000147BL_D2,357,17,674.0,4218.0,uninj,V,NO,CCKIN,CCKIN
CELL.358,CELL.358,4,Injury_5DPI_rep1_SS200000147BL_D2,358,11,670.0,4480.0,uninj,V,NO,SSTIN,SSTIN
CELL.359,CELL.359,4,Injury_5DPI_rep1_SS200000147BL_D2,359,5,676.0,4780.0,uninj,V,NO,CCKIN,CCKIN
CELL.360,CELL.360,4,Injury_5DPI_rep1_SS200000147BL_D2,360,5,686.0,4657.0,uninj,V,NO,CCKIN,CCKIN
CELL.361,CELL.361,7,Injury_5DPI_rep1_SS200000147BL_D2,361,2,675.0,4149.0,uninj,V,NO,CMPN,CMPN
CELL.362,CELL.362,4,Injury_5DPI_rep1_SS200000147BL_D2,362,5,680.0,4815.0,uninj,V,NO,CCKIN,CCKIN
CELL.364,CELL.364,4,Injury_5DPI_rep1_SS200000147BL_D2,364,2,674.0,4339.0,uninj,V,NO,CMPN,CMPN
CELL.365,CELL.365,4,Injury_5DPI_rep1_SS200000147BL_D2,365,5,677.0,4709.0,uninj,V,NO,CCKIN,CCKIN
CELL.366,CELL.366,4,Injury_5DPI_rep1_SS200000147BL_D2,366,5,681.0,4740.0,uninj,V,NO,CCKIN,CCKIN
CELL.367,CELL.367,4,Injury_5DPI_rep1_SS200000147BL_D2,367,5,690.0,4903.0,uninj,V,NO,CCKIN,CCKIN
CELL.368,CELL.368,5,Injury_5DPI_rep1_SS200000147BL_D2,368,12,680.0,2542.0,inj,V,NO,VLMC,VLMC
CELL.369,CELL.369,7,Injury_5DPI_rep1_SS200000147BL_D2,369,3,692.0,2747.0,inj,V,NO,VLMC,VLMC
CELL.370,CELL.370,6,Injury_5DPI_rep1_SS200000147BL_D2,370,17,683.0,4192.0,uninj,V,NO,CCKIN,CCKIN
CELL.371,CELL.371,4,Injury_5DPI_rep1_SS200000147BL_D2,371,5,688.0,4960.0,uninj,V,NO,CCKIN,CCKIN
CELL.372,CELL.372,7,Injury_5DPI_rep1_SS200000147BL_D2,372,2,686.0,1827.0,inj,V,NO,VLMC,VLMC
CELL.373,CELL.373,4,Injury_5DPI_rep1_SS200000147BL_D2,373,5,687.0,4932.0,uninj,V,NO,CCKIN,CCKIN
CELL.374,CELL.374,4,Injury_5DPI_rep1_SS200000147BL_D2,374,17,686.0,4449.0,uninj,V,NO,CCKIN,CCKIN
CELL.375,CELL.375,4,Injury_5DPI_rep1_SS200000147BL_D2,375,5,688.0,5022.0,uninj,V,NO,CCKIN,CCKIN
CELL.377,CELL.377,4,Injury_5DPI_rep1_SS200000147BL_D2,377,11,689.0,4537.0,uninj,V,NO,SSTIN,SSTIN
CELL.378,CELL.378,4,Injury_5DPI_rep1_SS200000147BL_D2,378,5,692.0,5086.0,uninj,V,NO,CCKIN,CCKIN
CELL.379,CELL.379,4,Injury_5DPI_rep1_SS200000147BL_D2,379,5,696.0,4371.0,uninj,V,NO,CCKIN,CCKIN
CELL.380,CELL.380,4,Injury_5DPI_rep1_SS200000147BL_D2,380,11,689.0,4498.0,uninj,V,NO,SSTIN,SSTIN
CELL.381,CELL.381,4,Injury_5DPI_rep1_SS200000147BL_D2,381,5,690.0,4608.0,uninj,V,NO,CCKIN,CCKIN
CELL.382,CELL.382,4,Injury_5DPI_rep1_SS200000147BL_D2,382,5,694.0,4851.0,uninj,V,NO,CCKIN,CCKIN
CELL.384,CELL.384,4,Injury_5DPI_rep1_SS200000147BL_D2,384,2,694.0,4117.0,uninj,V,NO,CMPN,CMPN
CELL.385,CELL.385,4,Injury_5DPI_rep1_SS200000147BL_D2,385,17,694.0,4242.0,uninj,V,NO,CCKIN,CCKIN
CELL.387,CELL.387,4,Injury_5DPI_rep1_SS200000147BL_D2,387,5,701.0,4881.0,uninj,V,NO,CCKIN,CCKIN
CELL.388,CELL.388,4,Injury_5DPI_rep1_SS200000147BL_D2,388,17,702.0,4211.0,uninj,V,NO,CCKIN,CCKIN
CELL.390,CELL.390,4,Injury_5DPI_rep1_SS200000147BL_D2,390,5,704.0,4310.0,uninj,V,NO,CCKIN,CCKIN
CELL.391,CELL.391,4,Injury_5DPI_rep1_SS200000147BL_D2,391,17,701.0,4418.0,uninj,V,NO,CCKIN,CCKIN
CELL.392,CELL.392,4,Injury_5DPI_rep1_SS200000147BL_D2,392,5,717.0,4718.0,uninj,V,NO,CCKIN,CCKIN
CELL.393,CELL.393,6,Injury_5DPI_rep1_SS200000147BL_D2,393,4,700.0,3799.0,uninj,V,NO,OBNBL,OBNBL
CELL.395,CELL.395,6,Injury_5DPI_rep1_SS200000147BL_D2,395,2,706.0,4050.0,uninj,V,NO,CMPN,CMPN
CELL.396,CELL.396,4,Injury_5DPI_rep1_SS200000147BL_D2,396,5,704.0,4633.0,uninj,V,NO,CCKIN,CCKIN
CELL.398,CELL.398,7,Injury_5DPI_rep1_SS200000147BL_D2,398,2,705.0,1987.0,inj,V,NO,MPEX,MPEX
CELL.399,CELL.399,4,Injury_5DPI_rep1_SS200000147BL_D2,399,5,705.0,4686.0,uninj,V,NO,CCKIN,CCKIN
CELL.400,CELL.400,4,Injury_5DPI_rep1_SS200000147BL_D2,400,5,710.0,4751.0,uninj,V,NO,CCKIN,CCKIN
CELL.401,CELL.401,4,Injury_5DPI_rep1_SS200000147BL_D2,401,5,709.0,4824.0,uninj,V,NO,CCKIN,CCKIN
CELL.402,CELL.402,4,Injury_5DPI_rep1_SS200000147BL_D2,402,17,713.0,4483.0,uninj,V,NO,CCKIN,CCKIN
CELL.404,CELL.404,4,Injury_5DPI_rep1_SS200000147BL_D2,404,17,712.0,4263.0,uninj,V,NO,CCKIN,CCKIN
CELL.405,CELL.405,4,Injury_5DPI_rep1_SS200000147BL_D2,405,5,716.0,4457.0,uninj,V,NO,CCKIN,CCKIN
CELL.406,CELL.406,6,Injury_5DPI_rep1_SS200000147BL_D2,406,17,715.0,4340.0,uninj,V,NO,CCKIN,CCKIN
CELL.407,CELL.407,4,Injury_5DPI_rep1_SS200000147BL_D2,407,5,726.0,4554.0,uninj,V,NO,CCKIN,CCKIN
CELL.408,CELL.408,4,Injury_5DPI_rep1_SS200000147BL_D2,408,5,716.0,4937.0,uninj,V,NO,CCKIN,CCKIN
CELL.410,CELL.410,4,Injury_5DPI_rep1_SS200000147BL_D2,410,5,722.0,4606.0,uninj,V,NO,CCKIN,CCKIN
CELL.411,CELL.411,4,Injury_5DPI_rep1_SS200000147BL_D2,411,2,715.0,4159.0,uninj,V,NO,CMPN,CMPN
CELL.412,CELL.412,4,Injury_5DPI_rep1_SS200000147BL_D2,412,11,720.0,4860.0,uninj,V,NO,SSTIN,SSTIN
CELL.413,CELL.413,7,Injury_5DPI_rep1_SS200000147BL_D2,413,3,721.0,1321.0,inj,V,NO,VLMC,VLMC
CELL.414,CELL.414,5,Injury_5DPI_rep1_SS200000147BL_D2,414,12,719.0,2534.0,inj,V,NO,VLMC,VLMC
CELL.415,CELL.415,4,Injury_5DPI_rep1_SS200000147BL_D2,415,5,715.0,4796.0,uninj,V,NO,CCKIN,CCKIN
CELL.416,CELL.416,6,Injury_5DPI_rep1_SS200000147BL_D2,416,5,719.0,4976.0,uninj,V,NO,CCKIN,CCKIN
CELL.417,CELL.417,4,Injury_5DPI_rep1_SS200000147BL_D2,417,5,723.0,4510.0,uninj,V,NO,CCKIN,CCKIN
CELL.418,CELL.418,5,Injury_5DPI_rep1_SS200000147BL_D2,418,12,711.0,2508.0,inj,V,NO,VLMC,VLMC
CELL.419,CELL.419,0,Injury_5DPI_rep1_SS200000147BL_D2,419,5,723.0,5101.0,uninj,V,NO,CCKIN,CCKIN
CELL.420,CELL.420,5,Injury_5DPI_rep1_SS200000147BL_D2,420,3,730.0,949.0,inj,V,NO,VLMC,VLMC
CELL.421,CELL.421,6,Injury_5DPI_rep1_SS200000147BL_D2,421,3,725.0,2760.0,inj,V,NO,VLMC,VLMC
CELL.422,CELL.422,4,Injury_5DPI_rep1_SS200000147BL_D2,422,5,730.0,5065.0,uninj,V,NO,CCKIN,CCKIN
CELL.423,CELL.423,6,Injury_5DPI_rep1_SS200000147BL_D2,423,2,731.0,1960.0,inj,V,NO,CMPN,CMPN
CELL.424,CELL.424,4,Injury_5DPI_rep1_SS200000147BL_D2,424,5,726.0,4892.0,uninj,V,NO,CCKIN,CCKIN
CELL.425,CELL.425,6,Injury_5DPI_rep1_SS200000147BL_D2,425,1,728.0,3331.0,uninj,V,NO,MPEX,MPEX
CELL.426,CELL.426,5,Injury_5DPI_rep1_SS200000147BL_D2,426,3,728.0,3299.0,uninj,V,NO,VLMC,VLMC
CELL.427,CELL.427,6,Injury_5DPI_rep1_SS200000147BL_D2,427,5,731.0,4636.0,uninj,V,NO,CCKIN,CCKIN
CELL.428,CELL.428,4,Injury_5DPI_rep1_SS200000147BL_D2,428,5,725.0,4656.0,uninj,V,NO,CCKIN,CCKIN
CELL.429,CELL.429,4,Injury_5DPI_rep1_SS200000147BL_D2,429,15,732.0,4770.0,uninj,V,NO,Microglia,MCG
CELL.430,CELL.430,4,Injury_5DPI_rep1_SS200000147BL_D2,430,5,734.0,5010.0,uninj,V,NO,CCKIN,CCKIN
CELL.431,CELL.431,4,Injury_5DPI_rep1_SS200000147BL_D2,431,17,730.0,4231.0,uninj,V,NO,CCKIN,CCKIN
CELL.432,CELL.432,4,Injury_5DPI_rep1_SS200000147BL_D2,432,5,733.0,4841.0,uninj,V,NO,CCKIN,CCKIN
CELL.434,CELL.434,6,Injury_5DPI_rep1_SS200000147BL_D2,434,11,736.0,1661.0,inj,V,NO,SSTIN,SSTIN
CELL.435,CELL.435,4,Injury_5DPI_rep1_SS200000147BL_D2,435,5,729.0,4391.0,uninj,V,NO,CCKIN,CCKIN
CELL.436,CELL.436,4,Injury_5DPI_rep1_SS200000147BL_D2,436,5,743.0,4445.0,uninj,V,NO,CCKIN,CCKIN
CELL.437,CELL.437,4,Injury_5DPI_rep1_SS200000147BL_D2,437,5,744.0,4480.0,uninj,V,NO,CCKIN,CCKIN
CELL.439,CELL.439,5,Injury_5DPI_rep1_SS200000147BL_D2,439,2,739.0,4024.0,uninj,V,NO,CMPN,CMPN
CELL.440,CELL.440,4,Injury_5DPI_rep1_SS200000147BL_D2,440,2,740.0,4086.0,uninj,V,NO,CMPN,CMPN
CELL.442,CELL.442,4,Injury_5DPI_rep1_SS200000147BL_D2,442,5,739.0,4589.0,uninj,V,NO,CCKIN,CCKIN
CELL.444,CELL.444,6,Injury_5DPI_rep1_SS200000147BL_D2,444,5,742.0,4364.0,uninj,V,NO,CCKIN,CCKIN
CELL.445,CELL.445,4,Injury_5DPI_rep1_SS200000147BL_D2,445,5,740.0,4686.0,uninj,V,NO,SSTIN,SSTIN
CELL.446,CELL.446,7,Injury_5DPI_rep1_SS200000147BL_D2,446,3,738.0,2242.0,inj,V,NO,VLMC,VLMC
CELL.447,CELL.447,6,Injury_5DPI_rep1_SS200000147BL_D2,447,2,750.0,1747.0,inj,V,NO,CCKIN,CCKIN
CELL.448,CELL.448,4,Injury_5DPI_rep1_SS200000147BL_D2,448,5,748.0,4745.0,uninj,V,NO,CCKIN,CCKIN
CELL.449,CELL.449,6,Injury_5DPI_rep1_SS200000147BL_D2,449,5,750.0,1717.0,inj,V,NO,CCKIN,CCKIN
CELL.450,CELL.450,4,Injury_5DPI_rep1_SS200000147BL_D2,450,2,749.0,4527.0,uninj,V,NO,CCKIN,CCKIN
CELL.451,CELL.451,4,Injury_5DPI_rep1_SS200000147BL_D2,451,5,750.0,4712.0,uninj,V,NO,CCKIN,CCKIN
CELL.452,CELL.452,4,Injury_5DPI_rep1_SS200000147BL_D2,452,5,749.0,4796.0,uninj,V,NO,CCKIN,CCKIN
CELL.453,CELL.453,5,Injury_5DPI_rep1_SS200000147BL_D2,453,3,748.0,3274.0,uninj,V,NO,VLMC,VLMC
CELL.454,CELL.454,4,Injury_5DPI_rep1_SS200000147BL_D2,454,5,750.0,4419.0,uninj,V,NO,CCKIN,CCKIN
CELL.455,CELL.455,4,Injury_5DPI_rep1_SS200000147BL_D2,455,5,748.0,4883.0,uninj,V,NO,CCKIN,CCKIN
CELL.456,CELL.456,4,Injury_5DPI_rep1_SS200000147BL_D2,456,5,752.0,4928.0,uninj,V,NO,CCKIN,CCKIN
CELL.458,CELL.458,7,Injury_5DPI_rep1_SS200000147BL_D2,458,17,757.0,1580.0,inj,V,NO,CCKIN,CCKIN
CELL.459,CELL.459,6,Injury_5DPI_rep1_SS200000147BL_D2,459,3,760.0,3301.0,uninj,V,NO,VLMC,VLMC
CELL.460,CELL.460,4,Injury_5DPI_rep1_SS200000147BL_D2,460,5,758.0,4619.0,uninj,V,NO,CCKIN,CCKIN
CELL.461,CELL.461,4,Injury_5DPI_rep1_SS200000147BL_D2,461,5,755.0,4979.0,uninj,V,NO,CCKIN,CCKIN
CELL.462,CELL.462,4,Injury_5DPI_rep1_SS200000147BL_D2,462,5,751.0,5111.0,uninj,V,NO,CCKIN,CCKIN
CELL.463,CELL.463,6,Injury_5DPI_rep1_SS200000147BL_D2,463,2,751.0,1936.0,inj,V,NO,CMPN,CMPN
CELL.464,CELL.464,6,Injury_5DPI_rep1_SS200000147BL_D2,464,2,756.0,4340.0,uninj,V,NO,CMPN,CMPN
CELL.465,CELL.465,4,Injury_5DPI_rep1_SS200000147BL_D2,465,5,768.0,4578.0,uninj,V,NO,CCKIN,CCKIN
CELL.466,CELL.466,4,Injury_5DPI_rep1_SS200000147BL_D2,466,5,758.0,4835.0,uninj,V,NO,CCKIN,CCKIN
CELL.467,CELL.467,4,Injury_5DPI_rep1_SS200000147BL_D2,467,5,759.0,5022.0,uninj,V,NO,CCKIN,CCKIN
CELL.468,CELL.468,6,Injury_5DPI_rep1_SS200000147BL_D2,468,2,763.0,4052.0,uninj,V,NO,CMPN,CMPN
CELL.469,CELL.469,4,Injury_5DPI_rep1_SS200000147BL_D2,469,2,764.0,4201.0,uninj,V,NO,CMPN,CMPN
CELL.470,CELL.470,4,Injury_5DPI_rep1_SS200000147BL_D2,470,5,764.0,4867.0,uninj,V,NO,CCKIN,CCKIN
CELL.471,CELL.471,4,Injury_5DPI_rep1_SS200000147BL_D2,471,5,766.0,4654.0,uninj,V,NO,CCKIN,CCKIN
CELL.472,CELL.472,4,Injury_5DPI_rep1_SS200000147BL_D2,472,5,763.0,1530.0,inj,V,NO,CCKIN,CCKIN
CELL.473,CELL.473,6,Injury_5DPI_rep1_SS200000147BL_D2,473,11,765.0,1490.0,inj,V,NO,SSTIN,SSTIN
CELL.474,CELL.474,6,Injury_5DPI_rep1_SS200000147BL_D2,474,2,763.0,1767.0,inj,V,NO,CMPN,CMPN
CELL.475,CELL.475,7,Injury_5DPI_rep1_SS200000147BL_D2,475,2,759.0,1990.0,inj,V,NO,CMPN,CMPN
CELL.476,CELL.476,4,Injury_5DPI_rep1_SS200000147BL_D2,476,5,769.0,5049.0,uninj,V,NO,CCKIN,CCKIN
CELL.477,CELL.477,4,Injury_5DPI_rep1_SS200000147BL_D2,477,5,768.0,4382.0,uninj,V,NO,CCKIN,CCKIN
CELL.478,CELL.478,4,Injury_5DPI_rep1_SS200000147BL_D2,478,5,766.0,4287.0,uninj,V,NO,CCKIN,CCKIN
CELL.479,CELL.479,4,Injury_5DPI_rep1_SS200000147BL_D2,479,5,772.0,4452.0,uninj,V,NO,CCKIN,CCKIN
CELL.480,CELL.480,5,Injury_5DPI_rep1_SS200000147BL_D2,480,3,764.0,1005.0,inj,V,NO,VLMC,VLMC
CELL.481,CELL.481,4,Injury_5DPI_rep1_SS200000147BL_D2,481,5,768.0,4544.0,uninj,V,NO,CCKIN,CCKIN
CELL.482,CELL.482,3,Injury_5DPI_rep1_SS200000147BL_D2,482,2,771.0,1693.0,inj,V,NO,MPEX,MPEX
CELL.483,CELL.483,4,Injury_5DPI_rep1_SS200000147BL_D2,483,2,769.0,4107.0,uninj,V,NO,CMPN,CMPN
CELL.484,CELL.484,4,Injury_5DPI_rep1_SS200000147BL_D2,484,2,763.0,4152.0,uninj,V,NO,CMPN,CMPN
CELL.485,CELL.485,6,Injury_5DPI_rep1_SS200000147BL_D2,485,11,771.0,1633.0,inj,V,NO,SSTIN,SSTIN
CELL.486,CELL.486,7,Injury_5DPI_rep1_SS200000147BL_D2,486,2,766.0,3733.0,uninj,V,NO,CCKIN,CCKIN
CELL.487,CELL.487,4,Injury_5DPI_rep1_SS200000147BL_D2,487,5,770.0,4495.0,uninj,V,NO,CCKIN,CCKIN
