,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.691,CELL.691,3,Injury_5DPI_rep2_SS200000147BL_D2,691,2,3090.0,11752.0,uninj,V,NO,CMPN,CMPN
CELL.692,CELL.692,3,Injury_5DPI_rep2_SS200000147BL_D2,692,2,3087.0,11948.0,uninj,V,NO,CMPN,CMPN
CELL.693,CELL.693,3,Injury_5DPI_rep2_SS200000147BL_D2,693,7,3086.0,12129.0,uninj,V,NO,VLMC,VLMC
CELL.694,CELL.694,4,Injury_5DPI_rep2_SS200000147BL_D2,694,2,3089.0,10992.0,uninj,V,NO,CMPN,CMPN
CELL.695,CELL.695,3,Injury_5DPI_rep2_SS200000147BL_D2,695,2,3087.0,11654.0,uninj,V,NO,CMPN,CMPN
CELL.696,CELL.696,3,Injury_5DPI_rep2_SS200000147BL_D2,696,2,3094.0,11897.0,uninj,V,NO,CMPN,CMPN
CELL.697,CELL.697,4,Injury_5DPI_rep2_SS200000147BL_D2,697,11,3085.0,9333.0,inj,V,NO,RIPC2,REAEGC
CELL.698,CELL.698,3,Injury_5DPI_rep2_SS200000147BL_D2,698,2,3088.0,11704.0,uninj,V,NO,CMPN,CMPN
CELL.699,CELL.699,6,Injury_5DPI_rep2_SS200000147BL_D2,699,2,3092.0,12008.0,uninj,V,NO,CMPN,CMPN
CELL.700,CELL.700,6,Injury_5DPI_rep2_SS200000147BL_D2,700,6,3089.0,12415.0,uninj,V,NO,CCKIN,CCKIN
CELL.701,CELL.701,4,Injury_5DPI_rep2_SS200000147BL_D2,701,4,3092.0,11323.0,uninj,V,NO,MPEX,MPEX
CELL.702,CELL.702,6,Injury_5DPI_rep2_SS200000147BL_D2,702,6,3094.0,12231.0,uninj,V,NO,CCKIN,CCKIN
CELL.703,CELL.703,6,Injury_5DPI_rep2_SS200000147BL_D2,703,6,3093.0,12282.0,uninj,V,NO,CCKIN,CCKIN
CELL.704,CELL.704,6,Injury_5DPI_rep2_SS200000147BL_D2,704,6,3103.0,12445.0,uninj,V,NO,CCKIN,CCKIN
CELL.705,CELL.705,6,Injury_5DPI_rep2_SS200000147BL_D2,705,6,3094.0,12485.0,uninj,V,NO,CCKIN,CCKIN
CELL.706,CELL.706,6,Injury_5DPI_rep2_SS200000147BL_D2,706,6,3098.0,12191.0,uninj,V,NO,CCKIN,CCKIN
CELL.707,CELL.707,6,Injury_5DPI_rep2_SS200000147BL_D2,707,4,3100.0,12044.0,uninj,V,NO,CMPN,CMPN
CELL.708,CELL.708,6,Injury_5DPI_rep2_SS200000147BL_D2,708,2,3102.0,11978.0,uninj,V,NO,CMPN,CMPN
CELL.709,CELL.709,6,Injury_5DPI_rep2_SS200000147BL_D2,709,6,3098.0,12333.0,uninj,V,NO,CCKIN,CCKIN
CELL.710,CELL.710,4,Injury_5DPI_rep2_SS200000147BL_D2,710,11,3101.0,9268.0,inj,V,NO,RIPC2,REAEGC
CELL.712,CELL.712,5,Injury_5DPI_rep2_SS200000147BL_D2,712,12,3107.0,9907.0,inj,V,NO,VLMC,VLMC
CELL.713,CELL.713,3,Injury_5DPI_rep2_SS200000147BL_D2,713,2,3103.0,11808.0,uninj,V,NO,CMPN,CMPN
CELL.714,CELL.714,6,Injury_5DPI_rep2_SS200000147BL_D2,714,6,3109.0,12309.0,uninj,V,NO,CCKIN,CCKIN
CELL.715,CELL.715,6,Injury_5DPI_rep2_SS200000147BL_D2,715,6,3105.0,12374.0,uninj,V,NO,CCKIN,CCKIN
CELL.716,CELL.716,4,Injury_5DPI_rep2_SS200000147BL_D2,716,7,3106.0,10904.0,uninj,V,NO,VLMC,VLMC
CELL.717,CELL.717,6,Injury_5DPI_rep2_SS200000147BL_D2,717,7,3111.0,12140.0,uninj,V,NO,VLMC,VLMC
CELL.720,CELL.720,6,Injury_5DPI_rep2_SS200000147BL_D2,720,2,3114.0,12016.0,uninj,V,NO,CMPN,CMPN
CELL.721,CELL.721,3,Injury_5DPI_rep2_SS200000147BL_D2,721,2,3116.0,11533.0,uninj,V,NO,CMPN,CMPN
CELL.722,CELL.722,4,Injury_5DPI_rep2_SS200000147BL_D2,722,7,3115.0,12113.0,uninj,V,NO,VLMC,VLMC
CELL.723,CELL.723,3,Injury_5DPI_rep2_SS200000147BL_D2,723,2,3115.0,11956.0,uninj,V,NO,CMPN,CMPN
CELL.724,CELL.724,6,Injury_5DPI_rep2_SS200000147BL_D2,724,7,3115.0,12072.0,uninj,V,NO,VLMC,VLMC
CELL.725,CELL.725,6,Injury_5DPI_rep2_SS200000147BL_D2,725,6,3116.0,12248.0,uninj,V,NO,CCKIN,CCKIN
CELL.726,CELL.726,6,Injury_5DPI_rep2_SS200000147BL_D2,726,6,3126.0,12511.0,uninj,V,NO,CCKIN,CCKIN
CELL.727,CELL.727,6,Injury_5DPI_rep2_SS200000147BL_D2,727,6,3119.0,12163.0,uninj,V,NO,CCKIN,CCKIN
CELL.728,CELL.728,6,Injury_5DPI_rep2_SS200000147BL_D2,728,6,3118.0,12200.0,uninj,V,NO,CCKIN,CCKIN
CELL.730,CELL.730,4,Injury_5DPI_rep2_SS200000147BL_D2,730,12,3122.0,9158.0,inj,V,NO,VLMC,VLMC
CELL.731,CELL.731,3,Injury_5DPI_rep2_SS200000147BL_D2,731,2,3124.0,11827.0,uninj,V,NO,CMPN,CMPN
CELL.732,CELL.732,6,Injury_5DPI_rep2_SS200000147BL_D2,732,2,3121.0,11927.0,uninj,V,NO,CMPN,CMPN
CELL.733,CELL.733,6,Injury_5DPI_rep2_SS200000147BL_D2,733,6,3122.0,12346.0,uninj,V,NO,CCKIN,CCKIN
CELL.734,CELL.734,6,Injury_5DPI_rep2_SS200000147BL_D2,734,6,3128.0,12410.0,uninj,V,NO,CCKIN,CCKIN
CELL.735,CELL.735,6,Injury_5DPI_rep2_SS200000147BL_D2,735,2,3124.0,11864.0,uninj,V,NO,CMPN,CMPN
CELL.736,CELL.736,6,Injury_5DPI_rep2_SS200000147BL_D2,736,6,3127.0,12224.0,uninj,V,NO,CCKIN,CCKIN
CELL.737,CELL.737,5,Injury_5DPI_rep2_SS200000147BL_D2,737,4,3124.0,11291.0,uninj,V,NO,MPEX,MPEX
CELL.738,CELL.738,3,Injury_5DPI_rep2_SS200000147BL_D2,738,2,3128.0,11668.0,uninj,V,NO,CMPN,CMPN
CELL.739,CELL.739,3,Injury_5DPI_rep2_SS200000147BL_D2,739,2,3133.0,11779.0,uninj,V,NO,CMPN,CMPN
CELL.740,CELL.740,4,Injury_5DPI_rep2_SS200000147BL_D2,740,11,3130.0,9104.0,inj,V,NO,RIPC2,REAEGC
CELL.741,CELL.741,4,Injury_5DPI_rep2_SS200000147BL_D2,741,4,3134.0,9960.0,inj,V,NO,MPEX,MPEX
CELL.742,CELL.742,6,Injury_5DPI_rep2_SS200000147BL_D2,742,6,3136.0,12128.0,uninj,V,NO,CCKIN,CCKIN
CELL.743,CELL.743,4,Injury_5DPI_rep2_SS200000147BL_D2,743,7,3128.0,10818.0,uninj,V,NO,VLMC,VLMC
CELL.744,CELL.744,6,Injury_5DPI_rep2_SS200000147BL_D2,744,2,3132.0,11974.0,uninj,V,NO,CMPN,CMPN
CELL.745,CELL.745,3,Injury_5DPI_rep2_SS200000147BL_D2,745,6,3138.0,12453.0,uninj,V,NO,CCKIN,CCKIN
CELL.746,CELL.746,3,Injury_5DPI_rep2_SS200000147BL_D2,746,7,3141.0,12095.0,uninj,V,NO,VLMC,VLMC
CELL.747,CELL.747,3,Injury_5DPI_rep2_SS200000147BL_D2,747,2,3140.0,11622.0,uninj,V,NO,NPYIN,NPYIN
CELL.748,CELL.748,6,Injury_5DPI_rep2_SS200000147BL_D2,748,6,3143.0,12257.0,uninj,V,NO,CCKIN,CCKIN
CELL.750,CELL.750,3,Injury_5DPI_rep2_SS200000147BL_D2,750,2,3147.0,11703.0,uninj,V,NO,CMPN,CMPN
CELL.751,CELL.751,6,Injury_5DPI_rep2_SS200000147BL_D2,751,2,3140.0,12016.0,uninj,V,NO,CMPN,CMPN
CELL.752,CELL.752,6,Injury_5DPI_rep2_SS200000147BL_D2,752,6,3148.0,12324.0,uninj,V,NO,CCKIN,CCKIN
CELL.753,CELL.753,4,Injury_5DPI_rep2_SS200000147BL_D2,753,2,3144.0,12662.0,uninj,V,NO,CMPN,CMPN
CELL.754,CELL.754,3,Injury_5DPI_rep2_SS200000147BL_D2,754,7,3146.0,12059.0,uninj,V,NO,VLMC,VLMC
CELL.755,CELL.755,6,Injury_5DPI_rep2_SS200000147BL_D2,755,6,3147.0,12154.0,uninj,V,NO,CCKIN,CCKIN
CELL.757,CELL.757,4,Injury_5DPI_rep2_SS200000147BL_D2,757,12,3147.0,9985.0,inj,V,NO,VLMC,VLMC
CELL.758,CELL.758,6,Injury_5DPI_rep2_SS200000147BL_D2,758,2,3156.0,11895.0,uninj,V,NO,CMPN,CMPN
CELL.759,CELL.759,6,Injury_5DPI_rep2_SS200000147BL_D2,759,6,3143.0,12290.0,uninj,V,NO,CCKIN,CCKIN
CELL.760,CELL.760,3,Injury_5DPI_rep2_SS200000147BL_D2,760,2,3149.0,11545.0,uninj,V,NO,CMPN,CMPN
CELL.761,CELL.761,3,Injury_5DPI_rep2_SS200000147BL_D2,761,2,3151.0,11843.0,uninj,V,NO,CMPN,CMPN
CELL.762,CELL.762,6,Injury_5DPI_rep2_SS200000147BL_D2,762,6,3155.0,12366.0,uninj,V,NO,CCKIN,CCKIN
CELL.763,CELL.763,6,Injury_5DPI_rep2_SS200000147BL_D2,763,6,3152.0,12429.0,uninj,V,NO,CCKIN,CCKIN
CELL.765,CELL.765,6,Injury_5DPI_rep2_SS200000147BL_D2,765,6,3153.0,12207.0,uninj,V,NO,CCKIN,CCKIN
CELL.766,CELL.766,6,Injury_5DPI_rep2_SS200000147BL_D2,766,6,3150.0,12482.0,uninj,V,NO,CCKIN,CCKIN
CELL.767,CELL.767,3,Injury_5DPI_rep2_SS200000147BL_D2,767,2,3160.0,11934.0,uninj,V,NO,CMPN,CMPN
CELL.769,CELL.769,3,Injury_5DPI_rep2_SS200000147BL_D2,769,2,3163.0,11773.0,uninj,V,NO,CMPN,CMPN
CELL.770,CELL.770,3,Injury_5DPI_rep2_SS200000147BL_D2,770,2,3166.0,11863.0,uninj,V,NO,CMPN,CMPN
CELL.771,CELL.771,6,Injury_5DPI_rep2_SS200000147BL_D2,771,6,3169.0,12454.0,uninj,V,NO,CCKIN,CCKIN
CELL.773,CELL.773,3,Injury_5DPI_rep2_SS200000147BL_D2,773,2,3169.0,11668.0,uninj,V,NO,CMPN,CMPN
CELL.774,CELL.774,3,Injury_5DPI_rep2_SS200000147BL_D2,774,15,3166.0,9923.0,inj,V,NO,SCGNIN,SCGNIN
CELL.775,CELL.775,6,Injury_5DPI_rep2_SS200000147BL_D2,775,2,3168.0,11982.0,uninj,V,NO,CMPN,CMPN
CELL.776,CELL.776,6,Injury_5DPI_rep2_SS200000147BL_D2,776,6,3178.0,12522.0,uninj,V,NO,CCKIN,CCKIN
CELL.777,CELL.777,4,Injury_5DPI_rep2_SS200000147BL_D2,777,11,3175.0,13025.0,uninj,V,NO,RIPC2,REAEGC
CELL.778,CELL.778,6,Injury_5DPI_rep2_SS200000147BL_D2,778,6,3174.0,12170.0,uninj,V,NO,CCKIN,CCKIN
CELL.779,CELL.779,4,Injury_5DPI_rep2_SS200000147BL_D2,779,12,3184.0,8978.0,inj,V,NO,VLMC,VLMC
CELL.780,CELL.780,6,Injury_5DPI_rep2_SS200000147BL_D2,780,6,3171.0,12131.0,uninj,V,NO,CCKIN,CCKIN
CELL.782,CELL.782,3,Injury_5DPI_rep2_SS200000147BL_D2,782,2,3179.0,11745.0,uninj,V,NO,CMPN,CMPN
CELL.783,CELL.783,6,Injury_5DPI_rep2_SS200000147BL_D2,783,2,3172.0,12104.0,uninj,V,NO,CMPN,CMPN
CELL.784,CELL.784,6,Injury_5DPI_rep2_SS200000147BL_D2,784,6,3176.0,12403.0,uninj,V,NO,CCKIN,CCKIN
CELL.785,CELL.785,4,Injury_5DPI_rep2_SS200000147BL_D2,785,7,3179.0,10059.0,inj,V,NO,VLMC,VLMC
CELL.786,CELL.786,5,Injury_5DPI_rep2_SS200000147BL_D2,786,2,3175.0,11295.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.787,CELL.787,4,Injury_5DPI_rep2_SS200000147BL_D2,787,11,3178.0,9064.0,inj,V,NO,RIPC2,REAEGC
CELL.788,CELL.788,3,Injury_5DPI_rep2_SS200000147BL_D2,788,15,3184.0,10938.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.789,CELL.789,3,Injury_5DPI_rep2_SS200000147BL_D2,789,2,3176.0,11698.0,uninj,V,NO,CMPN,CMPN
CELL.790,CELL.790,6,Injury_5DPI_rep2_SS200000147BL_D2,790,6,3179.0,12323.0,uninj,V,NO,CCKIN,CCKIN
CELL.791,CELL.791,3,Injury_5DPI_rep2_SS200000147BL_D2,791,2,3176.0,11617.0,uninj,V,NO,CMPN,CMPN
CELL.792,CELL.792,6,Injury_5DPI_rep2_SS200000147BL_D2,792,4,3182.0,12074.0,uninj,V,NO,VLMC,VLMC
CELL.793,CELL.793,6,Injury_5DPI_rep2_SS200000147BL_D2,793,2,3172.0,12035.0,uninj,V,NO,CMPN,CMPN
CELL.794,CELL.794,6,Injury_5DPI_rep2_SS200000147BL_D2,794,6,3182.0,12295.0,uninj,V,NO,CCKIN,CCKIN
CELL.795,CELL.795,3,Injury_5DPI_rep2_SS200000147BL_D2,795,13,3172.0,11817.0,uninj,V,NO,SSTIN,SSTIN
CELL.797,CELL.797,3,Injury_5DPI_rep2_SS200000147BL_D2,797,2,3185.0,11884.0,uninj,V,NO,CMPN,CMPN
CELL.798,CELL.798,6,Injury_5DPI_rep2_SS200000147BL_D2,798,6,3179.0,12249.0,uninj,V,NO,CCKIN,CCKIN
CELL.799,CELL.799,6,Injury_5DPI_rep2_SS200000147BL_D2,799,6,3192.0,12365.0,uninj,V,NO,CCKIN,CCKIN
CELL.800,CELL.800,3,Injury_5DPI_rep2_SS200000147BL_D2,800,4,3188.0,11452.0,uninj,V,NO,CMPN,CMPN
CELL.801,CELL.801,6,Injury_5DPI_rep2_SS200000147BL_D2,801,6,3186.0,12469.0,uninj,V,NO,CCKIN,CCKIN
CELL.802,CELL.802,4,Injury_5DPI_rep2_SS200000147BL_D2,802,4,3185.0,12955.0,uninj,V,NO,MPEX,MPEX
CELL.804,CELL.804,4,Injury_5DPI_rep2_SS200000147BL_D2,804,12,3188.0,10790.0,uninj,V,NO,VLMC,VLMC
CELL.805,CELL.805,6,Injury_5DPI_rep2_SS200000147BL_D2,805,6,3192.0,12431.0,uninj,V,NO,CCKIN,CCKIN
CELL.806,CELL.806,5,Injury_5DPI_rep2_SS200000147BL_D2,806,2,3191.0,11349.0,uninj,V,NO,OBNBL,OBNBL
CELL.808,CELL.808,3,Injury_5DPI_rep2_SS200000147BL_D2,808,2,3190.0,11849.0,uninj,V,NO,CMPN,CMPN
CELL.810,CELL.810,4,Injury_5DPI_rep2_SS200000147BL_D2,810,4,3188.0,13002.0,uninj,V,NO,RIPC2,REAEGC
CELL.811,CELL.811,6,Injury_5DPI_rep2_SS200000147BL_D2,811,2,3198.0,12011.0,uninj,V,NO,CMPN,CMPN
CELL.812,CELL.812,6,Injury_5DPI_rep2_SS200000147BL_D2,812,2,3194.0,12148.0,uninj,V,NO,CMPN,CMPN
CELL.813,CELL.813,6,Injury_5DPI_rep2_SS200000147BL_D2,813,6,3194.0,12200.0,uninj,V,NO,CCKIN,CCKIN
CELL.814,CELL.814,3,Injury_5DPI_rep2_SS200000147BL_D2,814,2,3198.0,11773.0,uninj,V,NO,CMPN,CMPN
CELL.815,CELL.815,6,Injury_5DPI_rep2_SS200000147BL_D2,815,6,3200.0,12174.0,uninj,V,NO,CCKIN,CCKIN
CELL.816,CELL.816,6,Injury_5DPI_rep2_SS200000147BL_D2,816,6,3198.0,12274.0,uninj,V,NO,CCKIN,CCKIN
CELL.817,CELL.817,4,Injury_5DPI_rep2_SS200000147BL_D2,817,4,3199.0,9008.0,inj,V,NO,MPEX,MPEX
CELL.818,CELL.818,6,Injury_5DPI_rep2_SS200000147BL_D2,818,6,3199.0,12340.0,uninj,V,NO,CCKIN,CCKIN
CELL.819,CELL.819,5,Injury_5DPI_rep2_SS200000147BL_D2,819,6,3200.0,12619.0,uninj,V,NO,CCKIN,CCKIN
CELL.820,CELL.820,6,Injury_5DPI_rep2_SS200000147BL_D2,820,6,3201.0,12316.0,uninj,V,NO,CCKIN,CCKIN
CELL.821,CELL.821,3,Injury_5DPI_rep2_SS200000147BL_D2,821,2,3196.0,11941.0,uninj,V,NO,CMPN,CMPN
CELL.822,CELL.822,3,Injury_5DPI_rep2_SS200000147BL_D2,822,2,3204.0,11572.0,uninj,V,NO,CMPN,CMPN
CELL.823,CELL.823,3,Injury_5DPI_rep2_SS200000147BL_D2,823,6,3209.0,12581.0,uninj,V,NO,CCKIN,CCKIN
CELL.826,CELL.826,6,Injury_5DPI_rep2_SS200000147BL_D2,826,6,3205.0,12494.0,uninj,V,NO,CCKIN,CCKIN
CELL.827,CELL.827,5,Injury_5DPI_rep2_SS200000147BL_D2,827,2,3213.0,11190.0,uninj,V,NO,CMPN,CMPN
CELL.828,CELL.828,6,Injury_5DPI_rep2_SS200000147BL_D2,828,6,3206.0,12230.0,uninj,V,NO,CCKIN,CCKIN
CELL.829,CELL.829,5,Injury_5DPI_rep2_SS200000147BL_D2,829,2,3204.0,11303.0,uninj,V,NO,CMPN,CMPN
CELL.830,CELL.830,3,Injury_5DPI_rep2_SS200000147BL_D2,830,2,3202.0,11668.0,uninj,V,NO,CMPN,CMPN
CELL.831,CELL.831,6,Injury_5DPI_rep2_SS200000147BL_D2,831,2,3206.0,12044.0,uninj,V,NO,CMPN,CMPN
CELL.832,CELL.832,6,Injury_5DPI_rep2_SS200000147BL_D2,832,6,3206.0,12550.0,uninj,V,NO,CCKIN,CCKIN
CELL.833,CELL.833,6,Injury_5DPI_rep2_SS200000147BL_D2,833,2,3204.0,11982.0,uninj,V,NO,CMPN,CMPN
CELL.834,CELL.834,3,Injury_5DPI_rep2_SS200000147BL_D2,834,2,3209.0,11732.0,uninj,V,NO,CMPN,CMPN
CELL.835,CELL.835,6,Injury_5DPI_rep2_SS200000147BL_D2,835,6,3209.0,12394.0,uninj,V,NO,CCKIN,CCKIN
CELL.836,CELL.836,4,Injury_5DPI_rep2_SS200000147BL_D2,836,4,3211.0,10921.0,uninj,V,NO,VLMC,VLMC
CELL.837,CELL.837,3,Injury_5DPI_rep2_SS200000147BL_D2,837,2,3212.0,11877.0,uninj,V,NO,CMPN,CMPN
CELL.838,CELL.838,6,Injury_5DPI_rep2_SS200000147BL_D2,838,2,3207.0,11902.0,uninj,V,NO,CMPN,CMPN
CELL.840,CELL.840,3,Injury_5DPI_rep2_SS200000147BL_D2,840,2,3211.0,11823.0,uninj,V,NO,CMPN,CMPN
CELL.841,CELL.841,6,Injury_5DPI_rep2_SS200000147BL_D2,841,6,3211.0,12108.0,uninj,V,NO,CCKIN,CCKIN
CELL.842,CELL.842,3,Injury_5DPI_rep2_SS200000147BL_D2,842,2,3217.0,11960.0,uninj,V,NO,CMPN,CMPN
CELL.843,CELL.843,6,Injury_5DPI_rep2_SS200000147BL_D2,843,6,3223.0,12195.0,uninj,V,NO,CCKIN,CCKIN
CELL.844,CELL.844,5,Injury_5DPI_rep2_SS200000147BL_D2,844,2,3221.0,11622.0,uninj,V,NO,CMPN,CMPN
CELL.845,CELL.845,4,Injury_5DPI_rep2_SS200000147BL_D2,845,11,3215.0,13039.0,uninj,V,NO,RIPC2,REAEGC
CELL.846,CELL.846,6,Injury_5DPI_rep2_SS200000147BL_D2,846,6,3221.0,12294.0,uninj,V,NO,CCKIN,CCKIN
CELL.847,CELL.847,6,Injury_5DPI_rep2_SS200000147BL_D2,847,6,3222.0,12422.0,uninj,V,NO,CCKIN,CCKIN
CELL.848,CELL.848,3,Injury_5DPI_rep2_SS200000147BL_D2,848,2,3222.0,11791.0,uninj,V,NO,CMPN,CMPN
CELL.849,CELL.849,6,Injury_5DPI_rep2_SS200000147BL_D2,849,6,3220.0,12467.0,uninj,V,NO,CCKIN,CCKIN
CELL.850,CELL.850,3,Injury_5DPI_rep2_SS200000147BL_D2,850,2,3226.0,11854.0,uninj,V,NO,CMPN,CMPN
CELL.851,CELL.851,6,Injury_5DPI_rep2_SS200000147BL_D2,851,6,3222.0,12161.0,uninj,V,NO,CCKIN,CCKIN
CELL.852,CELL.852,6,Injury_5DPI_rep2_SS200000147BL_D2,852,6,3227.0,12259.0,uninj,V,NO,CCKIN,CCKIN
CELL.853,CELL.853,5,Injury_5DPI_rep2_SS200000147BL_D2,853,4,3224.0,11402.0,uninj,V,NO,VLMC,VLMC
CELL.854,CELL.854,6,Injury_5DPI_rep2_SS200000147BL_D2,854,2,3220.0,12069.0,uninj,V,NO,CMPN,CMPN
CELL.855,CELL.855,3,Injury_5DPI_rep2_SS200000147BL_D2,855,2,3229.0,11684.0,uninj,V,NO,CMPN,CMPN
CELL.857,CELL.857,6,Injury_5DPI_rep2_SS200000147BL_D2,857,6,3231.0,12233.0,uninj,V,NO,CCKIN,CCKIN
CELL.858,CELL.858,6,Injury_5DPI_rep2_SS200000147BL_D2,858,6,3229.0,12374.0,uninj,V,NO,CCKIN,CCKIN
CELL.860,CELL.860,5,Injury_5DPI_rep2_SS200000147BL_D2,860,12,3233.0,11126.0,uninj,V,NO,VLMC,VLMC
CELL.861,CELL.861,6,Injury_5DPI_rep2_SS200000147BL_D2,861,6,3235.0,12343.0,uninj,V,NO,CCKIN,CCKIN
CELL.862,CELL.862,4,Injury_5DPI_rep2_SS200000147BL_D2,862,7,3232.0,10102.0,inj,V,NO,VLMC,VLMC
CELL.863,CELL.863,6,Injury_5DPI_rep2_SS200000147BL_D2,863,6,3227.0,12135.0,uninj,V,NO,CCKIN,CCKIN
CELL.864,CELL.864,3,Injury_5DPI_rep2_SS200000147BL_D2,864,2,3230.0,11588.0,uninj,V,NO,CMPN,CMPN
CELL.865,CELL.865,3,Injury_5DPI_rep2_SS200000147BL_D2,865,2,3234.0,11832.0,uninj,V,NO,CMPN,CMPN
CELL.866,CELL.866,6,Injury_5DPI_rep2_SS200000147BL_D2,866,2,3238.0,12031.0,uninj,V,NO,CMPN,CMPN
CELL.867,CELL.867,6,Injury_5DPI_rep2_SS200000147BL_D2,867,2,3235.0,11940.0,uninj,V,NO,CMPN,CMPN
CELL.868,CELL.868,4,Injury_5DPI_rep2_SS200000147BL_D2,868,12,3238.0,10780.0,uninj,V,NO,VLMC,VLMC
CELL.869,CELL.869,5,Injury_5DPI_rep2_SS200000147BL_D2,869,2,3238.0,11500.0,uninj,V,NO,NPYIN,NPYIN
CELL.870,CELL.870,4,Injury_5DPI_rep2_SS200000147BL_D2,870,12,3237.0,10757.0,uninj,V,NO,VLMC,VLMC
CELL.872,CELL.872,3,Injury_5DPI_rep2_SS200000147BL_D2,872,6,3237.0,12561.0,uninj,V,NO,CCKIN,CCKIN
CELL.873,CELL.873,5,Injury_5DPI_rep2_SS200000147BL_D2,873,2,3242.0,11174.0,uninj,V,NO,CMPN,CMPN
CELL.875,CELL.875,6,Injury_5DPI_rep2_SS200000147BL_D2,875,6,3243.0,12508.0,uninj,V,NO,CCKIN,CCKIN
CELL.876,CELL.876,4,Injury_5DPI_rep2_SS200000147BL_D2,876,11,3238.0,8920.0,inj,V,NO,RIPC2,REAEGC
CELL.877,CELL.877,6,Injury_5DPI_rep2_SS200000147BL_D2,877,2,3239.0,11903.0,uninj,V,NO,CMPN,CMPN
CELL.878,CELL.878,6,Injury_5DPI_rep2_SS200000147BL_D2,878,2,3249.0,11985.0,uninj,V,NO,CMPN,CMPN
CELL.880,CELL.880,3,Injury_5DPI_rep2_SS200000147BL_D2,880,2,3247.0,11655.0,uninj,V,NO,CMPN,CMPN
CELL.881,CELL.881,6,Injury_5DPI_rep2_SS200000147BL_D2,881,6,3247.0,12279.0,uninj,V,NO,CCKIN,CCKIN
CELL.882,CELL.882,6,Injury_5DPI_rep2_SS200000147BL_D2,882,6,3247.0,12310.0,uninj,V,NO,CCKIN,CCKIN
CELL.883,CELL.883,3,Injury_5DPI_rep2_SS200000147BL_D2,883,6,3249.0,12608.0,uninj,V,NO,CCKIN,CCKIN
CELL.884,CELL.884,5,Injury_5DPI_rep2_SS200000147BL_D2,884,2,3246.0,11194.0,uninj,V,NO,CMPN,CMPN
CELL.885,CELL.885,3,Injury_5DPI_rep2_SS200000147BL_D2,885,2,3252.0,11759.0,uninj,V,NO,CMPN,CMPN
CELL.886,CELL.886,6,Injury_5DPI_rep2_SS200000147BL_D2,886,6,3243.0,12401.0,uninj,V,NO,CCKIN,CCKIN
CELL.887,CELL.887,6,Injury_5DPI_rep2_SS200000147BL_D2,887,6,3244.0,12115.0,uninj,V,NO,CCKIN,CCKIN
CELL.888,CELL.888,6,Injury_5DPI_rep2_SS200000147BL_D2,888,2,3251.0,12092.0,uninj,V,NO,CMPN,CMPN
CELL.889,CELL.889,6,Injury_5DPI_rep2_SS200000147BL_D2,889,6,3254.0,12143.0,uninj,V,NO,CCKIN,CCKIN
CELL.890,CELL.890,6,Injury_5DPI_rep2_SS200000147BL_D2,890,6,3252.0,12201.0,uninj,V,NO,CCKIN,CCKIN
CELL.891,CELL.891,3,Injury_5DPI_rep2_SS200000147BL_D2,891,6,3257.0,12455.0,uninj,V,NO,CCKIN,CCKIN
CELL.893,CELL.893,6,Injury_5DPI_rep2_SS200000147BL_D2,893,6,3254.0,12375.0,uninj,V,NO,CCKIN,CCKIN
CELL.894,CELL.894,3,Injury_5DPI_rep2_SS200000147BL_D2,894,2,3258.0,11835.0,uninj,V,NO,CMPN,CMPN
CELL.895,CELL.895,3,Injury_5DPI_rep2_SS200000147BL_D2,895,2,3253.0,11726.0,uninj,V,NO,CMPN,CMPN
CELL.896,CELL.896,4,Injury_5DPI_rep2_SS200000147BL_D2,896,7,3250.0,10126.0,inj,V,NO,VLMC,VLMC
CELL.897,CELL.897,6,Injury_5DPI_rep2_SS200000147BL_D2,897,6,3261.0,12243.0,uninj,V,NO,CCKIN,CCKIN
CELL.898,CELL.898,3,Injury_5DPI_rep2_SS200000147BL_D2,898,2,3258.0,11530.0,uninj,V,NO,NPYIN,NPYIN
CELL.899,CELL.899,6,Injury_5DPI_rep2_SS200000147BL_D2,899,6,3263.0,12580.0,uninj,V,NO,CCKIN,CCKIN
CELL.900,CELL.900,4,Injury_5DPI_rep2_SS200000147BL_D2,900,12,3257.0,8864.0,inj,V,NO,VLMC,VLMC
CELL.901,CELL.901,6,Injury_5DPI_rep2_SS200000147BL_D2,901,2,3259.0,11890.0,uninj,V,NO,CMPN,CMPN
CELL.902,CELL.902,4,Injury_5DPI_rep2_SS200000147BL_D2,902,4,3260.0,11119.0,uninj,V,NO,MPEX,MPEX
CELL.903,CELL.903,3,Injury_5DPI_rep2_SS200000147BL_D2,903,2,3260.0,11610.0,uninj,V,NO,CMPN,CMPN
CELL.904,CELL.904,6,Injury_5DPI_rep2_SS200000147BL_D2,904,6,3255.0,12429.0,uninj,V,NO,CCKIN,CCKIN
CELL.905,CELL.905,6,Injury_5DPI_rep2_SS200000147BL_D2,905,6,3265.0,12536.0,uninj,V,NO,CCKIN,CCKIN
CELL.906,CELL.906,6,Injury_5DPI_rep2_SS200000147BL_D2,906,6,3265.0,12303.0,uninj,V,NO,CCKIN,CCKIN
