,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.304,CELL.304,1,Injury_control_FP200000239BL_E3,304,2,MSN,uninj,V,MSN,MSN
CELL.305,CELL.305,5,Injury_control_FP200000239BL_E3,305,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.306,CELL.306,5,Injury_control_FP200000239BL_E3,306,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.307,CELL.307,5,Injury_control_FP200000239BL_E3,307,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.308,CELL.308,5,Injury_control_FP200000239BL_E3,308,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.309,CELL.309,5,Injury_control_FP200000239BL_E3,309,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.310,CELL.310,5,Injury_control_FP200000239BL_E3,310,5,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.311,CELL.311,5,Injury_control_FP200000239BL_E3,311,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.313,CELL.313,5,Injury_control_FP200000239BL_E3,313,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.314,CELL.314,9,Injury_control_FP200000239BL_E3,314,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.315,CELL.315,5,Injury_control_FP200000239BL_E3,315,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.316,CELL.316,1,Injury_control_FP200000239BL_E3,316,10,BKC,uninj,V,CCKIN,CCKIN
CELL.317,CELL.317,5,Injury_control_FP200000239BL_E3,317,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.318,CELL.318,5,Injury_control_FP200000239BL_E3,318,2,MSN,uninj,V,CCKIN,CCKIN
CELL.319,CELL.319,5,Injury_control_FP200000239BL_E3,319,2,NPTXEX,uninj,V,MSN,MSN
CELL.320,CELL.320,5,Injury_control_FP200000239BL_E3,320,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.322,CELL.322,1,Injury_control_FP200000239BL_E3,322,14,StriatumIN,uninj,V,NPYIN,NPYIN
CELL.324,CELL.324,0,Injury_control_FP200000239BL_E3,324,2,MSN,uninj,V,MSN,MSN
CELL.325,CELL.325,5,Injury_control_FP200000239BL_E3,325,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.326,CELL.326,5,Injury_control_FP200000239BL_E3,326,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.327,CELL.327,5,Injury_control_FP200000239BL_E3,327,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.328,CELL.328,5,Injury_control_FP200000239BL_E3,328,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.329,CELL.329,2,Injury_control_FP200000239BL_E3,329,3,VLMC,uninj,V,VLMC,VLMC
CELL.330,CELL.330,5,Injury_control_FP200000239BL_E3,330,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.331,CELL.331,9,Injury_control_FP200000239BL_E3,331,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.332,CELL.332,5,Injury_control_FP200000239BL_E3,332,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.333,CELL.333,9,Injury_control_FP200000239BL_E3,333,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.335,CELL.335,5,Injury_control_FP200000239BL_E3,335,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.336,CELL.336,5,Injury_control_FP200000239BL_E3,336,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.337,CELL.337,5,Injury_control_FP200000239BL_E3,337,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.339,CELL.339,2,Injury_control_FP200000239BL_E3,339,3,VLMC,uninj,V,VLMC,VLMC
CELL.340,CELL.340,5,Injury_control_FP200000239BL_E3,340,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.341,CELL.341,2,Injury_control_FP200000239BL_E3,341,3,VLMC,uninj,V,VLMC,VLMC
CELL.342,CELL.342,5,Injury_control_FP200000239BL_E3,342,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.343,CELL.343,1,Injury_control_FP200000239BL_E3,343,14,StriatumIN,uninj,V,NPYIN,NPYIN
CELL.344,CELL.344,5,Injury_control_FP200000239BL_E3,344,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.345,CELL.345,5,Injury_control_FP200000239BL_E3,345,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.346,CELL.346,5,Injury_control_FP200000239BL_E3,346,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.347,CELL.347,5,Injury_control_FP200000239BL_E3,347,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.348,CELL.348,5,Injury_control_FP200000239BL_E3,348,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.349,CELL.349,0,Injury_control_FP200000239BL_E3,349,2,MSN,uninj,V,CCKIN,CCKIN
CELL.350,CELL.350,5,Injury_control_FP200000239BL_E3,350,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.351,CELL.351,5,Injury_control_FP200000239BL_E3,351,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.352,CELL.352,1,Injury_control_FP200000239BL_E3,352,2,MSN,uninj,V,MSN,MSN
CELL.353,CELL.353,5,Injury_control_FP200000239BL_E3,353,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.354,CELL.354,5,Injury_control_FP200000239BL_E3,354,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.355,CELL.355,1,Injury_control_FP200000239BL_E3,355,2,MSN,uninj,V,MSN,MSN
CELL.356,CELL.356,5,Injury_control_FP200000239BL_E3,356,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.357,CELL.357,5,Injury_control_FP200000239BL_E3,357,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.358,CELL.358,1,Injury_control_FP200000239BL_E3,358,2,MSN,uninj,V,CCKIN,CCKIN
CELL.359,CELL.359,5,Injury_control_FP200000239BL_E3,359,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.360,CELL.360,9,Injury_control_FP200000239BL_E3,360,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.361,CELL.361,5,Injury_control_FP200000239BL_E3,361,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.362,CELL.362,1,Injury_control_FP200000239BL_E3,362,14,StriatumIN,uninj,V,NPYIN,NPYIN
CELL.363,CELL.363,5,Injury_control_FP200000239BL_E3,363,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.364,CELL.364,9,Injury_control_FP200000239BL_E3,364,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.365,CELL.365,5,Injury_control_FP200000239BL_E3,365,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.366,CELL.366,5,Injury_control_FP200000239BL_E3,366,13,SSTIN,uninj,D,SSTIN,SSTIN
CELL.367,CELL.367,1,Injury_control_FP200000239BL_E3,367,10,BKC,uninj,V,CCKIN,CCKIN
CELL.368,CELL.368,5,Injury_control_FP200000239BL_E3,368,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.369,CELL.369,9,Injury_control_FP200000239BL_E3,369,14,StriatumIN,uninj,D,NPYIN,NPYIN
CELL.370,CELL.370,5,Injury_control_FP200000239BL_E3,370,4,MPEX,uninj,V,Unknown,UnKnown
CELL.371,CELL.371,5,Injury_control_FP200000239BL_E3,371,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.372,CELL.372,5,Injury_control_FP200000239BL_E3,372,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.375,CELL.375,5,Injury_control_FP200000239BL_E3,375,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.376,CELL.376,5,Injury_control_FP200000239BL_E3,376,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.377,CELL.377,5,Injury_control_FP200000239BL_E3,377,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.378,CELL.378,5,Injury_control_FP200000239BL_E3,378,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.379,CELL.379,2,Injury_control_FP200000239BL_E3,379,3,VLMC,uninj,D,VLMC,VLMC
CELL.380,CELL.380,6,Injury_control_FP200000239BL_E3,380,6,SFRP1RGC,uninj,D,DIPC,TLNBL
CELL.381,CELL.381,1,Injury_control_FP200000239BL_E3,381,2,MSN,uninj,V,MSN,MSN
CELL.382,CELL.382,1,Injury_control_FP200000239BL_E3,382,10,BKC,uninj,V,CCKIN,CCKIN
CELL.383,CELL.383,5,Injury_control_FP200000239BL_E3,383,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.384,CELL.384,9,Injury_control_FP200000239BL_E3,384,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.385,CELL.385,5,Injury_control_FP200000239BL_E3,385,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.386,CELL.386,1,Injury_control_FP200000239BL_E3,386,2,StriatumIN,uninj,V,NPYIN,NPYIN
CELL.387,CELL.387,5,Injury_control_FP200000239BL_E3,387,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.388,CELL.388,5,Injury_control_FP200000239BL_E3,388,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.389,CELL.389,1,Injury_control_FP200000239BL_E3,389,2,MSN,uninj,V,MSN,MSN
CELL.390,CELL.390,5,Injury_control_FP200000239BL_E3,390,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.391,CELL.391,5,Injury_control_FP200000239BL_E3,391,13,SSTIN,uninj,V,SSTIN,SSTIN
CELL.392,CELL.392,5,Injury_control_FP200000239BL_E3,392,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.393,CELL.393,1,Injury_control_FP200000239BL_E3,393,2,MSN,uninj,V,MSN,MSN
CELL.394,CELL.394,5,Injury_control_FP200000239BL_E3,394,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.395,CELL.395,9,Injury_control_FP200000239BL_E3,395,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.396,CELL.396,5,Injury_control_FP200000239BL_E3,396,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.398,CELL.398,5,Injury_control_FP200000239BL_E3,398,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.399,CELL.399,1,Injury_control_FP200000239BL_E3,399,2,StriatumIN,uninj,V,MSN,MSN
CELL.400,CELL.400,9,Injury_control_FP200000239BL_E3,400,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.401,CELL.401,5,Injury_control_FP200000239BL_E3,401,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.402,CELL.402,5,Injury_control_FP200000239BL_E3,402,13,SSTIN,uninj,V,SSTIN,SSTIN
CELL.403,CELL.403,9,Injury_control_FP200000239BL_E3,403,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.404,CELL.404,5,Injury_control_FP200000239BL_E3,404,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.405,CELL.405,5,Injury_control_FP200000239BL_E3,405,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.406,CELL.406,5,Injury_control_FP200000239BL_E3,406,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.407,CELL.407,5,Injury_control_FP200000239BL_E3,407,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.408,CELL.408,5,Injury_control_FP200000239BL_E3,408,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.409,CELL.409,1,Injury_control_FP200000239BL_E3,409,2,MSN,uninj,V,CCKIN,CCKIN
CELL.410,CELL.410,1,Injury_control_FP200000239BL_E3,410,2,MSN,uninj,V,MSN,MSN
CELL.411,CELL.411,5,Injury_control_FP200000239BL_E3,411,9,DPEX,uninj,D,DPEX,DPEX
CELL.412,CELL.412,5,Injury_control_FP200000239BL_E3,412,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.413,CELL.413,5,Injury_control_FP200000239BL_E3,413,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.414,CELL.414,5,Injury_control_FP200000239BL_E3,414,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.415,CELL.415,9,Injury_control_FP200000239BL_E3,415,14,StriatumIN,uninj,D,NPYIN,NPYIN
CELL.416,CELL.416,5,Injury_control_FP200000239BL_E3,416,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.417,CELL.417,5,Injury_control_FP200000239BL_E3,417,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.418,CELL.418,9,Injury_control_FP200000239BL_E3,418,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.419,CELL.419,1,Injury_control_FP200000239BL_E3,419,2,MSN,uninj,V,MSN,MSN
CELL.420,CELL.420,5,Injury_control_FP200000239BL_E3,420,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.421,CELL.421,5,Injury_control_FP200000239BL_E3,421,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.422,CELL.422,9,Injury_control_FP200000239BL_E3,422,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.423,CELL.423,1,Injury_control_FP200000239BL_E3,423,2,StriatumIN,uninj,V,MSN,MSN
CELL.424,CELL.424,9,Injury_control_FP200000239BL_E3,424,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.426,CELL.426,5,Injury_control_FP200000239BL_E3,426,13,SSTIN,uninj,V,SSTIN,SSTIN
CELL.427,CELL.427,5,Injury_control_FP200000239BL_E3,427,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.428,CELL.428,5,Injury_control_FP200000239BL_E3,428,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.429,CELL.429,5,Injury_control_FP200000239BL_E3,429,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.430,CELL.430,9,Injury_control_FP200000239BL_E3,430,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.431,CELL.431,5,Injury_control_FP200000239BL_E3,431,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.432,CELL.432,5,Injury_control_FP200000239BL_E3,432,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.433,CELL.433,1,Injury_control_FP200000239BL_E3,433,2,StriatumIN,uninj,V,MSN,MSN
CELL.434,CELL.434,5,Injury_control_FP200000239BL_E3,434,13,SSTIN,uninj,V,SSTIN,SSTIN
CELL.435,CELL.435,6,Injury_control_FP200000239BL_E3,435,3,VLMC,uninj,D,VLMC,VLMC
CELL.437,CELL.437,0,Injury_control_FP200000239BL_E3,437,2,CMPN,uninj,V,Unknown,UnKnown
CELL.438,CELL.438,5,Injury_control_FP200000239BL_E3,438,5,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.439,CELL.439,9,Injury_control_FP200000239BL_E3,439,5,MPEX,uninj,D,Unknown,UnKnown
CELL.441,CELL.441,5,Injury_control_FP200000239BL_E3,441,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.442,CELL.442,5,Injury_control_FP200000239BL_E3,442,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.443,CELL.443,5,Injury_control_FP200000239BL_E3,443,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.444,CELL.444,5,Injury_control_FP200000239BL_E3,444,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.445,CELL.445,5,Injury_control_FP200000239BL_E3,445,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.446,CELL.446,1,Injury_control_FP200000239BL_E3,446,2,StriatumIN,uninj,V,MSN,MSN
CELL.447,CELL.447,5,Injury_control_FP200000239BL_E3,447,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.448,CELL.448,5,Injury_control_FP200000239BL_E3,448,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.449,CELL.449,5,Injury_control_FP200000239BL_E3,449,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.450,CELL.450,1,Injury_control_FP200000239BL_E3,450,14,StriatumIN,uninj,V,NPYIN,NPYIN
CELL.451,CELL.451,5,Injury_control_FP200000239BL_E3,451,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.452,CELL.452,0,Injury_control_FP200000239BL_E3,452,10,BKC,uninj,V,CCKIN,CCKIN
CELL.453,CELL.453,0,Injury_control_FP200000239BL_E3,453,2,StriatumIN,uninj,V,MSN,MSN
CELL.454,CELL.454,9,Injury_control_FP200000239BL_E3,454,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.455,CELL.455,5,Injury_control_FP200000239BL_E3,455,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.456,CELL.456,9,Injury_control_FP200000239BL_E3,456,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.457,CELL.457,5,Injury_control_FP200000239BL_E3,457,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.458,CELL.458,4,Injury_control_FP200000239BL_E3,458,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.459,CELL.459,2,Injury_control_FP200000239BL_E3,459,3,VLMC,uninj,D,VLMC,VLMC
CELL.460,CELL.460,5,Injury_control_FP200000239BL_E3,460,5,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.461,CELL.461,5,Injury_control_FP200000239BL_E3,461,2,StriatumIN,uninj,V,MSN,MSN
CELL.462,CELL.462,1,Injury_control_FP200000239BL_E3,462,2,MSN,uninj,V,MSN,MSN
CELL.463,CELL.463,5,Injury_control_FP200000239BL_E3,463,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.464,CELL.464,5,Injury_control_FP200000239BL_E3,464,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.465,CELL.465,5,Injury_control_FP200000239BL_E3,465,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.466,CELL.466,9,Injury_control_FP200000239BL_E3,466,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.467,CELL.467,0,Injury_control_FP200000239BL_E3,467,3,CP,uninj,V,CP,CP
CELL.468,CELL.468,1,Injury_control_FP200000239BL_E3,468,2,MSN,uninj,V,MSN,MSN
CELL.470,CELL.470,1,Injury_control_FP200000239BL_E3,470,2,StriatumIN,uninj,V,MSN,MSN
CELL.471,CELL.471,5,Injury_control_FP200000239BL_E3,471,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.472,CELL.472,9,Injury_control_FP200000239BL_E3,472,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.473,CELL.473,9,Injury_control_FP200000239BL_E3,473,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.474,CELL.474,6,Injury_control_FP200000239BL_E3,474,6,SFRP1RGC,uninj,D,DIPC,TLNBL
CELL.475,CELL.475,6,Injury_control_FP200000239BL_E3,475,6,SFRP1RGC,uninj,D,DIPC,TLNBL
CELL.477,CELL.477,5,Injury_control_FP200000239BL_E3,477,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.478,CELL.478,5,Injury_control_FP200000239BL_E3,478,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.479,CELL.479,9,Injury_control_FP200000239BL_E3,479,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.480,CELL.480,9,Injury_control_FP200000239BL_E3,480,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.481,CELL.481,5,Injury_control_FP200000239BL_E3,481,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.483,CELL.483,5,Injury_control_FP200000239BL_E3,483,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.484,CELL.484,5,Injury_control_FP200000239BL_E3,484,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.485,CELL.485,1,Injury_control_FP200000239BL_E3,485,2,StriatumIN,uninj,V,MSN,MSN
CELL.486,CELL.486,5,Injury_control_FP200000239BL_E3,486,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.487,CELL.487,5,Injury_control_FP200000239BL_E3,487,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.488,CELL.488,5,Injury_control_FP200000239BL_E3,488,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.489,CELL.489,5,Injury_control_FP200000239BL_E3,489,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.490,CELL.490,9,Injury_control_FP200000239BL_E3,490,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.491,CELL.491,5,Injury_control_FP200000239BL_E3,491,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.492,CELL.492,5,Injury_control_FP200000239BL_E3,492,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.493,CELL.493,9,Injury_control_FP200000239BL_E3,493,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.494,CELL.494,9,Injury_control_FP200000239BL_E3,494,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.495,CELL.495,1,Injury_control_FP200000239BL_E3,495,2,StriatumIN,uninj,V,MSN,MSN
CELL.496,CELL.496,5,Injury_control_FP200000239BL_E3,496,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.497,CELL.497,5,Injury_control_FP200000239BL_E3,497,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.498,CELL.498,2,Injury_control_FP200000239BL_E3,498,3,VLMC,uninj,D,VLMC,VLMC
CELL.499,CELL.499,1,Injury_control_FP200000239BL_E3,499,2,MSN,uninj,V,MSN,MSN
CELL.500,CELL.500,5,Injury_control_FP200000239BL_E3,500,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.501,CELL.501,9,Injury_control_FP200000239BL_E3,501,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.502,CELL.502,1,Injury_control_FP200000239BL_E3,502,10,BKC,uninj,V,CCKIN,CCKIN
CELL.503,CELL.503,9,Injury_control_FP200000239BL_E3,503,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.504,CELL.504,9,Injury_control_FP200000239BL_E3,504,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.505,CELL.505,9,Injury_control_FP200000239BL_E3,505,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.506,CELL.506,5,Injury_control_FP200000239BL_E3,506,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.507,CELL.507,5,Injury_control_FP200000239BL_E3,507,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.509,CELL.509,1,Injury_control_FP200000239BL_E3,509,2,StriatumIN,uninj,V,MSN,MSN
CELL.510,CELL.510,1,Injury_control_FP200000239BL_E3,510,2,StriatumIN,uninj,V,MSN,MSN
CELL.511,CELL.511,1,Injury_control_FP200000239BL_E3,511,2,StriatumIN,uninj,V,MSN,MSN
CELL.512,CELL.512,5,Injury_control_FP200000239BL_E3,512,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.513,CELL.513,5,Injury_control_FP200000239BL_E3,513,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.514,CELL.514,2,Injury_control_FP200000239BL_E3,514,3,VLMC,uninj,V,VLMC,VLMC
CELL.515,CELL.515,5,Injury_control_FP200000239BL_E3,515,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.516,CELL.516,9,Injury_control_FP200000239BL_E3,516,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.517,CELL.517,9,Injury_control_FP200000239BL_E3,517,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.518,CELL.518,5,Injury_control_FP200000239BL_E3,518,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.519,CELL.519,5,Injury_control_FP200000239BL_E3,519,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.520,CELL.520,5,Injury_control_FP200000239BL_E3,520,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.521,CELL.521,4,Injury_control_FP200000239BL_E3,521,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.522,CELL.522,5,Injury_control_FP200000239BL_E3,522,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.523,CELL.523,5,Injury_control_FP200000239BL_E3,523,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.524,CELL.524,5,Injury_control_FP200000239BL_E3,524,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.525,CELL.525,1,Injury_control_FP200000239BL_E3,525,10,BKC,uninj,V,CCKIN,CCKIN
CELL.526,CELL.526,1,Injury_control_FP200000239BL_E3,526,2,StriatumIN,uninj,V,MSN,MSN
CELL.527,CELL.527,5,Injury_control_FP200000239BL_E3,527,5,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.528,CELL.528,5,Injury_control_FP200000239BL_E3,528,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.529,CELL.529,9,Injury_control_FP200000239BL_E3,529,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.530,CELL.530,1,Injury_control_FP200000239BL_E3,530,2,StriatumIN,uninj,V,MSN,MSN
CELL.531,CELL.531,9,Injury_control_FP200000239BL_E3,531,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.532,CELL.532,1,Injury_control_FP200000239BL_E3,532,10,BKC,uninj,V,CCKIN,CCKIN
CELL.533,CELL.533,1,Injury_control_FP200000239BL_E3,533,2,StriatumIN,uninj,V,MSN,MSN
CELL.534,CELL.534,5,Injury_control_FP200000239BL_E3,534,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.535,CELL.535,5,Injury_control_FP200000239BL_E3,535,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.536,CELL.536,9,Injury_control_FP200000239BL_E3,536,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.537,CELL.537,1,Injury_control_FP200000239BL_E3,537,2,MSN,uninj,V,MSN,MSN
CELL.538,CELL.538,5,Injury_control_FP200000239BL_E3,538,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.539,CELL.539,1,Injury_control_FP200000239BL_E3,539,14,StriatumIN,uninj,V,NPYIN,NPYIN
CELL.540,CELL.540,5,Injury_control_FP200000239BL_E3,540,5,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.542,CELL.542,5,Injury_control_FP200000239BL_E3,542,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.543,CELL.543,5,Injury_control_FP200000239BL_E3,543,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.544,CELL.544,9,Injury_control_FP200000239BL_E3,544,5,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.545,CELL.545,2,Injury_control_FP200000239BL_E3,545,3,VLMC,uninj,D,VLMC,VLMC
CELL.546,CELL.546,1,Injury_control_FP200000239BL_E3,546,2,MSN,uninj,V,MSN,MSN
CELL.547,CELL.547,5,Injury_control_FP200000239BL_E3,547,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.549,CELL.549,0,Injury_control_FP200000239BL_E3,549,7,NPTXEX,uninj,V,NPTXEX,NPTXEX
CELL.550,CELL.550,5,Injury_control_FP200000239BL_E3,550,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.551,CELL.551,1,Injury_control_FP200000239BL_E3,551,13,SSTIN,uninj,V,SSTIN,SSTIN
