,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.378,CELL.378,5,Injury_60DPI_rep3_FP200000264BL_A6,378,12,SSTIN,inj,D,MPEX,MPEX
CELL.379,CELL.379,5,Injury_60DPI_rep3_FP200000264BL_A6,379,5,StriatumIN,inj,D,MSN,MSN
CELL.382,CELL.382,3,Injury_60DPI_rep3_FP200000264BL_A6,382,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.384,CELL.384,6,Injury_60DPI_rep3_FP200000264BL_A6,384,12,SSTIN,uninj,D,SSTIN,SSTIN
CELL.386,CELL.386,6,Injury_60DPI_rep3_FP200000264BL_A6,386,12,SSTIN,uninj,D,MPEX,MPEX
CELL.387,CELL.387,6,Injury_60DPI_rep3_FP200000264BL_A6,387,10,DPEX,uninj,D,DPEX,DPEX
CELL.388,CELL.388,6,Injury_60DPI_rep3_FP200000264BL_A6,388,16,NPYIN,inj,D,NPYIN,NPYIN
CELL.390,CELL.390,5,Injury_60DPI_rep3_FP200000264BL_A6,390,0,VLMC,inj,D,DPEX,DPEX
CELL.391,CELL.391,4,Injury_60DPI_rep3_FP200000264BL_A6,391,0,CP,inj,D,VLMC,VLMC
CELL.392,CELL.392,6,Injury_60DPI_rep3_FP200000264BL_A6,392,10,DPEX,uninj,D,DPEX,DPEX
CELL.393,CELL.393,4,Injury_60DPI_rep3_FP200000264BL_A6,393,4,CP,uninj,D,VLMC,VLMC
CELL.394,CELL.394,6,Injury_60DPI_rep3_FP200000264BL_A6,394,12,SSTIN,uninj,D,MPEX,MPEX
CELL.395,CELL.395,7,Injury_60DPI_rep3_FP200000264BL_A6,395,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.396,CELL.396,6,Injury_60DPI_rep3_FP200000264BL_A6,396,0,CP,uninj,D,VLMC,VLMC
CELL.397,CELL.397,5,Injury_60DPI_rep3_FP200000264BL_A6,397,12,SSTIN,inj,D,MPEX,MPEX
CELL.398,CELL.398,5,Injury_60DPI_rep3_FP200000264BL_A6,398,0,CP,inj,D,VLMC,VLMC
CELL.399,CELL.399,6,Injury_60DPI_rep3_FP200000264BL_A6,399,10,DPEX,uninj,D,DPEX,DPEX
CELL.400,CELL.400,6,Injury_60DPI_rep3_FP200000264BL_A6,400,10,DPEX,uninj,D,DPEX,DPEX
CELL.403,CELL.403,6,Injury_60DPI_rep3_FP200000264BL_A6,403,12,MPEX,uninj,D,DPEX,DPEX
CELL.405,CELL.405,6,Injury_60DPI_rep3_FP200000264BL_A6,405,12,MPEX,uninj,D,MPIN,MPIN
CELL.406,CELL.406,6,Injury_60DPI_rep3_FP200000264BL_A6,406,5,StriatumIN,uninj,D,MSN,MSN
CELL.407,CELL.407,4,Injury_60DPI_rep3_FP200000264BL_A6,407,14,VLMC,uninj,D,VLMC,VLMC
CELL.409,CELL.409,7,Injury_60DPI_rep3_FP200000264BL_A6,409,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.410,CELL.410,4,Injury_60DPI_rep3_FP200000264BL_A6,410,0,CP,inj,D,VLMC,VLMC
CELL.411,CELL.411,5,Injury_60DPI_rep3_FP200000264BL_A6,411,9,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.412,CELL.412,6,Injury_60DPI_rep3_FP200000264BL_A6,412,10,DPEX,uninj,D,DPEX,DPEX
CELL.413,CELL.413,4,Injury_60DPI_rep3_FP200000264BL_A6,413,14,VLMC,uninj,D,VLMC,VLMC
CELL.415,CELL.415,6,Injury_60DPI_rep3_FP200000264BL_A6,415,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.416,CELL.416,5,Injury_60DPI_rep3_FP200000264BL_A6,416,0,CP,inj,D,VLMC,VLMC
CELL.417,CELL.417,6,Injury_60DPI_rep3_FP200000264BL_A6,417,9,NPTXEX,inj,D,DPEX,DPEX
CELL.418,CELL.418,6,Injury_60DPI_rep3_FP200000264BL_A6,418,10,WNTRGC,uninj,D,DPEX,DPEX
CELL.419,CELL.419,6,Injury_60DPI_rep3_FP200000264BL_A6,419,12,SSTIN,uninj,D,SSTIN,SSTIN
CELL.420,CELL.420,6,Injury_60DPI_rep3_FP200000264BL_A6,420,12,DPEX,uninj,D,MPEX,MPEX
CELL.421,CELL.421,6,Injury_60DPI_rep3_FP200000264BL_A6,421,12,SSTIN,inj,D,MPEX,MPEX
CELL.423,CELL.423,5,Injury_60DPI_rep3_FP200000264BL_A6,423,12,SSTIN,inj,D,MPEX,MPEX
CELL.424,CELL.424,5,Injury_60DPI_rep3_FP200000264BL_A6,424,12,SSTIN,inj,D,MPEX,MPEX
CELL.426,CELL.426,6,Injury_60DPI_rep3_FP200000264BL_A6,426,10,DPEX,uninj,D,DPEX,DPEX
CELL.427,CELL.427,6,Injury_60DPI_rep3_FP200000264BL_A6,427,10,DPEX,uninj,D,DPEX,DPEX
CELL.428,CELL.428,6,Injury_60DPI_rep3_FP200000264BL_A6,428,12,SSTIN,uninj,D,SSTIN,SSTIN
CELL.429,CELL.429,5,Injury_60DPI_rep3_FP200000264BL_A6,429,0,CP,inj,D,VLMC,VLMC
CELL.431,CELL.431,7,Injury_60DPI_rep3_FP200000264BL_A6,431,9,NPTXEX,inj,D,DPEX,DPEX
CELL.432,CELL.432,6,Injury_60DPI_rep3_FP200000264BL_A6,432,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.434,CELL.434,6,Injury_60DPI_rep3_FP200000264BL_A6,434,10,DPEX,uninj,D,DPEX,DPEX
CELL.435,CELL.435,4,Injury_60DPI_rep3_FP200000264BL_A6,435,0,CP,inj,D,VLMC,VLMC
CELL.436,CELL.436,6,Injury_60DPI_rep3_FP200000264BL_A6,436,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.439,CELL.439,4,Injury_60DPI_rep3_FP200000264BL_A6,439,14,VLMC,uninj,D,VLMC,VLMC
CELL.440,CELL.440,7,Injury_60DPI_rep3_FP200000264BL_A6,440,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.441,CELL.441,5,Injury_60DPI_rep3_FP200000264BL_A6,441,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.442,CELL.442,7,Injury_60DPI_rep3_FP200000264BL_A6,442,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.443,CELL.443,4,Injury_60DPI_rep3_FP200000264BL_A6,443,0,IMC,inj,D,VLMC,VLMC
CELL.445,CELL.445,7,Injury_60DPI_rep3_FP200000264BL_A6,445,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.446,CELL.446,6,Injury_60DPI_rep3_FP200000264BL_A6,446,4,CP,uninj,D,VLMC,VLMC
CELL.447,CELL.447,6,Injury_60DPI_rep3_FP200000264BL_A6,447,9,NPTXEX,inj,D,DPEX,DPEX
CELL.449,CELL.449,6,Injury_60DPI_rep3_FP200000264BL_A6,449,10,DPEX,uninj,D,DPEX,DPEX
CELL.450,CELL.450,5,Injury_60DPI_rep3_FP200000264BL_A6,450,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.452,CELL.452,6,Injury_60DPI_rep3_FP200000264BL_A6,452,9,DPEX,uninj,D,DPEX,DPEX
CELL.453,CELL.453,5,Injury_60DPI_rep3_FP200000264BL_A6,453,0,CP,inj,D,VLMC,VLMC
CELL.455,CELL.455,6,Injury_60DPI_rep3_FP200000264BL_A6,455,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.456,CELL.456,6,Injury_60DPI_rep3_FP200000264BL_A6,456,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.458,CELL.458,4,Injury_60DPI_rep3_FP200000264BL_A6,458,4,CP,uninj,D,VLMC,VLMC
CELL.460,CELL.460,6,Injury_60DPI_rep3_FP200000264BL_A6,460,10,DPEX,uninj,D,DPEX,DPEX
CELL.461,CELL.461,6,Injury_60DPI_rep3_FP200000264BL_A6,461,10,DPEX,uninj,D,DPEX,DPEX
CELL.463,CELL.463,6,Injury_60DPI_rep3_FP200000264BL_A6,463,10,DPEX,uninj,D,DPEX,DPEX
CELL.464,CELL.464,5,Injury_60DPI_rep3_FP200000264BL_A6,464,14,VLMC,inj,D,VLMC,VLMC
CELL.465,CELL.465,6,Injury_60DPI_rep3_FP200000264BL_A6,465,10,DPEX,uninj,D,DPEX,DPEX
CELL.467,CELL.467,6,Injury_60DPI_rep3_FP200000264BL_A6,467,9,NPTXEX,inj,D,DPEX,DPEX
CELL.468,CELL.468,6,Injury_60DPI_rep3_FP200000264BL_A6,468,12,MPEX,uninj,D,MPIN,MPIN
CELL.469,CELL.469,5,Injury_60DPI_rep3_FP200000264BL_A6,469,9,NPTXEX,inj,D,DPEX,DPEX
CELL.470,CELL.470,6,Injury_60DPI_rep3_FP200000264BL_A6,470,10,DPEX,uninj,D,DPEX,DPEX
CELL.471,CELL.471,4,Injury_60DPI_rep3_FP200000264BL_A6,471,14,VLMC,inj,D,VLMC,VLMC
CELL.474,CELL.474,7,Injury_60DPI_rep3_FP200000264BL_A6,474,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.476,CELL.476,6,Injury_60DPI_rep3_FP200000264BL_A6,476,10,DPEX,uninj,D,DPEX,DPEX
CELL.477,CELL.477,7,Injury_60DPI_rep3_FP200000264BL_A6,477,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.478,CELL.478,4,Injury_60DPI_rep3_FP200000264BL_A6,478,4,CP,uninj,D,VLMC,VLMC
CELL.479,CELL.479,5,Injury_60DPI_rep3_FP200000264BL_A6,479,0,CP,inj,D,VLMC,VLMC
CELL.480,CELL.480,5,Injury_60DPI_rep3_FP200000264BL_A6,480,0,CP,inj,D,VLMC,VLMC
CELL.482,CELL.482,6,Injury_60DPI_rep3_FP200000264BL_A6,482,10,DPEX,uninj,D,DPEX,DPEX
CELL.483,CELL.483,3,Injury_60DPI_rep3_FP200000264BL_A6,483,9,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.484,CELL.484,6,Injury_60DPI_rep3_FP200000264BL_A6,484,12,SSTIN,uninj,D,MPEX,MPEX
CELL.485,CELL.485,5,Injury_60DPI_rep3_FP200000264BL_A6,485,9,NPTXEX,inj,D,DPEX,DPEX
CELL.486,CELL.486,4,Injury_60DPI_rep3_FP200000264BL_A6,486,14,VLMC,uninj,D,VLMC,VLMC
CELL.488,CELL.488,5,Injury_60DPI_rep3_FP200000264BL_A6,488,0,CP,inj,D,VLMC,VLMC
CELL.489,CELL.489,6,Injury_60DPI_rep3_FP200000264BL_A6,489,10,DPEX,uninj,D,DPEX,DPEX
CELL.490,CELL.490,6,Injury_60DPI_rep3_FP200000264BL_A6,490,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.495,CELL.495,3,Injury_60DPI_rep3_FP200000264BL_A6,495,12,SSTIN,inj,D,MPEX,MPEX
CELL.496,CELL.496,6,Injury_60DPI_rep3_FP200000264BL_A6,496,9,NPTXEX,inj,D,DPEX,DPEX
CELL.497,CELL.497,6,Injury_60DPI_rep3_FP200000264BL_A6,497,10,DPEX,uninj,D,DPEX,DPEX
CELL.498,CELL.498,6,Injury_60DPI_rep3_FP200000264BL_A6,498,12,MPEX,uninj,D,MPEX,MPEX
CELL.499,CELL.499,6,Injury_60DPI_rep3_FP200000264BL_A6,499,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.500,CELL.500,5,Injury_60DPI_rep3_FP200000264BL_A6,500,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.501,CELL.501,6,Injury_60DPI_rep3_FP200000264BL_A6,501,10,DPEX,uninj,D,DPEX,DPEX
CELL.503,CELL.503,6,Injury_60DPI_rep3_FP200000264BL_A6,503,10,DPEX,uninj,D,DPEX,DPEX
CELL.504,CELL.504,4,Injury_60DPI_rep3_FP200000264BL_A6,504,14,VLMC,uninj,D,VLMC,VLMC
CELL.505,CELL.505,7,Injury_60DPI_rep3_FP200000264BL_A6,505,9,NPTXEX,inj,D,DPEX,DPEX
CELL.508,CELL.508,6,Injury_60DPI_rep3_FP200000264BL_A6,508,10,DPEX,uninj,D,DPEX,DPEX
CELL.509,CELL.509,6,Injury_60DPI_rep3_FP200000264BL_A6,509,10,DPEX,uninj,D,DPEX,DPEX
CELL.510,CELL.510,5,Injury_60DPI_rep3_FP200000264BL_A6,510,0,CP,inj,D,VLMC,VLMC
CELL.511,CELL.511,6,Injury_60DPI_rep3_FP200000264BL_A6,511,10,DPEX,uninj,D,DPEX,DPEX
CELL.512,CELL.512,6,Injury_60DPI_rep3_FP200000264BL_A6,512,10,DPEX,uninj,D,DPEX,DPEX
CELL.514,CELL.514,6,Injury_60DPI_rep3_FP200000264BL_A6,514,0,CP,uninj,D,VLMC,VLMC
CELL.515,CELL.515,6,Injury_60DPI_rep3_FP200000264BL_A6,515,10,DPEX,uninj,D,DPEX,DPEX
CELL.516,CELL.516,4,Injury_60DPI_rep3_FP200000264BL_A6,516,4,CP,uninj,D,VLMC,VLMC
CELL.521,CELL.521,6,Injury_60DPI_rep3_FP200000264BL_A6,521,10,DPEX,uninj,D,DPEX,DPEX
CELL.522,CELL.522,6,Injury_60DPI_rep3_FP200000264BL_A6,522,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.523,CELL.523,6,Injury_60DPI_rep3_FP200000264BL_A6,523,10,DPEX,uninj,D,DPEX,DPEX
CELL.524,CELL.524,5,Injury_60DPI_rep3_FP200000264BL_A6,524,14,VLMC,inj,D,VLMC,VLMC
CELL.526,CELL.526,6,Injury_60DPI_rep3_FP200000264BL_A6,526,10,DPEX,uninj,D,DPEX,DPEX
CELL.527,CELL.527,5,Injury_60DPI_rep3_FP200000264BL_A6,527,0,CP,inj,D,VLMC,VLMC
CELL.528,CELL.528,6,Injury_60DPI_rep3_FP200000264BL_A6,528,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.529,CELL.529,6,Injury_60DPI_rep3_FP200000264BL_A6,529,0,CP,inj,D,VLMC,VLMC
CELL.530,CELL.530,6,Injury_60DPI_rep3_FP200000264BL_A6,530,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.533,CELL.533,6,Injury_60DPI_rep3_FP200000264BL_A6,533,10,DPEX,uninj,D,DPEX,DPEX
CELL.534,CELL.534,6,Injury_60DPI_rep3_FP200000264BL_A6,534,12,SSTIN,inj,D,MPEX,MPEX
CELL.536,CELL.536,6,Injury_60DPI_rep3_FP200000264BL_A6,536,10,DPEX,uninj,D,DPEX,DPEX
CELL.539,CELL.539,6,Injury_60DPI_rep3_FP200000264BL_A6,539,7,StriatumIN,inj,D,NPTXEX,NPTXEX
CELL.540,CELL.540,7,Injury_60DPI_rep3_FP200000264BL_A6,540,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.541,CELL.541,5,Injury_60DPI_rep3_FP200000264BL_A6,541,0,CP,inj,D,VLMC,VLMC
CELL.542,CELL.542,6,Injury_60DPI_rep3_FP200000264BL_A6,542,9,NPTXEX,inj,D,DPEX,DPEX
CELL.543,CELL.543,6,Injury_60DPI_rep3_FP200000264BL_A6,543,9,NPTXEX,inj,D,DPEX,DPEX
CELL.544,CELL.544,4,Injury_60DPI_rep3_FP200000264BL_A6,544,14,VLMC,uninj,D,VLMC,VLMC
CELL.545,CELL.545,6,Injury_60DPI_rep3_FP200000264BL_A6,545,9,VLMC,uninj,D,DPEX,DPEX
CELL.546,CELL.546,3,Injury_60DPI_rep3_FP200000264BL_A6,546,0,CP,inj,D,VLMC,VLMC
CELL.547,CELL.547,3,Injury_60DPI_rep3_FP200000264BL_A6,547,9,NPTXEX,inj,D,DPEX,DPEX
CELL.548,CELL.548,6,Injury_60DPI_rep3_FP200000264BL_A6,548,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.551,CELL.551,0,Injury_60DPI_rep3_FP200000264BL_A6,551,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.552,CELL.552,4,Injury_60DPI_rep3_FP200000264BL_A6,552,4,CP,inj,D,VLMC,VLMC
CELL.554,CELL.554,3,Injury_60DPI_rep3_FP200000264BL_A6,554,12,SSTIN,inj,D,MPEX,MPEX
CELL.555,CELL.555,7,Injury_60DPI_rep3_FP200000264BL_A6,555,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.556,CELL.556,4,Injury_60DPI_rep3_FP200000264BL_A6,556,4,CP,uninj,D,VLMC,VLMC
CELL.558,CELL.558,6,Injury_60DPI_rep3_FP200000264BL_A6,558,10,DPEX,uninj,D,DPEX,DPEX
CELL.559,CELL.559,6,Injury_60DPI_rep3_FP200000264BL_A6,559,10,DPEX,uninj,D,DPEX,DPEX
CELL.560,CELL.560,4,Injury_60DPI_rep3_FP200000264BL_A6,560,0,CP,inj,D,VLMC,VLMC
CELL.561,CELL.561,6,Injury_60DPI_rep3_FP200000264BL_A6,561,9,NPTXEX,inj,D,DPEX,DPEX
CELL.562,CELL.562,6,Injury_60DPI_rep3_FP200000264BL_A6,562,10,DPEX,uninj,D,DPEX,DPEX
CELL.563,CELL.563,6,Injury_60DPI_rep3_FP200000264BL_A6,563,10,DPEX,uninj,D,DPEX,DPEX
CELL.564,CELL.564,6,Injury_60DPI_rep3_FP200000264BL_A6,564,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.566,CELL.566,3,Injury_60DPI_rep3_FP200000264BL_A6,566,9,MPEX,inj,D,MPEX,MPEX
CELL.567,CELL.567,4,Injury_60DPI_rep3_FP200000264BL_A6,567,14,VLMC,inj,D,VLMC,VLMC
CELL.569,CELL.569,6,Injury_60DPI_rep3_FP200000264BL_A6,569,9,NPTXEX,inj,D,DPEX,DPEX
CELL.570,CELL.570,6,Injury_60DPI_rep3_FP200000264BL_A6,570,10,DPEX,uninj,D,DPEX,DPEX
CELL.571,CELL.571,6,Injury_60DPI_rep3_FP200000264BL_A6,571,10,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.572,CELL.572,5,Injury_60DPI_rep3_FP200000264BL_A6,572,11,BKC,inj,D,CCKIN,CCKIN
CELL.573,CELL.573,3,Injury_60DPI_rep3_FP200000264BL_A6,573,12,SSTIN,inj,D,MPEX,MPEX
CELL.574,CELL.574,4,Injury_60DPI_rep3_FP200000264BL_A6,574,14,VLMC,uninj,D,VLMC,VLMC
CELL.575,CELL.575,6,Injury_60DPI_rep3_FP200000264BL_A6,575,10,DPEX,uninj,D,DPEX,DPEX
CELL.577,CELL.577,6,Injury_60DPI_rep3_FP200000264BL_A6,577,12,MPEX,inj,D,MPIN,MPIN
CELL.579,CELL.579,5,Injury_60DPI_rep3_FP200000264BL_A6,579,10,DPEX,uninj,D,DPEX,DPEX
CELL.580,CELL.580,6,Injury_60DPI_rep3_FP200000264BL_A6,580,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.582,CELL.582,6,Injury_60DPI_rep3_FP200000264BL_A6,582,4,CP,inj,D,VLMC,VLMC
CELL.584,CELL.584,6,Injury_60DPI_rep3_FP200000264BL_A6,584,10,DPEX,uninj,D,DPEX,DPEX
CELL.587,CELL.587,4,Injury_60DPI_rep3_FP200000264BL_A6,587,14,VLMC,uninj,D,VLMC,VLMC
CELL.588,CELL.588,6,Injury_60DPI_rep3_FP200000264BL_A6,588,10,DPEX,uninj,D,DPEX,DPEX
CELL.589,CELL.589,6,Injury_60DPI_rep3_FP200000264BL_A6,589,12,SSTIN,uninj,D,SSTIN,SSTIN
CELL.590,CELL.590,4,Injury_60DPI_rep3_FP200000264BL_A6,590,14,VLMC,uninj,D,VLMC,VLMC
CELL.591,CELL.591,4,Injury_60DPI_rep3_FP200000264BL_A6,591,4,CP,inj,D,VLMC,VLMC
CELL.592,CELL.592,6,Injury_60DPI_rep3_FP200000264BL_A6,592,12,SSTIN,uninj,D,MPEX,MPEX
CELL.593,CELL.593,6,Injury_60DPI_rep3_FP200000264BL_A6,593,9,NPTXEX,inj,D,DPEX,DPEX
CELL.594,CELL.594,6,Injury_60DPI_rep3_FP200000264BL_A6,594,10,DPEX,uninj,D,DPEX,DPEX
CELL.595,CELL.595,6,Injury_60DPI_rep3_FP200000264BL_A6,595,10,DPEX,uninj,D,DPEX,DPEX
CELL.596,CELL.596,5,Injury_60DPI_rep3_FP200000264BL_A6,596,3,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.597,CELL.597,6,Injury_60DPI_rep3_FP200000264BL_A6,597,10,DPEX,uninj,D,DPEX,DPEX
CELL.599,CELL.599,6,Injury_60DPI_rep3_FP200000264BL_A6,599,4,CP,inj,D,VLMC,VLMC
CELL.600,CELL.600,6,Injury_60DPI_rep3_FP200000264BL_A6,600,10,DPEX,uninj,D,DPEX,DPEX
CELL.601,CELL.601,6,Injury_60DPI_rep3_FP200000264BL_A6,601,12,SSTIN,uninj,D,SSTIN,SSTIN
CELL.602,CELL.602,5,Injury_60DPI_rep3_FP200000264BL_A6,602,0,CP,inj,D,VLMC,VLMC
CELL.604,CELL.604,7,Injury_60DPI_rep3_FP200000264BL_A6,604,9,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.611,CELL.611,4,Injury_60DPI_rep3_FP200000264BL_A6,611,4,CP,inj,D,VLMC,VLMC
CELL.612,CELL.612,6,Injury_60DPI_rep3_FP200000264BL_A6,612,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.613,CELL.613,4,Injury_60DPI_rep3_FP200000264BL_A6,613,0,IMC,uninj,D,VLMC,VLMC
CELL.614,CELL.614,6,Injury_60DPI_rep3_FP200000264BL_A6,614,10,DPEX,uninj,D,DPEX,DPEX
CELL.615,CELL.615,7,Injury_60DPI_rep3_FP200000264BL_A6,615,0,VLMC,uninj,D,VLMC,VLMC
CELL.617,CELL.617,6,Injury_60DPI_rep3_FP200000264BL_A6,617,10,DPEX,uninj,D,DPEX,DPEX
CELL.618,CELL.618,6,Injury_60DPI_rep3_FP200000264BL_A6,618,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.619,CELL.619,4,Injury_60DPI_rep3_FP200000264BL_A6,619,0,CP,inj,D,VLMC,VLMC
CELL.620,CELL.620,6,Injury_60DPI_rep3_FP200000264BL_A6,620,10,DPEX,uninj,D,DPEX,DPEX
CELL.621,CELL.621,6,Injury_60DPI_rep3_FP200000264BL_A6,621,4,CP,uninj,D,VLMC,VLMC
CELL.623,CELL.623,6,Injury_60DPI_rep3_FP200000264BL_A6,623,12,SSTIN,inj,D,SSTIN,SSTIN
CELL.625,CELL.625,6,Injury_60DPI_rep3_FP200000264BL_A6,625,12,SSTIN,inj,D,SSTIN,SSTIN
CELL.626,CELL.626,6,Injury_60DPI_rep3_FP200000264BL_A6,626,10,DPEX,uninj,D,DPEX,DPEX
CELL.627,CELL.627,6,Injury_60DPI_rep3_FP200000264BL_A6,627,4,CP,uninj,D,VLMC,VLMC
CELL.629,CELL.629,6,Injury_60DPI_rep3_FP200000264BL_A6,629,12,MPEX,inj,D,MPIN,MPIN
CELL.630,CELL.630,4,Injury_60DPI_rep3_FP200000264BL_A6,630,4,CP,uninj,D,VLMC,VLMC
CELL.631,CELL.631,6,Injury_60DPI_rep3_FP200000264BL_A6,631,10,DPEX,uninj,D,DPEX,DPEX
CELL.632,CELL.632,6,Injury_60DPI_rep3_FP200000264BL_A6,632,10,DPEX,uninj,D,DPEX,DPEX
CELL.633,CELL.633,6,Injury_60DPI_rep3_FP200000264BL_A6,633,12,MPEX,inj,D,MPEX,MPEX
CELL.634,CELL.634,6,Injury_60DPI_rep3_FP200000264BL_A6,634,12,SSTIN,uninj,D,SSTIN,SSTIN
CELL.635,CELL.635,6,Injury_60DPI_rep3_FP200000264BL_A6,635,9,NPTXEX,inj,D,DPEX,DPEX
CELL.637,CELL.637,6,Injury_60DPI_rep3_FP200000264BL_A6,637,9,NPTXEX,inj,D,DPEX,DPEX
CELL.638,CELL.638,6,Injury_60DPI_rep3_FP200000264BL_A6,638,10,DPEX,uninj,D,DPEX,DPEX
CELL.639,CELL.639,6,Injury_60DPI_rep3_FP200000264BL_A6,639,10,DPEX,uninj,D,DPEX,DPEX
CELL.642,CELL.642,4,Injury_60DPI_rep3_FP200000264BL_A6,642,14,VLMC,inj,D,VLMC,VLMC
CELL.643,CELL.643,6,Injury_60DPI_rep3_FP200000264BL_A6,643,10,DPEX,uninj,D,DPEX,DPEX
CELL.644,CELL.644,6,Injury_60DPI_rep3_FP200000264BL_A6,644,10,DPEX,uninj,D,DPEX,DPEX
CELL.645,CELL.645,4,Injury_60DPI_rep3_FP200000264BL_A6,645,14,VLMC,uninj,D,VLMC,VLMC
CELL.646,CELL.646,6,Injury_60DPI_rep3_FP200000264BL_A6,646,10,DPEX,uninj,D,DPEX,DPEX
CELL.648,CELL.648,7,Injury_60DPI_rep3_FP200000264BL_A6,648,9,NPTXEX,uninj,D,DPEX,DPEX
CELL.649,CELL.649,6,Injury_60DPI_rep3_FP200000264BL_A6,649,4,CP,inj,D,VLMC,VLMC
CELL.651,CELL.651,7,Injury_60DPI_rep3_FP200000264BL_A6,651,9,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.652,CELL.652,5,Injury_60DPI_rep3_FP200000264BL_A6,652,0,CP,inj,D,VLMC,VLMC
CELL.653,CELL.653,7,Injury_60DPI_rep3_FP200000264BL_A6,653,9,NPTXEX,inj,D,DPEX,DPEX
CELL.654,CELL.654,6,Injury_60DPI_rep3_FP200000264BL_A6,654,0,CP,inj,D,VLMC,VLMC
CELL.655,CELL.655,6,Injury_60DPI_rep3_FP200000264BL_A6,655,10,DPEX,uninj,D,DPEX,DPEX
CELL.656,CELL.656,7,Injury_60DPI_rep3_FP200000264BL_A6,656,9,NPTXEX,inj,D,DPEX,DPEX
CELL.657,CELL.657,6,Injury_60DPI_rep3_FP200000264BL_A6,657,10,DPEX,uninj,D,DPEX,DPEX
CELL.658,CELL.658,6,Injury_60DPI_rep3_FP200000264BL_A6,658,12,MPEX,uninj,D,MPEX,MPEX
CELL.659,CELL.659,6,Injury_60DPI_rep3_FP200000264BL_A6,659,10,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.660,CELL.660,6,Injury_60DPI_rep3_FP200000264BL_A6,660,9,DPEX,inj,D,DPEX,DPEX
CELL.662,CELL.662,6,Injury_60DPI_rep3_FP200000264BL_A6,662,12,SSTIN,uninj,D,MPEX,MPEX
CELL.663,CELL.663,6,Injury_60DPI_rep3_FP200000264BL_A6,663,9,NPTXEX,inj,D,DPEX,DPEX
CELL.664,CELL.664,6,Injury_60DPI_rep3_FP200000264BL_A6,664,4,CP,inj,D,VLMC,VLMC
CELL.666,CELL.666,5,Injury_60DPI_rep3_FP200000264BL_A6,666,12,SSTIN,inj,D,SSTIN,SSTIN
CELL.667,CELL.667,6,Injury_60DPI_rep3_FP200000264BL_A6,667,10,DPEX,uninj,D,DPEX,DPEX
CELL.668,CELL.668,6,Injury_60DPI_rep3_FP200000264BL_A6,668,10,DPEX,uninj,D,DPEX,DPEX
CELL.669,CELL.669,7,Injury_60DPI_rep3_FP200000264BL_A6,669,9,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.670,CELL.670,6,Injury_60DPI_rep3_FP200000264BL_A6,670,10,DPEX,uninj,D,DPEX,DPEX
CELL.672,CELL.672,7,Injury_60DPI_rep3_FP200000264BL_A6,672,9,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.673,CELL.673,6,Injury_60DPI_rep3_FP200000264BL_A6,673,12,SSTIN,inj,D,SSTIN,SSTIN
CELL.676,CELL.676,6,Injury_60DPI_rep3_FP200000264BL_A6,676,2,MPEX,uninj,D,MPEX,MPEX
CELL.677,CELL.677,7,Injury_60DPI_rep3_FP200000264BL_A6,677,9,NPTXEX,uninj,D,NPTXEX,NPTXEX
