,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.268,CELL.268,7,Injury_15DPI_C_rep1_FP200000266TR_E6,268,4,VLMC,inj,V,VLMC,VLMC
CELL.269,CELL.269,0,Injury_15DPI_C_rep1_FP200000266TR_E6,269,14,NBL,uninj,V,CMPN,CMPN
CELL.270,CELL.270,0,Injury_15DPI_C_rep1_FP200000266TR_E6,270,14,NBL,inj,V,CMPN,CMPN
CELL.271,CELL.271,4,Injury_15DPI_C_rep1_FP200000266TR_E6,271,4,CP,uninj,V,VLMC,VLMC
CELL.272,CELL.272,0,Injury_15DPI_C_rep1_FP200000266TR_E6,272,2,CMPN,uninj,V,CMPN,CMPN
CELL.273,CELL.273,4,Injury_15DPI_C_rep1_FP200000266TR_E6,273,5,VLMC,uninj,V,VLMC,VLMC
CELL.274,CELL.274,4,Injury_15DPI_C_rep1_FP200000266TR_E6,274,4,CP,inj,V,VLMC,VLMC
CELL.275,CELL.275,0,Injury_15DPI_C_rep1_FP200000266TR_E6,275,14,NBL,uninj,V,CMPN,CMPN
CELL.276,CELL.276,0,Injury_15DPI_C_rep1_FP200000266TR_E6,276,2,CMPN,inj,V,CMPN,CMPN
CELL.277,CELL.277,0,Injury_15DPI_C_rep1_FP200000266TR_E6,277,2,CMPN,inj,V,CMPN,CMPN
CELL.278,CELL.278,0,Injury_15DPI_C_rep1_FP200000266TR_E6,278,14,NBL,inj,V,CMPN,CMPN
CELL.279,CELL.279,0,Injury_15DPI_C_rep1_FP200000266TR_E6,279,14,NBL,uninj,V,CMPN,CMPN
CELL.280,CELL.280,0,Injury_15DPI_C_rep1_FP200000266TR_E6,280,2,CMPN,uninj,V,CMPN,CMPN
CELL.281,CELL.281,0,Injury_15DPI_C_rep1_FP200000266TR_E6,281,14,NBL,inj,V,CMPN,CMPN
CELL.284,CELL.284,0,Injury_15DPI_C_rep1_FP200000266TR_E6,284,14,NBL,inj,V,CMPN,CMPN
CELL.285,CELL.285,0,Injury_15DPI_C_rep1_FP200000266TR_E6,285,2,CMPN,inj,V,CMPN,CMPN
CELL.286,CELL.286,0,Injury_15DPI_C_rep1_FP200000266TR_E6,286,14,NBL,uninj,V,CMPN,CMPN
CELL.287,CELL.287,0,Injury_15DPI_C_rep1_FP200000266TR_E6,287,14,NBL,uninj,V,CMPN,CMPN
CELL.288,CELL.288,0,Injury_15DPI_C_rep1_FP200000266TR_E6,288,14,NBL,inj,V,CMPN,CMPN
CELL.289,CELL.289,4,Injury_15DPI_C_rep1_FP200000266TR_E6,289,4,CP,inj,V,VLMC,VLMC
CELL.290,CELL.290,7,Injury_15DPI_C_rep1_FP200000266TR_E6,290,4,CP,uninj,V,VLMC,VLMC
CELL.292,CELL.292,4,Injury_15DPI_C_rep1_FP200000266TR_E6,292,5,VLMC,uninj,V,VLMC,VLMC
CELL.293,CELL.293,0,Injury_15DPI_C_rep1_FP200000266TR_E6,293,14,NBL,inj,V,CMPN,CMPN
CELL.294,CELL.294,0,Injury_15DPI_C_rep1_FP200000266TR_E6,294,4,CP,inj,V,VLMC,VLMC
CELL.295,CELL.295,0,Injury_15DPI_C_rep1_FP200000266TR_E6,295,14,NBL,uninj,V,CMPN,CMPN
CELL.296,CELL.296,7,Injury_15DPI_C_rep1_FP200000266TR_E6,296,14,NBL,inj,V,CMPN,CMPN
CELL.297,CELL.297,0,Injury_15DPI_C_rep1_FP200000266TR_E6,297,14,NBL,uninj,V,CMPN,CMPN
CELL.298,CELL.298,0,Injury_15DPI_C_rep1_FP200000266TR_E6,298,2,CMPN,uninj,V,CMPN,CMPN
CELL.299,CELL.299,4,Injury_15DPI_C_rep1_FP200000266TR_E6,299,4,CP,inj,V,VLMC,VLMC
CELL.300,CELL.300,0,Injury_15DPI_C_rep1_FP200000266TR_E6,300,14,NBL,uninj,V,CMPN,CMPN
CELL.301,CELL.301,4,Injury_15DPI_C_rep1_FP200000266TR_E6,301,4,VLMC,inj,V,VLMC,VLMC
CELL.302,CELL.302,4,Injury_15DPI_C_rep1_FP200000266TR_E6,302,4,VLMC,inj,V,VLMC,VLMC
CELL.303,CELL.303,0,Injury_15DPI_C_rep1_FP200000266TR_E6,303,14,NBL,uninj,V,CMPN,CMPN
CELL.304,CELL.304,0,Injury_15DPI_C_rep1_FP200000266TR_E6,304,2,CMPN,uninj,V,CMPN,CMPN
CELL.305,CELL.305,0,Injury_15DPI_C_rep1_FP200000266TR_E6,305,14,NBL,uninj,V,CMPN,CMPN
CELL.306,CELL.306,0,Injury_15DPI_C_rep1_FP200000266TR_E6,306,14,NBL,uninj,V,CMPN,CMPN
CELL.307,CELL.307,0,Injury_15DPI_C_rep1_FP200000266TR_E6,307,14,NBL,inj,V,CMPN,CMPN
CELL.309,CELL.309,4,Injury_15DPI_C_rep1_FP200000266TR_E6,309,5,VLMC,uninj,V,VLMC,VLMC
CELL.310,CELL.310,0,Injury_15DPI_C_rep1_FP200000266TR_E6,310,14,NBL,inj,V,CMPN,CMPN
CELL.311,CELL.311,0,Injury_15DPI_C_rep1_FP200000266TR_E6,311,14,NBL,uninj,V,CMPN,CMPN
CELL.312,CELL.312,0,Injury_15DPI_C_rep1_FP200000266TR_E6,312,14,NBL,uninj,V,CMPN,CMPN
CELL.313,CELL.313,0,Injury_15DPI_C_rep1_FP200000266TR_E6,313,14,NBL,inj,V,CMPN,CMPN
CELL.314,CELL.314,4,Injury_15DPI_C_rep1_FP200000266TR_E6,314,4,CP,inj,V,VLMC,VLMC
CELL.316,CELL.316,0,Injury_15DPI_C_rep1_FP200000266TR_E6,316,2,CMPN,inj,V,CMPN,CMPN
CELL.317,CELL.317,4,Injury_15DPI_C_rep1_FP200000266TR_E6,317,4,CP,inj,V,VLMC,VLMC
CELL.318,CELL.318,0,Injury_15DPI_C_rep1_FP200000266TR_E6,318,14,NBL,inj,V,CMPN,CMPN
CELL.320,CELL.320,0,Injury_15DPI_C_rep1_FP200000266TR_E6,320,14,NBL,inj,V,CMPN,CMPN
CELL.321,CELL.321,4,Injury_15DPI_C_rep1_FP200000266TR_E6,321,4,CP,inj,V,VLMC,VLMC
CELL.322,CELL.322,0,Injury_15DPI_C_rep1_FP200000266TR_E6,322,14,NBL,uninj,V,CMPN,CMPN
CELL.323,CELL.323,0,Injury_15DPI_C_rep1_FP200000266TR_E6,323,5,CP,inj,V,VLMC,VLMC
CELL.324,CELL.324,0,Injury_15DPI_C_rep1_FP200000266TR_E6,324,14,NBL,uninj,V,CMPN,CMPN
CELL.325,CELL.325,4,Injury_15DPI_C_rep1_FP200000266TR_E6,325,4,VLMC,inj,V,VLMC,VLMC
CELL.326,CELL.326,0,Injury_15DPI_C_rep1_FP200000266TR_E6,326,14,NBL,uninj,V,CMPN,CMPN
CELL.327,CELL.327,0,Injury_15DPI_C_rep1_FP200000266TR_E6,327,14,NBL,uninj,V,CMPN,CMPN
CELL.328,CELL.328,4,Injury_15DPI_C_rep1_FP200000266TR_E6,328,4,CP,inj,V,VLMC,VLMC
CELL.329,CELL.329,0,Injury_15DPI_C_rep1_FP200000266TR_E6,329,14,NBL,uninj,V,CMPN,CMPN
CELL.330,CELL.330,0,Injury_15DPI_C_rep1_FP200000266TR_E6,330,14,NBL,uninj,V,CMPN,CMPN
CELL.331,CELL.331,0,Injury_15DPI_C_rep1_FP200000266TR_E6,331,14,NBL,inj,V,CMPN,CMPN
CELL.332,CELL.332,0,Injury_15DPI_C_rep1_FP200000266TR_E6,332,14,NBL,uninj,V,CMPN,CMPN
CELL.333,CELL.333,0,Injury_15DPI_C_rep1_FP200000266TR_E6,333,14,NBL,uninj,V,CMPN,CMPN
CELL.334,CELL.334,0,Injury_15DPI_C_rep1_FP200000266TR_E6,334,14,NBL,inj,V,CMPN,CMPN
CELL.336,CELL.336,4,Injury_15DPI_C_rep1_FP200000266TR_E6,336,4,VLMC,inj,V,VLMC,VLMC
CELL.337,CELL.337,0,Injury_15DPI_C_rep1_FP200000266TR_E6,337,14,NBL,uninj,V,CMPN,CMPN
CELL.338,CELL.338,4,Injury_15DPI_C_rep1_FP200000266TR_E6,338,4,CP,inj,V,VLMC,VLMC
CELL.339,CELL.339,0,Injury_15DPI_C_rep1_FP200000266TR_E6,339,2,CMPN,uninj,V,CMPN,CMPN
CELL.340,CELL.340,4,Injury_15DPI_C_rep1_FP200000266TR_E6,340,4,CP,inj,V,VLMC,VLMC
CELL.341,CELL.341,0,Injury_15DPI_C_rep1_FP200000266TR_E6,341,2,CMPN,inj,V,CMPN,CMPN
CELL.342,CELL.342,0,Injury_15DPI_C_rep1_FP200000266TR_E6,342,14,NBL,inj,V,CMPN,CMPN
CELL.343,CELL.343,0,Injury_15DPI_C_rep1_FP200000266TR_E6,343,4,CP,inj,V,VLMC,VLMC
CELL.344,CELL.344,0,Injury_15DPI_C_rep1_FP200000266TR_E6,344,2,NBL,inj,V,CMPN,CMPN
CELL.345,CELL.345,0,Injury_15DPI_C_rep1_FP200000266TR_E6,345,14,NBL,uninj,V,CMPN,CMPN
CELL.347,CELL.347,0,Injury_15DPI_C_rep1_FP200000266TR_E6,347,2,CMPN,inj,V,CMPN,CMPN
CELL.348,CELL.348,0,Injury_15DPI_C_rep1_FP200000266TR_E6,348,2,CMPN,inj,V,CMPN,CMPN
CELL.349,CELL.349,0,Injury_15DPI_C_rep1_FP200000266TR_E6,349,2,CMPN,inj,V,CMPN,CMPN
CELL.350,CELL.350,0,Injury_15DPI_C_rep1_FP200000266TR_E6,350,2,CMPN,inj,V,CMPN,CMPN
CELL.352,CELL.352,4,Injury_15DPI_C_rep1_FP200000266TR_E6,352,4,CP,inj,V,VLMC,VLMC
CELL.353,CELL.353,0,Injury_15DPI_C_rep1_FP200000266TR_E6,353,14,NBL,uninj,V,CMPN,CMPN
CELL.354,CELL.354,0,Injury_15DPI_C_rep1_FP200000266TR_E6,354,2,NBL,uninj,V,CMPN,CMPN
CELL.355,CELL.355,0,Injury_15DPI_C_rep1_FP200000266TR_E6,355,2,CMPN,uninj,V,CMPN,CMPN
CELL.356,CELL.356,0,Injury_15DPI_C_rep1_FP200000266TR_E6,356,11,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.357,CELL.357,0,Injury_15DPI_C_rep1_FP200000266TR_E6,357,2,CMPN,uninj,V,CMPN,CMPN
CELL.358,CELL.358,0,Injury_15DPI_C_rep1_FP200000266TR_E6,358,14,NBL,inj,V,CMPN,CMPN
CELL.359,CELL.359,0,Injury_15DPI_C_rep1_FP200000266TR_E6,359,14,NBL,uninj,V,CMPN,CMPN
CELL.360,CELL.360,4,Injury_15DPI_C_rep1_FP200000266TR_E6,360,4,CP,inj,V,VLMC,VLMC
CELL.361,CELL.361,4,Injury_15DPI_C_rep1_FP200000266TR_E6,361,4,VLMC,inj,V,VLMC,VLMC
CELL.362,CELL.362,0,Injury_15DPI_C_rep1_FP200000266TR_E6,362,2,CMPN,inj,V,CMPN,CMPN
CELL.363,CELL.363,4,Injury_15DPI_C_rep1_FP200000266TR_E6,363,4,CP,inj,V,VLMC,VLMC
CELL.364,CELL.364,0,Injury_15DPI_C_rep1_FP200000266TR_E6,364,2,CMPN,uninj,V,CMPN,CMPN
CELL.365,CELL.365,4,Injury_15DPI_C_rep1_FP200000266TR_E6,365,4,VLMC,inj,V,VLMC,VLMC
CELL.366,CELL.366,0,Injury_15DPI_C_rep1_FP200000266TR_E6,366,0,StriatumIN,uninj,V,MSN,MSN
CELL.368,CELL.368,0,Injury_15DPI_C_rep1_FP200000266TR_E6,368,14,NBL,inj,V,CMPN,CMPN
CELL.369,CELL.369,0,Injury_15DPI_C_rep1_FP200000266TR_E6,369,5,CP,inj,V,VLMC,VLMC
CELL.370,CELL.370,0,Injury_15DPI_C_rep1_FP200000266TR_E6,370,2,CMPN,inj,V,CMPN,CMPN
CELL.371,CELL.371,0,Injury_15DPI_C_rep1_FP200000266TR_E6,371,14,NBL,uninj,V,CMPN,CMPN
CELL.372,CELL.372,0,Injury_15DPI_C_rep1_FP200000266TR_E6,372,11,IMC,uninj,V,SCGNIN,SCGNIN
CELL.373,CELL.373,4,Injury_15DPI_C_rep1_FP200000266TR_E6,373,4,CP,inj,V,VLMC,VLMC
CELL.374,CELL.374,0,Injury_15DPI_C_rep1_FP200000266TR_E6,374,5,CP,inj,V,VLMC,VLMC
CELL.375,CELL.375,0,Injury_15DPI_C_rep1_FP200000266TR_E6,375,14,NBL,uninj,V,CMPN,CMPN
CELL.376,CELL.376,0,Injury_15DPI_C_rep1_FP200000266TR_E6,376,2,CMPN,inj,V,CMPN,CMPN
CELL.377,CELL.377,0,Injury_15DPI_C_rep1_FP200000266TR_E6,377,2,NBL,inj,V,CMPN,CMPN
CELL.378,CELL.378,4,Injury_15DPI_C_rep1_FP200000266TR_E6,378,5,VLMC,uninj,V,VLMC,VLMC
CELL.381,CELL.381,7,Injury_15DPI_C_rep1_FP200000266TR_E6,381,5,CP,inj,V,VLMC,VLMC
CELL.382,CELL.382,0,Injury_15DPI_C_rep1_FP200000266TR_E6,382,4,CP,uninj,V,VLMC,VLMC
CELL.383,CELL.383,0,Injury_15DPI_C_rep1_FP200000266TR_E6,383,2,CMPN,inj,V,CMPN,CMPN
CELL.384,CELL.384,4,Injury_15DPI_C_rep1_FP200000266TR_E6,384,4,VLMC,inj,V,VLMC,VLMC
CELL.385,CELL.385,0,Injury_15DPI_C_rep1_FP200000266TR_E6,385,4,CP,inj,V,VLMC,VLMC
CELL.386,CELL.386,0,Injury_15DPI_C_rep1_FP200000266TR_E6,386,2,CMPN,inj,V,CMPN,CMPN
CELL.387,CELL.387,0,Injury_15DPI_C_rep1_FP200000266TR_E6,387,2,CMPN,uninj,V,CMPN,CMPN
CELL.388,CELL.388,0,Injury_15DPI_C_rep1_FP200000266TR_E6,388,2,CMPN,uninj,V,CMPN,CMPN
CELL.389,CELL.389,0,Injury_15DPI_C_rep1_FP200000266TR_E6,389,5,CP,inj,V,VLMC,VLMC
CELL.390,CELL.390,4,Injury_15DPI_C_rep1_FP200000266TR_E6,390,4,CP,inj,V,VLMC,VLMC
CELL.391,CELL.391,0,Injury_15DPI_C_rep1_FP200000266TR_E6,391,11,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.392,CELL.392,4,Injury_15DPI_C_rep1_FP200000266TR_E6,392,4,CP,inj,V,VLMC,VLMC
CELL.393,CELL.393,0,Injury_15DPI_C_rep1_FP200000266TR_E6,393,14,NBL,uninj,V,CMPN,CMPN
CELL.394,CELL.394,0,Injury_15DPI_C_rep1_FP200000266TR_E6,394,2,CMPN,inj,V,CMPN,CMPN
CELL.395,CELL.395,0,Injury_15DPI_C_rep1_FP200000266TR_E6,395,2,CMPN,inj,V,CMPN,CMPN
CELL.396,CELL.396,0,Injury_15DPI_C_rep1_FP200000266TR_E6,396,2,CMPN,inj,V,CMPN,CMPN
CELL.397,CELL.397,0,Injury_15DPI_C_rep1_FP200000266TR_E6,397,14,NBL,uninj,V,CMPN,CMPN
CELL.399,CELL.399,0,Injury_15DPI_C_rep1_FP200000266TR_E6,399,11,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.400,CELL.400,4,Injury_15DPI_C_rep1_FP200000266TR_E6,400,4,VLMC,inj,V,VLMC,VLMC
CELL.402,CELL.402,0,Injury_15DPI_C_rep1_FP200000266TR_E6,402,2,CMPN,inj,V,CMPN,CMPN
CELL.403,CELL.403,0,Injury_15DPI_C_rep1_FP200000266TR_E6,403,14,NBL,inj,V,CMPN,CMPN
CELL.405,CELL.405,0,Injury_15DPI_C_rep1_FP200000266TR_E6,405,14,NBL,uninj,V,CMPN,CMPN
CELL.406,CELL.406,0,Injury_15DPI_C_rep1_FP200000266TR_E6,406,11,IMC,uninj,V,SCGNIN,SCGNIN
CELL.407,CELL.407,0,Injury_15DPI_C_rep1_FP200000266TR_E6,407,2,CMPN,inj,V,CMPN,CMPN
CELL.408,CELL.408,0,Injury_15DPI_C_rep1_FP200000266TR_E6,408,14,NBL,uninj,V,CMPN,CMPN
CELL.409,CELL.409,0,Injury_15DPI_C_rep1_FP200000266TR_E6,409,14,NBL,uninj,V,CMPN,CMPN
CELL.410,CELL.410,0,Injury_15DPI_C_rep1_FP200000266TR_E6,410,2,CMPN,inj,V,CMPN,CMPN
CELL.411,CELL.411,0,Injury_15DPI_C_rep1_FP200000266TR_E6,411,2,CMPN,inj,V,CMPN,CMPN
CELL.412,CELL.412,4,Injury_15DPI_C_rep1_FP200000266TR_E6,412,5,CP,inj,V,VLMC,VLMC
CELL.413,CELL.413,0,Injury_15DPI_C_rep1_FP200000266TR_E6,413,14,NBL,inj,V,CMPN,CMPN
CELL.414,CELL.414,0,Injury_15DPI_C_rep1_FP200000266TR_E6,414,11,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.415,CELL.415,0,Injury_15DPI_C_rep1_FP200000266TR_E6,415,11,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.416,CELL.416,0,Injury_15DPI_C_rep1_FP200000266TR_E6,416,14,NBL,uninj,V,CMPN,CMPN
CELL.417,CELL.417,0,Injury_15DPI_C_rep1_FP200000266TR_E6,417,4,CP,inj,V,VLMC,VLMC
CELL.418,CELL.418,4,Injury_15DPI_C_rep1_FP200000266TR_E6,418,4,CP,inj,V,VLMC,VLMC
CELL.419,CELL.419,0,Injury_15DPI_C_rep1_FP200000266TR_E6,419,2,NBL,inj,V,CMPN,CMPN
CELL.420,CELL.420,0,Injury_15DPI_C_rep1_FP200000266TR_E6,420,14,NBL,inj,V,CMPN,CMPN
CELL.421,CELL.421,0,Injury_15DPI_C_rep1_FP200000266TR_E6,421,11,IMC,uninj,V,SCGNIN,SCGNIN
CELL.422,CELL.422,4,Injury_15DPI_C_rep1_FP200000266TR_E6,422,4,VLMC,inj,V,VLMC,VLMC
CELL.423,CELL.423,0,Injury_15DPI_C_rep1_FP200000266TR_E6,423,14,NBL,uninj,V,CMPN,CMPN
CELL.424,CELL.424,0,Injury_15DPI_C_rep1_FP200000266TR_E6,424,2,CMPN,inj,V,CMPN,CMPN
CELL.425,CELL.425,0,Injury_15DPI_C_rep1_FP200000266TR_E6,425,2,CMPN,inj,V,CMPN,CMPN
CELL.426,CELL.426,4,Injury_15DPI_C_rep1_FP200000266TR_E6,426,4,VLMC,inj,V,VLMC,VLMC
CELL.428,CELL.428,0,Injury_15DPI_C_rep1_FP200000266TR_E6,428,11,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.429,CELL.429,7,Injury_15DPI_C_rep1_FP200000266TR_E6,429,5,CP,inj,V,VLMC,VLMC
CELL.430,CELL.430,0,Injury_15DPI_C_rep1_FP200000266TR_E6,430,14,NBL,uninj,V,CMPN,CMPN
CELL.431,CELL.431,4,Injury_15DPI_C_rep1_FP200000266TR_E6,431,4,CP,inj,V,VLMC,VLMC
CELL.432,CELL.432,0,Injury_15DPI_C_rep1_FP200000266TR_E6,432,14,NBL,uninj,V,CMPN,CMPN
CELL.433,CELL.433,0,Injury_15DPI_C_rep1_FP200000266TR_E6,433,2,CMPN,inj,V,CMPN,CMPN
CELL.434,CELL.434,0,Injury_15DPI_C_rep1_FP200000266TR_E6,434,2,CMPN,inj,V,CMPN,CMPN
CELL.435,CELL.435,0,Injury_15DPI_C_rep1_FP200000266TR_E6,435,2,CMPN,inj,V,CMPN,CMPN
CELL.436,CELL.436,7,Injury_15DPI_C_rep1_FP200000266TR_E6,436,19,CP,uninj,V,VLMC,VLMC
CELL.437,CELL.437,0,Injury_15DPI_C_rep1_FP200000266TR_E6,437,2,CMPN,inj,V,CMPN,CMPN
CELL.438,CELL.438,0,Injury_15DPI_C_rep1_FP200000266TR_E6,438,2,CMPN,inj,V,CMPN,CMPN
CELL.440,CELL.440,0,Injury_15DPI_C_rep1_FP200000266TR_E6,440,14,NBL,uninj,V,CMPN,CMPN
CELL.441,CELL.441,0,Injury_15DPI_C_rep1_FP200000266TR_E6,441,14,NBL,inj,V,CMPN,CMPN
CELL.442,CELL.442,0,Injury_15DPI_C_rep1_FP200000266TR_E6,442,3,CP,inj,V,VLMC,VLMC
CELL.443,CELL.443,0,Injury_15DPI_C_rep1_FP200000266TR_E6,443,14,NBL,uninj,V,CMPN,CMPN
CELL.444,CELL.444,0,Injury_15DPI_C_rep1_FP200000266TR_E6,444,11,IMC,uninj,V,SCGNIN,SCGNIN
CELL.445,CELL.445,0,Injury_15DPI_C_rep1_FP200000266TR_E6,445,2,CMPN,uninj,V,CMPN,CMPN
CELL.446,CELL.446,0,Injury_15DPI_C_rep1_FP200000266TR_E6,446,2,CMPN,inj,V,CMPN,CMPN
CELL.447,CELL.447,0,Injury_15DPI_C_rep1_FP200000266TR_E6,447,2,CMPN,inj,V,CMPN,CMPN
CELL.448,CELL.448,0,Injury_15DPI_C_rep1_FP200000266TR_E6,448,14,NBL,uninj,V,CMPN,CMPN
CELL.449,CELL.449,0,Injury_15DPI_C_rep1_FP200000266TR_E6,449,14,NBL,uninj,V,CMPN,CMPN
CELL.450,CELL.450,0,Injury_15DPI_C_rep1_FP200000266TR_E6,450,14,NBL,inj,V,CMPN,CMPN
CELL.451,CELL.451,0,Injury_15DPI_C_rep1_FP200000266TR_E6,451,5,CP,inj,V,VLMC,VLMC
CELL.452,CELL.452,0,Injury_15DPI_C_rep1_FP200000266TR_E6,452,2,CMPN,uninj,V,CMPN,CMPN
CELL.453,CELL.453,0,Injury_15DPI_C_rep1_FP200000266TR_E6,453,2,CMPN,inj,V,CMPN,CMPN
CELL.454,CELL.454,4,Injury_15DPI_C_rep1_FP200000266TR_E6,454,4,CP,inj,V,VLMC,VLMC
CELL.455,CELL.455,0,Injury_15DPI_C_rep1_FP200000266TR_E6,455,2,CMPN,uninj,V,CMPN,CMPN
CELL.456,CELL.456,0,Injury_15DPI_C_rep1_FP200000266TR_E6,456,11,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.457,CELL.457,0,Injury_15DPI_C_rep1_FP200000266TR_E6,457,14,NBL,uninj,V,CMPN,CMPN
CELL.458,CELL.458,0,Injury_15DPI_C_rep1_FP200000266TR_E6,458,14,NBL,inj,V,CMPN,CMPN
CELL.459,CELL.459,0,Injury_15DPI_C_rep1_FP200000266TR_E6,459,2,CMPN,inj,V,CMPN,CMPN
CELL.460,CELL.460,0,Injury_15DPI_C_rep1_FP200000266TR_E6,460,2,CMPN,inj,V,CMPN,CMPN
CELL.461,CELL.461,0,Injury_15DPI_C_rep1_FP200000266TR_E6,461,14,NBL,inj,V,CMPN,CMPN
CELL.462,CELL.462,7,Injury_15DPI_C_rep1_FP200000266TR_E6,462,5,CP,uninj,V,VLMC,VLMC
CELL.463,CELL.463,0,Injury_15DPI_C_rep1_FP200000266TR_E6,463,2,CMPN,inj,V,CMPN,CMPN
CELL.464,CELL.464,0,Injury_15DPI_C_rep1_FP200000266TR_E6,464,14,NBL,uninj,V,CMPN,CMPN
CELL.465,CELL.465,4,Injury_15DPI_C_rep1_FP200000266TR_E6,465,4,CP,inj,V,VLMC,VLMC
CELL.466,CELL.466,0,Injury_15DPI_C_rep1_FP200000266TR_E6,466,14,NBL,uninj,V,CMPN,CMPN
CELL.467,CELL.467,0,Injury_15DPI_C_rep1_FP200000266TR_E6,467,2,CMPN,uninj,V,CMPN,CMPN
CELL.469,CELL.469,4,Injury_15DPI_C_rep1_FP200000266TR_E6,469,4,CP,inj,V,VLMC,VLMC
CELL.470,CELL.470,4,Injury_15DPI_C_rep1_FP200000266TR_E6,470,4,CP,inj,V,VLMC,VLMC
CELL.472,CELL.472,0,Injury_15DPI_C_rep1_FP200000266TR_E6,472,11,IMC,inj,V,SCGNIN,SCGNIN
CELL.473,CELL.473,0,Injury_15DPI_C_rep1_FP200000266TR_E6,473,14,NBL,uninj,V,CMPN,CMPN
CELL.474,CELL.474,0,Injury_15DPI_C_rep1_FP200000266TR_E6,474,2,CMPN,uninj,V,CMPN,CMPN
CELL.475,CELL.475,0,Injury_15DPI_C_rep1_FP200000266TR_E6,475,2,CMPN,inj,V,CMPN,CMPN
CELL.476,CELL.476,0,Injury_15DPI_C_rep1_FP200000266TR_E6,476,2,CMPN,inj,V,CMPN,CMPN
CELL.477,CELL.477,0,Injury_15DPI_C_rep1_FP200000266TR_E6,477,14,NBL,uninj,V,CMPN,CMPN
CELL.478,CELL.478,0,Injury_15DPI_C_rep1_FP200000266TR_E6,478,2,CMPN,uninj,V,CMPN,CMPN
CELL.479,CELL.479,4,Injury_15DPI_C_rep1_FP200000266TR_E6,479,4,CP,inj,V,VLMC,VLMC
CELL.480,CELL.480,3,Injury_15DPI_C_rep1_FP200000266TR_E6,480,5,VLMC,inj,V,VLMC,VLMC
CELL.481,CELL.481,4,Injury_15DPI_C_rep1_FP200000266TR_E6,481,4,CP,uninj,V,VLMC,VLMC
CELL.482,CELL.482,0,Injury_15DPI_C_rep1_FP200000266TR_E6,482,14,NBL,uninj,V,CMPN,CMPN
CELL.483,CELL.483,0,Injury_15DPI_C_rep1_FP200000266TR_E6,483,2,CMPN,uninj,V,CMPN,CMPN
CELL.485,CELL.485,0,Injury_15DPI_C_rep1_FP200000266TR_E6,485,2,CMPN,inj,V,CMPN,CMPN
CELL.486,CELL.486,0,Injury_15DPI_C_rep1_FP200000266TR_E6,486,14,NBL,uninj,V,CMPN,CMPN
CELL.488,CELL.488,7,Injury_15DPI_C_rep1_FP200000266TR_E6,488,3,CP,inj,V,VLMC,VLMC
CELL.489,CELL.489,0,Injury_15DPI_C_rep1_FP200000266TR_E6,489,2,CMPN,inj,V,CMPN,CMPN
CELL.490,CELL.490,7,Injury_15DPI_C_rep1_FP200000266TR_E6,490,7,NPTXEX,uninj,V,Immature Neuron-Wound,NPTXEX
CELL.491,CELL.491,0,Injury_15DPI_C_rep1_FP200000266TR_E6,491,2,CMPN,inj,V,CMPN,CMPN
CELL.492,CELL.492,0,Injury_15DPI_C_rep1_FP200000266TR_E6,492,2,CMPN,uninj,V,CMPN,CMPN
CELL.493,CELL.493,0,Injury_15DPI_C_rep1_FP200000266TR_E6,493,14,NBL,uninj,V,CMPN,CMPN
CELL.494,CELL.494,0,Injury_15DPI_C_rep1_FP200000266TR_E6,494,2,CMPN,uninj,V,CMPN,CMPN
CELL.495,CELL.495,4,Injury_15DPI_C_rep1_FP200000266TR_E6,495,5,VLMC,uninj,V,VLMC,VLMC
CELL.496,CELL.496,0,Injury_15DPI_C_rep1_FP200000266TR_E6,496,14,NBL,inj,V,CMPN,CMPN
CELL.498,CELL.498,0,Injury_15DPI_C_rep1_FP200000266TR_E6,498,2,CMPN,inj,V,CMPN,CMPN
CELL.499,CELL.499,4,Injury_15DPI_C_rep1_FP200000266TR_E6,499,5,CP,inj,V,VLMC,VLMC
CELL.500,CELL.500,0,Injury_15DPI_C_rep1_FP200000266TR_E6,500,14,NBL,inj,V,CMPN,CMPN
CELL.501,CELL.501,4,Injury_15DPI_C_rep1_FP200000266TR_E6,501,5,VLMC,uninj,V,VLMC,VLMC
CELL.502,CELL.502,4,Injury_15DPI_C_rep1_FP200000266TR_E6,502,4,CP,inj,V,VLMC,VLMC
CELL.504,CELL.504,4,Injury_15DPI_C_rep1_FP200000266TR_E6,504,3,CP,uninj,V,VLMC,VLMC
CELL.505,CELL.505,0,Injury_15DPI_C_rep1_FP200000266TR_E6,505,14,NBL,uninj,V,CMPN,CMPN
CELL.507,CELL.507,0,Injury_15DPI_C_rep1_FP200000266TR_E6,507,2,CMPN,uninj,V,CMPN,CMPN
CELL.508,CELL.508,4,Injury_15DPI_C_rep1_FP200000266TR_E6,508,4,CP,inj,V,VLMC,VLMC
