,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.280,CELL.280,5,Injury_15DPI_rep3_FP200000266TR_E3,280,2,CP,inj,V,VLMC,VLMC
CELL.281,CELL.281,0,Injury_15DPI_rep3_FP200000266TR_E3,281,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.282,CELL.282,5,Injury_15DPI_rep3_FP200000266TR_E3,282,5,SFRP1RGC,uninj,V,Unknown,UnKnown
CELL.283,CELL.283,5,Injury_15DPI_rep3_FP200000266TR_E3,283,6,VLMC,uninj,V,VLMC,VLMC
CELL.284,CELL.284,1,Injury_15DPI_rep3_FP200000266TR_E3,284,6,VLMC,uninj,V,VLMC,VLMC
CELL.285,CELL.285,0,Injury_15DPI_rep3_FP200000266TR_E3,285,12,BKC,inj,V,CCKIN,CCKIN
CELL.286,CELL.286,1,Injury_15DPI_rep3_FP200000266TR_E3,286,6,VLMC,uninj,V,VLMC,VLMC
CELL.287,CELL.287,1,Injury_15DPI_rep3_FP200000266TR_E3,287,6,VLMC,uninj,V,VLMC,VLMC
CELL.289,CELL.289,8,Injury_15DPI_rep3_FP200000266TR_E3,289,1,CMPN,inj,V,CMPN,CMPN
CELL.290,CELL.290,8,Injury_15DPI_rep3_FP200000266TR_E3,290,1,CMPN,inj,V,CMPN,CMPN
CELL.291,CELL.291,0,Injury_15DPI_rep3_FP200000266TR_E3,291,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.293,CELL.293,8,Injury_15DPI_rep3_FP200000266TR_E3,293,1,CMPN,inj,V,CMPN,CMPN
CELL.294,CELL.294,0,Injury_15DPI_rep3_FP200000266TR_E3,294,1,CMPN,inj,V,CMPN,CMPN
CELL.295,CELL.295,1,Injury_15DPI_rep3_FP200000266TR_E3,295,6,VLMC,uninj,V,VLMC,VLMC
CELL.296,CELL.296,1,Injury_15DPI_rep3_FP200000266TR_E3,296,6,VLMC,inj,V,VLMC,VLMC
CELL.297,CELL.297,0,Injury_15DPI_rep3_FP200000266TR_E3,297,1,CMPN,inj,V,CMPN,CMPN
CELL.298,CELL.298,0,Injury_15DPI_rep3_FP200000266TR_E3,298,1,CMPN,inj,V,CMPN,CMPN
CELL.300,CELL.300,0,Injury_15DPI_rep3_FP200000266TR_E3,300,1,CMPN,inj,V,CMPN,CMPN
CELL.301,CELL.301,0,Injury_15DPI_rep3_FP200000266TR_E3,301,1,CMPN,inj,V,CMPN,CMPN
CELL.303,CELL.303,8,Injury_15DPI_rep3_FP200000266TR_E3,303,1,CMPN,inj,V,CMPN,CMPN
CELL.304,CELL.304,1,Injury_15DPI_rep3_FP200000266TR_E3,304,2,CP,uninj,V,VLMC,VLMC
CELL.306,CELL.306,1,Injury_15DPI_rep3_FP200000266TR_E3,306,6,VLMC,uninj,V,VLMC,VLMC
CELL.307,CELL.307,0,Injury_15DPI_rep3_FP200000266TR_E3,307,1,CMPN,inj,V,CMPN,CMPN
CELL.308,CELL.308,1,Injury_15DPI_rep3_FP200000266TR_E3,308,6,VLMC,uninj,V,VLMC,VLMC
CELL.309,CELL.309,0,Injury_15DPI_rep3_FP200000266TR_E3,309,1,CMPN,inj,V,CMPN,CMPN
CELL.310,CELL.310,1,Injury_15DPI_rep3_FP200000266TR_E3,310,6,VLMC,inj,V,VLMC,VLMC
CELL.311,CELL.311,8,Injury_15DPI_rep3_FP200000266TR_E3,311,1,CMPN,inj,V,CMPN,CMPN
CELL.312,CELL.312,8,Injury_15DPI_rep3_FP200000266TR_E3,312,1,CMPN,inj,V,CMPN,CMPN
CELL.313,CELL.313,5,Injury_15DPI_rep3_FP200000266TR_E3,313,6,VLMC,inj,V,VLMC,VLMC
CELL.316,CELL.316,0,Injury_15DPI_rep3_FP200000266TR_E3,316,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.318,CELL.318,0,Injury_15DPI_rep3_FP200000266TR_E3,318,1,CMPN,inj,V,CMPN,CMPN
CELL.321,CELL.321,3,Injury_15DPI_rep3_FP200000266TR_E3,321,12,BKC,inj,V,CCKIN,CCKIN
CELL.322,CELL.322,8,Injury_15DPI_rep3_FP200000266TR_E3,322,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.323,CELL.323,0,Injury_15DPI_rep3_FP200000266TR_E3,323,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.324,CELL.324,8,Injury_15DPI_rep3_FP200000266TR_E3,324,1,CMPN,inj,V,CMPN,CMPN
CELL.325,CELL.325,0,Injury_15DPI_rep3_FP200000266TR_E3,325,1,CMPN,inj,V,CMPN,CMPN
CELL.326,CELL.326,0,Injury_15DPI_rep3_FP200000266TR_E3,326,1,CMPN,inj,V,CMPN,CMPN
CELL.327,CELL.327,0,Injury_15DPI_rep3_FP200000266TR_E3,327,1,CMPN,inj,V,CMPN,CMPN
CELL.328,CELL.328,1,Injury_15DPI_rep3_FP200000266TR_E3,328,6,VLMC,uninj,V,VLMC,VLMC
CELL.330,CELL.330,0,Injury_15DPI_rep3_FP200000266TR_E3,330,1,CMPN,inj,V,CMPN,CMPN
CELL.331,CELL.331,3,Injury_15DPI_rep3_FP200000266TR_E3,331,12,BKC,inj,V,CCKIN,CCKIN
CELL.332,CELL.332,8,Injury_15DPI_rep3_FP200000266TR_E3,332,1,CMPN,inj,V,CMPN,CMPN
CELL.333,CELL.333,8,Injury_15DPI_rep3_FP200000266TR_E3,333,1,CMPN,inj,V,CMPN,CMPN
CELL.334,CELL.334,0,Injury_15DPI_rep3_FP200000266TR_E3,334,1,SCGNIN,inj,V,CMPN,CMPN
CELL.335,CELL.335,0,Injury_15DPI_rep3_FP200000266TR_E3,335,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.336,CELL.336,1,Injury_15DPI_rep3_FP200000266TR_E3,336,6,VLMC,uninj,V,VLMC,VLMC
CELL.337,CELL.337,1,Injury_15DPI_rep3_FP200000266TR_E3,337,6,VLMC,inj,V,VLMC,VLMC
CELL.338,CELL.338,0,Injury_15DPI_rep3_FP200000266TR_E3,338,14,SSTIN,inj,V,SSTIN,SSTIN
CELL.339,CELL.339,1,Injury_15DPI_rep3_FP200000266TR_E3,339,6,VLMC,inj,V,VLMC,VLMC
CELL.340,CELL.340,8,Injury_15DPI_rep3_FP200000266TR_E3,340,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.341,CELL.341,1,Injury_15DPI_rep3_FP200000266TR_E3,341,6,VLMC,uninj,V,VLMC,VLMC
CELL.342,CELL.342,0,Injury_15DPI_rep3_FP200000266TR_E3,342,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.343,CELL.343,8,Injury_15DPI_rep3_FP200000266TR_E3,343,1,CMPN,inj,V,CMPN,CMPN
CELL.344,CELL.344,8,Injury_15DPI_rep3_FP200000266TR_E3,344,1,CMPN,inj,V,CMPN,CMPN
CELL.345,CELL.345,0,Injury_15DPI_rep3_FP200000266TR_E3,345,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.346,CELL.346,0,Injury_15DPI_rep3_FP200000266TR_E3,346,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.347,CELL.347,1,Injury_15DPI_rep3_FP200000266TR_E3,347,6,VLMC,uninj,V,VLMC,VLMC
CELL.348,CELL.348,0,Injury_15DPI_rep3_FP200000266TR_E3,348,2,CP,uninj,V,VLMC,VLMC
CELL.349,CELL.349,5,Injury_15DPI_rep3_FP200000266TR_E3,349,2,CP,uninj,V,VLMC,VLMC
CELL.350,CELL.350,1,Injury_15DPI_rep3_FP200000266TR_E3,350,6,VLMC,uninj,V,VLMC,VLMC
CELL.351,CELL.351,8,Injury_15DPI_rep3_FP200000266TR_E3,351,1,CMPN,inj,V,CMPN,CMPN
CELL.353,CELL.353,8,Injury_15DPI_rep3_FP200000266TR_E3,353,1,CMPN,inj,V,CMPN,CMPN
CELL.354,CELL.354,0,Injury_15DPI_rep3_FP200000266TR_E3,354,1,CMPN,inj,V,CMPN,CMPN
CELL.355,CELL.355,5,Injury_15DPI_rep3_FP200000266TR_E3,355,6,VLMC,uninj,V,VLMC,VLMC
CELL.356,CELL.356,1,Injury_15DPI_rep3_FP200000266TR_E3,356,6,VLMC,uninj,V,VLMC,VLMC
CELL.357,CELL.357,3,Injury_15DPI_rep3_FP200000266TR_E3,357,12,BKC,inj,V,CCKIN,CCKIN
CELL.358,CELL.358,1,Injury_15DPI_rep3_FP200000266TR_E3,358,6,VLMC,inj,V,VLMC,VLMC
CELL.359,CELL.359,0,Injury_15DPI_rep3_FP200000266TR_E3,359,1,CMPN,inj,V,CMPN,CMPN
CELL.360,CELL.360,0,Injury_15DPI_rep3_FP200000266TR_E3,360,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.362,CELL.362,8,Injury_15DPI_rep3_FP200000266TR_E3,362,1,CMPN,inj,V,CMPN,CMPN
CELL.363,CELL.363,1,Injury_15DPI_rep3_FP200000266TR_E3,363,6,VLMC,uninj,V,VLMC,VLMC
CELL.364,CELL.364,8,Injury_15DPI_rep3_FP200000266TR_E3,364,1,CMPN,inj,V,CMPN,CMPN
CELL.365,CELL.365,8,Injury_15DPI_rep3_FP200000266TR_E3,365,1,CMPN,inj,V,CMPN,CMPN
CELL.366,CELL.366,0,Injury_15DPI_rep3_FP200000266TR_E3,366,1,CMPN,inj,V,CMPN,CMPN
CELL.367,CELL.367,8,Injury_15DPI_rep3_FP200000266TR_E3,367,12,BKC,inj,V,CCKIN,CCKIN
CELL.368,CELL.368,8,Injury_15DPI_rep3_FP200000266TR_E3,368,1,CMPN,inj,V,CMPN,CMPN
CELL.369,CELL.369,8,Injury_15DPI_rep3_FP200000266TR_E3,369,1,CMPN,inj,V,CMPN,CMPN
CELL.371,CELL.371,5,Injury_15DPI_rep3_FP200000266TR_E3,371,2,CP,inj,V,VLMC,VLMC
CELL.372,CELL.372,8,Injury_15DPI_rep3_FP200000266TR_E3,372,1,CMPN,inj,V,CMPN,CMPN
CELL.373,CELL.373,8,Injury_15DPI_rep3_FP200000266TR_E3,373,1,CMPN,inj,V,CMPN,CMPN
CELL.374,CELL.374,0,Injury_15DPI_rep3_FP200000266TR_E3,374,1,CMPN,inj,V,CMPN,CMPN
CELL.375,CELL.375,5,Injury_15DPI_rep3_FP200000266TR_E3,375,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.376,CELL.376,0,Injury_15DPI_rep3_FP200000266TR_E3,376,6,VLMC,inj,V,VLMC,VLMC
CELL.378,CELL.378,5,Injury_15DPI_rep3_FP200000266TR_E3,378,12,BKC,inj,V,CCKIN,CCKIN
CELL.381,CELL.381,3,Injury_15DPI_rep3_FP200000266TR_E3,381,12,BKC,inj,V,CCKIN,CCKIN
CELL.382,CELL.382,0,Injury_15DPI_rep3_FP200000266TR_E3,382,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.383,CELL.383,8,Injury_15DPI_rep3_FP200000266TR_E3,383,1,CMPN,inj,V,CMPN,CMPN
CELL.384,CELL.384,8,Injury_15DPI_rep3_FP200000266TR_E3,384,1,CMPN,inj,V,CMPN,CMPN
CELL.385,CELL.385,8,Injury_15DPI_rep3_FP200000266TR_E3,385,1,CMPN,inj,V,CMPN,CMPN
CELL.386,CELL.386,8,Injury_15DPI_rep3_FP200000266TR_E3,386,1,CMPN,inj,V,CMPN,CMPN
CELL.387,CELL.387,0,Injury_15DPI_rep3_FP200000266TR_E3,387,1,SCGNIN,inj,V,CMPN,CMPN
CELL.388,CELL.388,0,Injury_15DPI_rep3_FP200000266TR_E3,388,2,CP,inj,V,VLMC,VLMC
CELL.390,CELL.390,0,Injury_15DPI_rep3_FP200000266TR_E3,390,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.391,CELL.391,0,Injury_15DPI_rep3_FP200000266TR_E3,391,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.392,CELL.392,1,Injury_15DPI_rep3_FP200000266TR_E3,392,2,CP,uninj,V,VLMC,VLMC
CELL.393,CELL.393,0,Injury_15DPI_rep3_FP200000266TR_E3,393,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.394,CELL.394,0,Injury_15DPI_rep3_FP200000266TR_E3,394,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.395,CELL.395,0,Injury_15DPI_rep3_FP200000266TR_E3,395,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.396,CELL.396,3,Injury_15DPI_rep3_FP200000266TR_E3,396,12,BKC,inj,V,CCKIN,CCKIN
CELL.397,CELL.397,8,Injury_15DPI_rep3_FP200000266TR_E3,397,1,CMPN,inj,V,CMPN,CMPN
CELL.398,CELL.398,0,Injury_15DPI_rep3_FP200000266TR_E3,398,1,CMPN,inj,V,CMPN,CMPN
CELL.399,CELL.399,8,Injury_15DPI_rep3_FP200000266TR_E3,399,1,CMPN,inj,V,CMPN,CMPN
CELL.400,CELL.400,0,Injury_15DPI_rep3_FP200000266TR_E3,400,1,CMPN,inj,V,CMPN,CMPN
CELL.401,CELL.401,0,Injury_15DPI_rep3_FP200000266TR_E3,401,1,CMPN,inj,V,CMPN,CMPN
CELL.402,CELL.402,8,Injury_15DPI_rep3_FP200000266TR_E3,402,1,CMPN,inj,V,CMPN,CMPN
CELL.404,CELL.404,1,Injury_15DPI_rep3_FP200000266TR_E3,404,6,VLMC,inj,V,VLMC,VLMC
CELL.406,CELL.406,8,Injury_15DPI_rep3_FP200000266TR_E3,406,1,CMPN,inj,V,CMPN,CMPN
CELL.407,CELL.407,0,Injury_15DPI_rep3_FP200000266TR_E3,407,1,CMPN,inj,V,CMPN,CMPN
CELL.409,CELL.409,0,Injury_15DPI_rep3_FP200000266TR_E3,409,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.411,CELL.411,0,Injury_15DPI_rep3_FP200000266TR_E3,411,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.412,CELL.412,3,Injury_15DPI_rep3_FP200000266TR_E3,412,12,BKC,inj,V,CCKIN,CCKIN
CELL.413,CELL.413,8,Injury_15DPI_rep3_FP200000266TR_E3,413,1,CMPN,inj,V,CMPN,CMPN
CELL.414,CELL.414,0,Injury_15DPI_rep3_FP200000266TR_E3,414,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.415,CELL.415,1,Injury_15DPI_rep3_FP200000266TR_E3,415,6,VLMC,uninj,V,VLMC,VLMC
CELL.416,CELL.416,3,Injury_15DPI_rep3_FP200000266TR_E3,416,12,BKC,inj,V,CCKIN,CCKIN
CELL.417,CELL.417,8,Injury_15DPI_rep3_FP200000266TR_E3,417,1,CMPN,inj,V,CMPN,CMPN
CELL.418,CELL.418,1,Injury_15DPI_rep3_FP200000266TR_E3,418,6,VLMC,uninj,V,VLMC,VLMC
CELL.420,CELL.420,1,Injury_15DPI_rep3_FP200000266TR_E3,420,6,CP,inj,V,VLMC,VLMC
CELL.421,CELL.421,0,Injury_15DPI_rep3_FP200000266TR_E3,421,1,CMPN,inj,V,CMPN,CMPN
CELL.422,CELL.422,0,Injury_15DPI_rep3_FP200000266TR_E3,422,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.423,CELL.423,0,Injury_15DPI_rep3_FP200000266TR_E3,423,1,CMPN,uninj,V,CMPN,CMPN
CELL.424,CELL.424,0,Injury_15DPI_rep3_FP200000266TR_E3,424,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.425,CELL.425,1,Injury_15DPI_rep3_FP200000266TR_E3,425,6,VLMC,inj,V,VLMC,VLMC
CELL.426,CELL.426,3,Injury_15DPI_rep3_FP200000266TR_E3,426,12,BKC,inj,V,CCKIN,CCKIN
CELL.427,CELL.427,8,Injury_15DPI_rep3_FP200000266TR_E3,427,1,CMPN,inj,V,CMPN,CMPN
CELL.428,CELL.428,8,Injury_15DPI_rep3_FP200000266TR_E3,428,1,CMPN,inj,V,CMPN,CMPN
CELL.429,CELL.429,8,Injury_15DPI_rep3_FP200000266TR_E3,429,1,CMPN,inj,V,CMPN,CMPN
CELL.430,CELL.430,3,Injury_15DPI_rep3_FP200000266TR_E3,430,11,NPYIN,inj,V,NPYIN,NPYIN
CELL.431,CELL.431,0,Injury_15DPI_rep3_FP200000266TR_E3,431,1,CMPN,inj,V,CMPN,CMPN
CELL.432,CELL.432,8,Injury_15DPI_rep3_FP200000266TR_E3,432,1,CMPN,inj,V,CMPN,CMPN
CELL.434,CELL.434,0,Injury_15DPI_rep3_FP200000266TR_E3,434,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.435,CELL.435,0,Injury_15DPI_rep3_FP200000266TR_E3,435,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.436,CELL.436,0,Injury_15DPI_rep3_FP200000266TR_E3,436,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.437,CELL.437,0,Injury_15DPI_rep3_FP200000266TR_E3,437,1,CMPN,inj,V,CMPN,CMPN
CELL.438,CELL.438,0,Injury_15DPI_rep3_FP200000266TR_E3,438,1,CMPN,inj,V,CMPN,CMPN
CELL.439,CELL.439,8,Injury_15DPI_rep3_FP200000266TR_E3,439,1,StriatumIN,inj,V,CMPN,CMPN
CELL.440,CELL.440,8,Injury_15DPI_rep3_FP200000266TR_E3,440,1,CMPN,inj,V,CMPN,CMPN
CELL.441,CELL.441,0,Injury_15DPI_rep3_FP200000266TR_E3,441,1,CMPN,inj,V,CMPN,CMPN
CELL.443,CELL.443,3,Injury_15DPI_rep3_FP200000266TR_E3,443,12,BKC,inj,V,CCKIN,CCKIN
CELL.444,CELL.444,8,Injury_15DPI_rep3_FP200000266TR_E3,444,1,CMPN,inj,V,CMPN,CMPN
CELL.446,CELL.446,8,Injury_15DPI_rep3_FP200000266TR_E3,446,1,CMPN,inj,V,CMPN,CMPN
CELL.447,CELL.447,5,Injury_15DPI_rep3_FP200000266TR_E3,447,2,CP,uninj,V,VLMC,VLMC
CELL.448,CELL.448,5,Injury_15DPI_rep3_FP200000266TR_E3,448,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.449,CELL.449,0,Injury_15DPI_rep3_FP200000266TR_E3,449,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.450,CELL.450,0,Injury_15DPI_rep3_FP200000266TR_E3,450,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.451,CELL.451,0,Injury_15DPI_rep3_FP200000266TR_E3,451,1,CMPN,inj,V,CMPN,CMPN
CELL.452,CELL.452,8,Injury_15DPI_rep3_FP200000266TR_E3,452,1,CMPN,inj,V,CMPN,CMPN
CELL.453,CELL.453,5,Injury_15DPI_rep3_FP200000266TR_E3,453,6,SCGNIN,uninj,V,VLMC,VLMC
CELL.454,CELL.454,5,Injury_15DPI_rep3_FP200000266TR_E3,454,2,CP,uninj,V,VLMC,VLMC
CELL.455,CELL.455,0,Injury_15DPI_rep3_FP200000266TR_E3,455,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.456,CELL.456,1,Injury_15DPI_rep3_FP200000266TR_E3,456,6,VLMC,inj,V,VLMC,VLMC
CELL.457,CELL.457,1,Injury_15DPI_rep3_FP200000266TR_E3,457,6,VLMC,uninj,V,VLMC,VLMC
CELL.459,CELL.459,8,Injury_15DPI_rep3_FP200000266TR_E3,459,1,CMPN,inj,V,CMPN,CMPN
CELL.460,CELL.460,0,Injury_15DPI_rep3_FP200000266TR_E3,460,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.462,CELL.462,0,Injury_15DPI_rep3_FP200000266TR_E3,462,1,CMPN,uninj,V,CMPN,CMPN
CELL.463,CELL.463,5,Injury_15DPI_rep3_FP200000266TR_E3,463,1,CMPN,uninj,V,CMPN,CMPN
CELL.464,CELL.464,3,Injury_15DPI_rep3_FP200000266TR_E3,464,12,BKC,inj,V,CCKIN,CCKIN
CELL.465,CELL.465,0,Injury_15DPI_rep3_FP200000266TR_E3,465,2,CP,uninj,V,VLMC,VLMC
CELL.466,CELL.466,8,Injury_15DPI_rep3_FP200000266TR_E3,466,1,CMPN,inj,V,CMPN,CMPN
CELL.467,CELL.467,5,Injury_15DPI_rep3_FP200000266TR_E3,467,2,CP,uninj,V,VLMC,VLMC
CELL.468,CELL.468,0,Injury_15DPI_rep3_FP200000266TR_E3,468,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.469,CELL.469,3,Injury_15DPI_rep3_FP200000266TR_E3,469,12,BKC,inj,V,CCKIN,CCKIN
CELL.471,CELL.471,0,Injury_15DPI_rep3_FP200000266TR_E3,471,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.472,CELL.472,5,Injury_15DPI_rep3_FP200000266TR_E3,472,6,VLMC,uninj,V,VLMC,VLMC
CELL.473,CELL.473,5,Injury_15DPI_rep3_FP200000266TR_E3,473,12,BKC,inj,V,CCKIN,CCKIN
CELL.474,CELL.474,0,Injury_15DPI_rep3_FP200000266TR_E3,474,1,CMPN,inj,V,CMPN,CMPN
CELL.475,CELL.475,0,Injury_15DPI_rep3_FP200000266TR_E3,475,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.476,CELL.476,8,Injury_15DPI_rep3_FP200000266TR_E3,476,1,CMPN,inj,V,CMPN,CMPN
CELL.477,CELL.477,3,Injury_15DPI_rep3_FP200000266TR_E3,477,12,BKC,inj,V,CCKIN,CCKIN
CELL.478,CELL.478,8,Injury_15DPI_rep3_FP200000266TR_E3,478,1,CMPN,inj,V,CMPN,CMPN
CELL.479,CELL.479,0,Injury_15DPI_rep3_FP200000266TR_E3,479,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.480,CELL.480,0,Injury_15DPI_rep3_FP200000266TR_E3,480,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.481,CELL.481,8,Injury_15DPI_rep3_FP200000266TR_E3,481,1,CMPN,inj,V,CMPN,CMPN
CELL.482,CELL.482,0,Injury_15DPI_rep3_FP200000266TR_E3,482,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.483,CELL.483,5,Injury_15DPI_rep3_FP200000266TR_E3,483,6,VLMC,uninj,V,VLMC,VLMC
CELL.484,CELL.484,0,Injury_15DPI_rep3_FP200000266TR_E3,484,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.485,CELL.485,3,Injury_15DPI_rep3_FP200000266TR_E3,485,12,BKC,inj,V,CCKIN,CCKIN
CELL.486,CELL.486,0,Injury_15DPI_rep3_FP200000266TR_E3,486,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.487,CELL.487,8,Injury_15DPI_rep3_FP200000266TR_E3,487,1,CMPN,inj,V,CMPN,CMPN
CELL.488,CELL.488,8,Injury_15DPI_rep3_FP200000266TR_E3,488,1,CMPN,inj,V,CMPN,CMPN
CELL.489,CELL.489,0,Injury_15DPI_rep3_FP200000266TR_E3,489,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.491,CELL.491,0,Injury_15DPI_rep3_FP200000266TR_E3,491,1,CMPN,inj,V,CMPN,CMPN
CELL.492,CELL.492,0,Injury_15DPI_rep3_FP200000266TR_E3,492,1,CMPN,inj,V,CMPN,CMPN
CELL.493,CELL.493,3,Injury_15DPI_rep3_FP200000266TR_E3,493,4,StriatumIN,inj,V,MSN,MSN
CELL.494,CELL.494,8,Injury_15DPI_rep3_FP200000266TR_E3,494,1,CMPN,inj,V,CMPN,CMPN
CELL.495,CELL.495,8,Injury_15DPI_rep3_FP200000266TR_E3,495,1,CMPN,inj,V,CMPN,CMPN
CELL.496,CELL.496,0,Injury_15DPI_rep3_FP200000266TR_E3,496,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.497,CELL.497,3,Injury_15DPI_rep3_FP200000266TR_E3,497,12,BKC,inj,V,CCKIN,CCKIN
CELL.498,CELL.498,0,Injury_15DPI_rep3_FP200000266TR_E3,498,1,CMPN,inj,V,CMPN,CMPN
CELL.499,CELL.499,1,Injury_15DPI_rep3_FP200000266TR_E3,499,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.500,CELL.500,0,Injury_15DPI_rep3_FP200000266TR_E3,500,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.501,CELL.501,0,Injury_15DPI_rep3_FP200000266TR_E3,501,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.502,CELL.502,8,Injury_15DPI_rep3_FP200000266TR_E3,502,1,CMPN,inj,V,CMPN,CMPN
CELL.504,CELL.504,0,Injury_15DPI_rep3_FP200000266TR_E3,504,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.507,CELL.507,8,Injury_15DPI_rep3_FP200000266TR_E3,507,1,CMPN,inj,V,CMPN,CMPN
CELL.508,CELL.508,8,Injury_15DPI_rep3_FP200000266TR_E3,508,1,CMPN,inj,V,CMPN,CMPN
CELL.509,CELL.509,8,Injury_15DPI_rep3_FP200000266TR_E3,509,1,CMPN,uninj,V,CMPN,CMPN
CELL.510,CELL.510,8,Injury_15DPI_rep3_FP200000266TR_E3,510,1,CMPN,inj,V,CMPN,CMPN
CELL.511,CELL.511,0,Injury_15DPI_rep3_FP200000266TR_E3,511,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.513,CELL.513,1,Injury_15DPI_rep3_FP200000266TR_E3,513,6,VLMC,inj,V,VLMC,VLMC
CELL.515,CELL.515,0,Injury_15DPI_rep3_FP200000266TR_E3,515,1,CMPN,uninj,V,CMPN,CMPN
CELL.517,CELL.517,8,Injury_15DPI_rep3_FP200000266TR_E3,517,1,CMPN,uninj,V,CMPN,CMPN
CELL.518,CELL.518,3,Injury_15DPI_rep3_FP200000266TR_E3,518,12,BKC,inj,V,CCKIN,CCKIN
CELL.519,CELL.519,0,Injury_15DPI_rep3_FP200000266TR_E3,519,1,CMPN,inj,V,CMPN,CMPN
CELL.520,CELL.520,3,Injury_15DPI_rep3_FP200000266TR_E3,520,12,BKC,inj,V,CCKIN,CCKIN
CELL.521,CELL.521,8,Injury_15DPI_rep3_FP200000266TR_E3,521,1,CMPN,uninj,V,CMPN,CMPN
CELL.522,CELL.522,5,Injury_15DPI_rep3_FP200000266TR_E3,522,5,StriatumIN,uninj,V,Unknown,UnKnown
CELL.523,CELL.523,5,Injury_15DPI_rep3_FP200000266TR_E3,523,6,VLMC,uninj,V,VLMC,VLMC
CELL.524,CELL.524,8,Injury_15DPI_rep3_FP200000266TR_E3,524,1,CMPN,inj,V,CMPN,CMPN
CELL.525,CELL.525,0,Injury_15DPI_rep3_FP200000266TR_E3,525,9,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.526,CELL.526,8,Injury_15DPI_rep3_FP200000266TR_E3,526,1,CMPN,inj,V,CMPN,CMPN
CELL.527,CELL.527,0,Injury_15DPI_rep3_FP200000266TR_E3,527,1,CMPN,inj,V,CMPN,CMPN
CELL.529,CELL.529,5,Injury_15DPI_rep3_FP200000266TR_E3,529,6,VLMC,uninj,V,VLMC,VLMC
CELL.530,CELL.530,3,Injury_15DPI_rep3_FP200000266TR_E3,530,12,BKC,inj,V,CCKIN,CCKIN
CELL.531,CELL.531,8,Injury_15DPI_rep3_FP200000266TR_E3,531,1,StriatumIN,inj,V,CMPN,CMPN
CELL.532,CELL.532,8,Injury_15DPI_rep3_FP200000266TR_E3,532,1,CMPN,inj,V,CMPN,CMPN
CELL.533,CELL.533,0,Injury_15DPI_rep3_FP200000266TR_E3,533,1,CMPN,inj,V,CMPN,CMPN
CELL.534,CELL.534,0,Injury_15DPI_rep3_FP200000266TR_E3,534,9,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.535,CELL.535,0,Injury_15DPI_rep3_FP200000266TR_E3,535,9,NBL,uninj,V,NTNG1EX,NTNG1EX
