,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.328,CELL.328,8,Injury_30DPI_rep2_FP200000264BL_A6,328,0,CMPN,inj,V,CMPN,CMPN
CELL.329,CELL.329,3,Injury_30DPI_rep2_FP200000264BL_A6,329,2,VLMC,inj,V,VLMC,VLMC
CELL.331,CELL.331,8,Injury_30DPI_rep2_FP200000264BL_A6,331,0,CMPN,inj,V,CMPN,CMPN
CELL.332,CELL.332,5,Injury_30DPI_rep2_FP200000264BL_A6,332,1,CP,uninj,V,VLMC,VLMC
CELL.333,CELL.333,8,Injury_30DPI_rep2_FP200000264BL_A6,333,0,CMPN,inj,V,CMPN,CMPN
CELL.334,CELL.334,0,Injury_30DPI_rep2_FP200000264BL_A6,334,0,NBL,uninj,V,CMPN,CMPN
CELL.335,CELL.335,8,Injury_30DPI_rep2_FP200000264BL_A6,335,0,CMPN,inj,V,CMPN,CMPN
CELL.336,CELL.336,5,Injury_30DPI_rep2_FP200000264BL_A6,336,1,CP,uninj,V,VLMC,VLMC
CELL.337,CELL.337,0,Injury_30DPI_rep2_FP200000264BL_A6,337,0,CMPN,uninj,V,CMPN,CMPN
CELL.338,CELL.338,0,Injury_30DPI_rep2_FP200000264BL_A6,338,0,NBL,uninj,V,CMPN,CMPN
CELL.339,CELL.339,0,Injury_30DPI_rep2_FP200000264BL_A6,339,0,CMPN,inj,V,CMPN,CMPN
CELL.340,CELL.340,0,Injury_30DPI_rep2_FP200000264BL_A6,340,0,CMPN,uninj,V,CMPN,CMPN
CELL.341,CELL.341,0,Injury_30DPI_rep2_FP200000264BL_A6,341,0,NBL,inj,V,CMPN,CMPN
CELL.342,CELL.342,0,Injury_30DPI_rep2_FP200000264BL_A6,342,0,CMPN,uninj,V,CMPN,CMPN
CELL.344,CELL.344,8,Injury_30DPI_rep2_FP200000264BL_A6,344,10,BKC,inj,V,CCKIN,CCKIN
CELL.345,CELL.345,8,Injury_30DPI_rep2_FP200000264BL_A6,345,0,CMPN,inj,V,CMPN,CMPN
CELL.347,CELL.347,0,Injury_30DPI_rep2_FP200000264BL_A6,347,2,VLMC,uninj,V,VLMC,VLMC
CELL.349,CELL.349,1,Injury_30DPI_rep2_FP200000264BL_A6,349,10,BKC,inj,V,CCKIN,CCKIN
CELL.351,CELL.351,8,Injury_30DPI_rep2_FP200000264BL_A6,351,0,CMPN,inj,V,CMPN,CMPN
CELL.353,CELL.353,0,Injury_30DPI_rep2_FP200000264BL_A6,353,0,NBL,uninj,V,CMPN,CMPN
CELL.354,CELL.354,5,Injury_30DPI_rep2_FP200000264BL_A6,354,1,CP,uninj,V,VLMC,VLMC
CELL.355,CELL.355,0,Injury_30DPI_rep2_FP200000264BL_A6,355,0,CMPN,inj,V,CMPN,CMPN
CELL.356,CELL.356,3,Injury_30DPI_rep2_FP200000264BL_A6,356,1,CP,inj,V,VLMC,VLMC
CELL.357,CELL.357,1,Injury_30DPI_rep2_FP200000264BL_A6,357,10,BKC,inj,V,CCKIN,CCKIN
CELL.358,CELL.358,3,Injury_30DPI_rep2_FP200000264BL_A6,358,1,CP,uninj,V,VLMC,VLMC
CELL.359,CELL.359,3,Injury_30DPI_rep2_FP200000264BL_A6,359,1,CP,uninj,V,VLMC,VLMC
CELL.360,CELL.360,0,Injury_30DPI_rep2_FP200000264BL_A6,360,0,CMPN,uninj,V,CMPN,CMPN
CELL.362,CELL.362,8,Injury_30DPI_rep2_FP200000264BL_A6,362,0,CMPN,inj,V,CMPN,CMPN
CELL.363,CELL.363,8,Injury_30DPI_rep2_FP200000264BL_A6,363,0,CMPN,inj,V,CMPN,CMPN
CELL.365,CELL.365,3,Injury_30DPI_rep2_FP200000264BL_A6,365,2,VLMC,uninj,V,VLMC,VLMC
CELL.366,CELL.366,8,Injury_30DPI_rep2_FP200000264BL_A6,366,0,CMPN,inj,V,CMPN,CMPN
CELL.367,CELL.367,0,Injury_30DPI_rep2_FP200000264BL_A6,367,0,CMPN,inj,V,CMPN,CMPN
CELL.368,CELL.368,8,Injury_30DPI_rep2_FP200000264BL_A6,368,0,CMPN,inj,V,CMPN,CMPN
CELL.369,CELL.369,5,Injury_30DPI_rep2_FP200000264BL_A6,369,1,CP,uninj,V,VLMC,VLMC
CELL.370,CELL.370,8,Injury_30DPI_rep2_FP200000264BL_A6,370,0,CMPN,inj,V,CMPN,CMPN
CELL.371,CELL.371,3,Injury_30DPI_rep2_FP200000264BL_A6,371,2,VLMC,uninj,V,VLMC,VLMC
CELL.372,CELL.372,8,Injury_30DPI_rep2_FP200000264BL_A6,372,0,CMPN,inj,V,CMPN,CMPN
CELL.373,CELL.373,0,Injury_30DPI_rep2_FP200000264BL_A6,373,2,VLMC,inj,V,VLMC,VLMC
CELL.374,CELL.374,0,Injury_30DPI_rep2_FP200000264BL_A6,374,0,CMPN,inj,V,CMPN,CMPN
CELL.375,CELL.375,0,Injury_30DPI_rep2_FP200000264BL_A6,375,0,CMPN,inj,V,CMPN,CMPN
CELL.377,CELL.377,8,Injury_30DPI_rep2_FP200000264BL_A6,377,10,BKC,inj,V,CCKIN,CCKIN
CELL.380,CELL.380,1,Injury_30DPI_rep2_FP200000264BL_A6,380,10,BKC,inj,V,CCKIN,CCKIN
CELL.381,CELL.381,8,Injury_30DPI_rep2_FP200000264BL_A6,381,0,CMPN,inj,V,CMPN,CMPN
CELL.382,CELL.382,8,Injury_30DPI_rep2_FP200000264BL_A6,382,0,CMPN,inj,V,CMPN,CMPN
CELL.389,CELL.389,0,Injury_30DPI_rep2_FP200000264BL_A6,389,0,CMPN,inj,V,CMPN,CMPN
CELL.390,CELL.390,0,Injury_30DPI_rep2_FP200000264BL_A6,390,0,CMPN,uninj,V,CMPN,CMPN
CELL.391,CELL.391,8,Injury_30DPI_rep2_FP200000264BL_A6,391,0,CMPN,inj,V,CMPN,CMPN
CELL.394,CELL.394,0,Injury_30DPI_rep2_FP200000264BL_A6,394,0,CMPN,inj,V,CMPN,CMPN
CELL.395,CELL.395,0,Injury_30DPI_rep2_FP200000264BL_A6,395,0,CMPN,uninj,V,CMPN,CMPN
CELL.398,CELL.398,1,Injury_30DPI_rep2_FP200000264BL_A6,398,10,BKC,inj,V,CCKIN,CCKIN
CELL.399,CELL.399,1,Injury_30DPI_rep2_FP200000264BL_A6,399,10,BKC,inj,V,CCKIN,CCKIN
CELL.401,CELL.401,0,Injury_30DPI_rep2_FP200000264BL_A6,401,3,DPEX,inj,V,MPIN,MPIN
CELL.402,CELL.402,0,Injury_30DPI_rep2_FP200000264BL_A6,402,0,CMPN,uninj,V,CMPN,CMPN
CELL.403,CELL.403,8,Injury_30DPI_rep2_FP200000264BL_A6,403,0,CMPN,inj,V,CMPN,CMPN
CELL.406,CELL.406,8,Injury_30DPI_rep2_FP200000264BL_A6,406,0,CMPN,inj,V,CMPN,CMPN
CELL.407,CELL.407,1,Injury_30DPI_rep2_FP200000264BL_A6,407,10,BKC,inj,V,CCKIN,CCKIN
CELL.408,CELL.408,8,Injury_30DPI_rep2_FP200000264BL_A6,408,0,CMPN,inj,V,CMPN,CMPN
CELL.410,CELL.410,0,Injury_30DPI_rep2_FP200000264BL_A6,410,2,VLMC,uninj,V,VLMC,VLMC
CELL.412,CELL.412,8,Injury_30DPI_rep2_FP200000264BL_A6,412,0,CMPN,inj,V,CMPN,CMPN
CELL.413,CELL.413,8,Injury_30DPI_rep2_FP200000264BL_A6,413,0,CMPN,uninj,V,CMPN,CMPN
CELL.414,CELL.414,0,Injury_30DPI_rep2_FP200000264BL_A6,414,0,CMPN,inj,V,CMPN,CMPN
CELL.415,CELL.415,0,Injury_30DPI_rep2_FP200000264BL_A6,415,1,CP,inj,V,VLMC,VLMC
CELL.416,CELL.416,0,Injury_30DPI_rep2_FP200000264BL_A6,416,1,CP,inj,V,VLMC,VLMC
CELL.417,CELL.417,5,Injury_30DPI_rep2_FP200000264BL_A6,417,1,CP,uninj,V,VLMC,VLMC
CELL.418,CELL.418,0,Injury_30DPI_rep2_FP200000264BL_A6,418,0,CMPN,inj,V,CMPN,CMPN
CELL.420,CELL.420,8,Injury_30DPI_rep2_FP200000264BL_A6,420,0,CMPN,inj,V,CMPN,CMPN
CELL.421,CELL.421,3,Injury_30DPI_rep2_FP200000264BL_A6,421,10,BKC,inj,V,CCKIN,CCKIN
CELL.422,CELL.422,0,Injury_30DPI_rep2_FP200000264BL_A6,422,0,CMPN,inj,V,CMPN,CMPN
CELL.423,CELL.423,3,Injury_30DPI_rep2_FP200000264BL_A6,423,2,VLMC,inj,V,VLMC,VLMC
CELL.424,CELL.424,0,Injury_30DPI_rep2_FP200000264BL_A6,424,0,NPYIN,uninj,V,CMPN,CMPN
CELL.426,CELL.426,0,Injury_30DPI_rep2_FP200000264BL_A6,426,1,CP,uninj,V,VLMC,VLMC
CELL.427,CELL.427,8,Injury_30DPI_rep2_FP200000264BL_A6,427,0,CMPN,inj,V,CMPN,CMPN
CELL.428,CELL.428,8,Injury_30DPI_rep2_FP200000264BL_A6,428,0,CMPN,inj,V,CMPN,CMPN
CELL.429,CELL.429,8,Injury_30DPI_rep2_FP200000264BL_A6,429,0,CMPN,inj,V,CMPN,CMPN
CELL.430,CELL.430,0,Injury_30DPI_rep2_FP200000264BL_A6,430,0,CMPN,inj,V,CMPN,CMPN
CELL.432,CELL.432,0,Injury_30DPI_rep2_FP200000264BL_A6,432,1,CP,uninj,V,VLMC,VLMC
CELL.433,CELL.433,8,Injury_30DPI_rep2_FP200000264BL_A6,433,0,NPYIN,inj,V,CMPN,CMPN
CELL.434,CELL.434,0,Injury_30DPI_rep2_FP200000264BL_A6,434,0,NBL,uninj,V,CMPN,CMPN
CELL.435,CELL.435,8,Injury_30DPI_rep2_FP200000264BL_A6,435,0,CMPN,inj,V,CMPN,CMPN
CELL.436,CELL.436,0,Injury_30DPI_rep2_FP200000264BL_A6,436,1,CP,inj,V,VLMC,VLMC
CELL.437,CELL.437,8,Injury_30DPI_rep2_FP200000264BL_A6,437,0,CMPN,inj,V,CMPN,CMPN
CELL.438,CELL.438,1,Injury_30DPI_rep2_FP200000264BL_A6,438,10,BKC,inj,V,CCKIN,CCKIN
CELL.439,CELL.439,0,Injury_30DPI_rep2_FP200000264BL_A6,439,0,CMPN,inj,V,CMPN,CMPN
CELL.441,CELL.441,5,Injury_30DPI_rep2_FP200000264BL_A6,441,1,CP,uninj,V,VLMC,VLMC
CELL.444,CELL.444,8,Injury_30DPI_rep2_FP200000264BL_A6,444,0,CMPN,inj,V,CMPN,CMPN
CELL.445,CELL.445,0,Injury_30DPI_rep2_FP200000264BL_A6,445,0,CMPN,inj,V,CMPN,CMPN
CELL.446,CELL.446,8,Injury_30DPI_rep2_FP200000264BL_A6,446,0,CMPN,inj,V,CMPN,CMPN
CELL.447,CELL.447,0,Injury_30DPI_rep2_FP200000264BL_A6,447,0,CMPN,uninj,V,CMPN,CMPN
CELL.448,CELL.448,0,Injury_30DPI_rep2_FP200000264BL_A6,448,0,CMPN,inj,V,CMPN,CMPN
CELL.451,CELL.451,0,Injury_30DPI_rep2_FP200000264BL_A6,451,0,CMPN,uninj,V,CMPN,CMPN
CELL.452,CELL.452,8,Injury_30DPI_rep2_FP200000264BL_A6,452,0,CMPN,inj,V,CMPN,CMPN
CELL.453,CELL.453,0,Injury_30DPI_rep2_FP200000264BL_A6,453,0,CMPN,uninj,V,CMPN,CMPN
CELL.454,CELL.454,8,Injury_30DPI_rep2_FP200000264BL_A6,454,0,CMPN,inj,V,CMPN,CMPN
CELL.456,CELL.456,1,Injury_30DPI_rep2_FP200000264BL_A6,456,10,BKC,inj,V,CCKIN,CCKIN
CELL.457,CELL.457,8,Injury_30DPI_rep2_FP200000264BL_A6,457,0,CMPN,inj,V,CMPN,CMPN
CELL.462,CELL.462,8,Injury_30DPI_rep2_FP200000264BL_A6,462,0,CMPN,inj,V,CMPN,CMPN
CELL.465,CELL.465,8,Injury_30DPI_rep2_FP200000264BL_A6,465,0,CMPN,inj,V,CMPN,CMPN
CELL.467,CELL.467,0,Injury_30DPI_rep2_FP200000264BL_A6,467,0,CMPN,uninj,V,CMPN,CMPN
CELL.468,CELL.468,3,Injury_30DPI_rep2_FP200000264BL_A6,468,1,CP,uninj,V,VLMC,VLMC
CELL.469,CELL.469,0,Injury_30DPI_rep2_FP200000264BL_A6,469,0,NBL,uninj,V,CMPN,CMPN
CELL.470,CELL.470,0,Injury_30DPI_rep2_FP200000264BL_A6,470,0,CMPN,inj,V,CMPN,CMPN
CELL.471,CELL.471,8,Injury_30DPI_rep2_FP200000264BL_A6,471,0,CMPN,inj,V,CMPN,CMPN
CELL.472,CELL.472,0,Injury_30DPI_rep2_FP200000264BL_A6,472,0,NBL,uninj,V,CMPN,CMPN
CELL.474,CELL.474,0,Injury_30DPI_rep2_FP200000264BL_A6,474,1,CP,uninj,V,VLMC,VLMC
CELL.475,CELL.475,3,Injury_30DPI_rep2_FP200000264BL_A6,475,15,OLIGO,inj,V,OLIGO,OLIGO
CELL.476,CELL.476,8,Injury_30DPI_rep2_FP200000264BL_A6,476,0,CMPN,inj,V,CMPN,CMPN
CELL.477,CELL.477,0,Injury_30DPI_rep2_FP200000264BL_A6,477,0,CMPN,inj,V,CMPN,CMPN
CELL.478,CELL.478,0,Injury_30DPI_rep2_FP200000264BL_A6,478,0,CMPN,inj,V,CMPN,CMPN
CELL.479,CELL.479,8,Injury_30DPI_rep2_FP200000264BL_A6,479,0,CMPN,inj,V,CMPN,CMPN
CELL.480,CELL.480,0,Injury_30DPI_rep2_FP200000264BL_A6,480,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.483,CELL.483,0,Injury_30DPI_rep2_FP200000264BL_A6,483,0,NBL,inj,V,CMPN,CMPN
CELL.484,CELL.484,0,Injury_30DPI_rep2_FP200000264BL_A6,484,0,CMPN,uninj,V,CMPN,CMPN
CELL.486,CELL.486,1,Injury_30DPI_rep2_FP200000264BL_A6,486,10,BKC,inj,V,CCKIN,CCKIN
CELL.487,CELL.487,1,Injury_30DPI_rep2_FP200000264BL_A6,487,7,StriatumIN,inj,V,MSN,MSN
CELL.488,CELL.488,0,Injury_30DPI_rep2_FP200000264BL_A6,488,1,CP,uninj,V,VLMC,VLMC
CELL.489,CELL.489,1,Injury_30DPI_rep2_FP200000264BL_A6,489,10,BKC,inj,V,CCKIN,CCKIN
CELL.490,CELL.490,1,Injury_30DPI_rep2_FP200000264BL_A6,490,10,BKC,inj,V,CCKIN,CCKIN
CELL.491,CELL.491,8,Injury_30DPI_rep2_FP200000264BL_A6,491,0,CMPN,inj,V,CMPN,CMPN
CELL.492,CELL.492,8,Injury_30DPI_rep2_FP200000264BL_A6,492,0,CMPN,inj,V,CMPN,CMPN
CELL.494,CELL.494,1,Injury_30DPI_rep2_FP200000264BL_A6,494,10,BKC,inj,V,CCKIN,CCKIN
CELL.495,CELL.495,8,Injury_30DPI_rep2_FP200000264BL_A6,495,0,CMPN,inj,V,CMPN,CMPN
CELL.496,CELL.496,8,Injury_30DPI_rep2_FP200000264BL_A6,496,0,CMPN,inj,V,CMPN,CMPN
CELL.498,CELL.498,0,Injury_30DPI_rep2_FP200000264BL_A6,498,0,NBL,inj,V,CMPN,CMPN
CELL.499,CELL.499,0,Injury_30DPI_rep2_FP200000264BL_A6,499,0,CMPN,uninj,V,CMPN,CMPN
CELL.500,CELL.500,0,Injury_30DPI_rep2_FP200000264BL_A6,500,1,CP,inj,V,VLMC,VLMC
CELL.501,CELL.501,1,Injury_30DPI_rep2_FP200000264BL_A6,501,10,BKC,inj,V,CCKIN,CCKIN
CELL.502,CELL.502,0,Injury_30DPI_rep2_FP200000264BL_A6,502,0,CMPN,uninj,V,CMPN,CMPN
CELL.504,CELL.504,0,Injury_30DPI_rep2_FP200000264BL_A6,504,0,CMPN,inj,V,CMPN,CMPN
CELL.505,CELL.505,3,Injury_30DPI_rep2_FP200000264BL_A6,505,1,CP,uninj,V,VLMC,VLMC
CELL.506,CELL.506,0,Injury_30DPI_rep2_FP200000264BL_A6,506,1,CP,uninj,V,VLMC,VLMC
CELL.508,CELL.508,8,Injury_30DPI_rep2_FP200000264BL_A6,508,0,CMPN,inj,V,CMPN,CMPN
CELL.511,CELL.511,8,Injury_30DPI_rep2_FP200000264BL_A6,511,0,CMPN,inj,V,CMPN,CMPN
CELL.512,CELL.512,0,Injury_30DPI_rep2_FP200000264BL_A6,512,1,CP,uninj,V,VLMC,VLMC
CELL.513,CELL.513,8,Injury_30DPI_rep2_FP200000264BL_A6,513,0,CMPN,inj,V,CMPN,CMPN
CELL.514,CELL.514,8,Injury_30DPI_rep2_FP200000264BL_A6,514,0,CMPN,uninj,V,CMPN,CMPN
CELL.515,CELL.515,8,Injury_30DPI_rep2_FP200000264BL_A6,515,0,CMPN,inj,V,CMPN,CMPN
CELL.517,CELL.517,8,Injury_30DPI_rep2_FP200000264BL_A6,517,0,CMPN,inj,V,CMPN,CMPN
CELL.518,CELL.518,8,Injury_30DPI_rep2_FP200000264BL_A6,518,0,CMPN,inj,V,CMPN,CMPN
CELL.520,CELL.520,0,Injury_30DPI_rep2_FP200000264BL_A6,520,0,CMPN,inj,V,CMPN,CMPN
CELL.521,CELL.521,8,Injury_30DPI_rep2_FP200000264BL_A6,521,0,CMPN,inj,V,CMPN,CMPN
CELL.522,CELL.522,3,Injury_30DPI_rep2_FP200000264BL_A6,522,6,VLMC,uninj,V,Microglia,MCG
CELL.523,CELL.523,1,Injury_30DPI_rep2_FP200000264BL_A6,523,10,BKC,inj,V,CCKIN,CCKIN
CELL.524,CELL.524,0,Injury_30DPI_rep2_FP200000264BL_A6,524,0,NBL,uninj,V,CMPN,CMPN
CELL.525,CELL.525,8,Injury_30DPI_rep2_FP200000264BL_A6,525,0,CMPN,inj,V,CMPN,CMPN
CELL.526,CELL.526,8,Injury_30DPI_rep2_FP200000264BL_A6,526,0,CMPN,inj,V,CMPN,CMPN
CELL.527,CELL.527,0,Injury_30DPI_rep2_FP200000264BL_A6,527,0,CMPN,inj,V,CMPN,CMPN
CELL.528,CELL.528,0,Injury_30DPI_rep2_FP200000264BL_A6,528,0,CMPN,inj,V,CMPN,CMPN
CELL.529,CELL.529,0,Injury_30DPI_rep2_FP200000264BL_A6,529,0,CMPN,inj,V,CMPN,CMPN
CELL.530,CELL.530,8,Injury_30DPI_rep2_FP200000264BL_A6,530,0,CMPN,inj,V,CMPN,CMPN
CELL.531,CELL.531,8,Injury_30DPI_rep2_FP200000264BL_A6,531,0,CMPN,inj,V,CMPN,CMPN
CELL.532,CELL.532,1,Injury_30DPI_rep2_FP200000264BL_A6,532,10,BKC,inj,V,CCKIN,CCKIN
CELL.533,CELL.533,8,Injury_30DPI_rep2_FP200000264BL_A6,533,0,CMPN,inj,V,CMPN,CMPN
CELL.534,CELL.534,8,Injury_30DPI_rep2_FP200000264BL_A6,534,0,CMPN,inj,V,CMPN,CMPN
CELL.535,CELL.535,1,Injury_30DPI_rep2_FP200000264BL_A6,535,10,BKC,inj,V,CCKIN,CCKIN
CELL.536,CELL.536,1,Injury_30DPI_rep2_FP200000264BL_A6,536,10,BKC,inj,V,CCKIN,CCKIN
CELL.537,CELL.537,1,Injury_30DPI_rep2_FP200000264BL_A6,537,7,StriatumIN,inj,V,MSN,MSN
CELL.538,CELL.538,1,Injury_30DPI_rep2_FP200000264BL_A6,538,10,BKC,inj,V,CCKIN,CCKIN
CELL.539,CELL.539,8,Injury_30DPI_rep2_FP200000264BL_A6,539,0,CMPN,inj,V,CMPN,CMPN
CELL.540,CELL.540,8,Injury_30DPI_rep2_FP200000264BL_A6,540,0,CMPN,inj,V,CMPN,CMPN
CELL.541,CELL.541,0,Injury_30DPI_rep2_FP200000264BL_A6,541,0,CMPN,uninj,V,CMPN,CMPN
CELL.542,CELL.542,8,Injury_30DPI_rep2_FP200000264BL_A6,542,0,CMPN,inj,V,CMPN,CMPN
CELL.546,CELL.546,0,Injury_30DPI_rep2_FP200000264BL_A6,546,0,CMPN,uninj,V,CMPN,CMPN
CELL.547,CELL.547,0,Injury_30DPI_rep2_FP200000264BL_A6,547,0,CMPN,uninj,V,CMPN,CMPN
CELL.550,CELL.550,5,Injury_30DPI_rep2_FP200000264BL_A6,550,1,CP,uninj,V,VLMC,VLMC
CELL.551,CELL.551,1,Injury_30DPI_rep2_FP200000264BL_A6,551,10,BKC,inj,V,CCKIN,CCKIN
CELL.552,CELL.552,8,Injury_30DPI_rep2_FP200000264BL_A6,552,0,CMPN,inj,V,CMPN,CMPN
CELL.553,CELL.553,0,Injury_30DPI_rep2_FP200000264BL_A6,553,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.555,CELL.555,0,Injury_30DPI_rep2_FP200000264BL_A6,555,0,CMPN,uninj,V,CMPN,CMPN
CELL.558,CELL.558,0,Injury_30DPI_rep2_FP200000264BL_A6,558,0,CMPN,uninj,V,CMPN,CMPN
CELL.560,CELL.560,8,Injury_30DPI_rep2_FP200000264BL_A6,560,0,CMPN,inj,V,CMPN,CMPN
CELL.561,CELL.561,0,Injury_30DPI_rep2_FP200000264BL_A6,561,0,NBL,inj,V,CMPN,CMPN
CELL.562,CELL.562,1,Injury_30DPI_rep2_FP200000264BL_A6,562,10,BKC,inj,V,CCKIN,CCKIN
CELL.563,CELL.563,0,Injury_30DPI_rep2_FP200000264BL_A6,563,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.564,CELL.564,0,Injury_30DPI_rep2_FP200000264BL_A6,564,1,CP,uninj,V,VLMC,VLMC
CELL.566,CELL.566,1,Injury_30DPI_rep2_FP200000264BL_A6,566,10,BKC,inj,V,CCKIN,CCKIN
CELL.568,CELL.568,8,Injury_30DPI_rep2_FP200000264BL_A6,568,0,CMPN,inj,V,CMPN,CMPN
CELL.569,CELL.569,0,Injury_30DPI_rep2_FP200000264BL_A6,569,1,CP,inj,V,VLMC,VLMC
CELL.570,CELL.570,0,Injury_30DPI_rep2_FP200000264BL_A6,570,0,CMPN,inj,V,CMPN,CMPN
CELL.571,CELL.571,0,Injury_30DPI_rep2_FP200000264BL_A6,571,0,CMPN,uninj,V,CMPN,CMPN
CELL.574,CELL.574,3,Injury_30DPI_rep2_FP200000264BL_A6,574,1,CP,uninj,V,VLMC,VLMC
CELL.575,CELL.575,0,Injury_30DPI_rep2_FP200000264BL_A6,575,0,NBL,inj,V,CMPN,CMPN
CELL.576,CELL.576,0,Injury_30DPI_rep2_FP200000264BL_A6,576,0,CMPN,uninj,V,CMPN,CMPN
CELL.577,CELL.577,8,Injury_30DPI_rep2_FP200000264BL_A6,577,0,CMPN,uninj,V,CMPN,CMPN
CELL.578,CELL.578,8,Injury_30DPI_rep2_FP200000264BL_A6,578,0,CMPN,inj,V,CMPN,CMPN
CELL.579,CELL.579,8,Injury_30DPI_rep2_FP200000264BL_A6,579,0,CMPN,inj,V,CMPN,CMPN
CELL.581,CELL.581,0,Injury_30DPI_rep2_FP200000264BL_A6,581,1,CP,uninj,V,VLMC,VLMC
CELL.582,CELL.582,3,Injury_30DPI_rep2_FP200000264BL_A6,582,1,CP,uninj,V,VLMC,VLMC
CELL.584,CELL.584,0,Injury_30DPI_rep2_FP200000264BL_A6,584,0,CMPN,uninj,V,MSN,MSN
CELL.585,CELL.585,3,Injury_30DPI_rep2_FP200000264BL_A6,585,1,CP,uninj,V,VLMC,VLMC
CELL.586,CELL.586,0,Injury_30DPI_rep2_FP200000264BL_A6,586,0,CMPN,inj,V,CMPN,CMPN
CELL.587,CELL.587,0,Injury_30DPI_rep2_FP200000264BL_A6,587,0,CMPN,uninj,V,CMPN,CMPN
CELL.590,CELL.590,1,Injury_30DPI_rep2_FP200000264BL_A6,590,10,BKC,inj,V,CCKIN,CCKIN
CELL.591,CELL.591,8,Injury_30DPI_rep2_FP200000264BL_A6,591,0,CMPN,inj,V,CMPN,CMPN
CELL.592,CELL.592,8,Injury_30DPI_rep2_FP200000264BL_A6,592,0,CMPN,inj,V,CMPN,CMPN
CELL.593,CELL.593,8,Injury_30DPI_rep2_FP200000264BL_A6,593,0,CMPN,inj,V,CMPN,CMPN
CELL.594,CELL.594,8,Injury_30DPI_rep2_FP200000264BL_A6,594,0,CMPN,uninj,V,CMPN,CMPN
CELL.597,CELL.597,8,Injury_30DPI_rep2_FP200000264BL_A6,597,0,CMPN,inj,V,CMPN,CMPN
CELL.598,CELL.598,8,Injury_30DPI_rep2_FP200000264BL_A6,598,0,CMPN,inj,V,CMPN,CMPN
CELL.599,CELL.599,0,Injury_30DPI_rep2_FP200000264BL_A6,599,1,CP,uninj,V,VLMC,VLMC
CELL.601,CELL.601,1,Injury_30DPI_rep2_FP200000264BL_A6,601,10,BKC,inj,V,CCKIN,CCKIN
CELL.602,CELL.602,8,Injury_30DPI_rep2_FP200000264BL_A6,602,10,BKC,inj,V,CCKIN,CCKIN
CELL.603,CELL.603,8,Injury_30DPI_rep2_FP200000264BL_A6,603,0,CMPN,inj,V,CMPN,CMPN
CELL.604,CELL.604,8,Injury_30DPI_rep2_FP200000264BL_A6,604,0,CMPN,inj,V,CMPN,CMPN
CELL.605,CELL.605,8,Injury_30DPI_rep2_FP200000264BL_A6,605,0,CMPN,inj,V,CMPN,CMPN
CELL.606,CELL.606,0,Injury_30DPI_rep2_FP200000264BL_A6,606,0,CMPN,inj,V,CMPN,CMPN
CELL.609,CELL.609,8,Injury_30DPI_rep2_FP200000264BL_A6,609,0,CMPN,inj,V,CMPN,CMPN
CELL.610,CELL.610,8,Injury_30DPI_rep2_FP200000264BL_A6,610,0,CMPN,inj,V,CMPN,CMPN
CELL.611,CELL.611,0,Injury_30DPI_rep2_FP200000264BL_A6,611,0,NBL,uninj,V,CMPN,CMPN
CELL.613,CELL.613,0,Injury_30DPI_rep2_FP200000264BL_A6,613,1,CP,uninj,V,VLMC,VLMC
CELL.615,CELL.615,1,Injury_30DPI_rep2_FP200000264BL_A6,615,10,BKC,inj,V,CCKIN,CCKIN
CELL.616,CELL.616,8,Injury_30DPI_rep2_FP200000264BL_A6,616,0,CMPN,inj,V,CMPN,CMPN
CELL.617,CELL.617,0,Injury_30DPI_rep2_FP200000264BL_A6,617,0,NBL,inj,V,CMPN,CMPN
CELL.618,CELL.618,8,Injury_30DPI_rep2_FP200000264BL_A6,618,0,CMPN,uninj,V,CMPN,CMPN
CELL.619,CELL.619,1,Injury_30DPI_rep2_FP200000264BL_A6,619,10,BKC,inj,V,CCKIN,CCKIN
CELL.620,CELL.620,0,Injury_30DPI_rep2_FP200000264BL_A6,620,0,CMPN,inj,V,CMPN,CMPN
CELL.621,CELL.621,8,Injury_30DPI_rep2_FP200000264BL_A6,621,0,CMPN,uninj,V,CMPN,CMPN
CELL.622,CELL.622,8,Injury_30DPI_rep2_FP200000264BL_A6,622,0,CMPN,inj,V,CMPN,CMPN
CELL.623,CELL.623,0,Injury_30DPI_rep2_FP200000264BL_A6,623,0,CMPN,uninj,V,CMPN,CMPN
CELL.625,CELL.625,5,Injury_30DPI_rep2_FP200000264BL_A6,625,1,CP,uninj,V,VLMC,VLMC
CELL.627,CELL.627,1,Injury_30DPI_rep2_FP200000264BL_A6,627,10,BKC,inj,V,CCKIN,CCKIN
CELL.628,CELL.628,0,Injury_30DPI_rep2_FP200000264BL_A6,628,0,CMPN,inj,V,CMPN,CMPN
CELL.630,CELL.630,0,Injury_30DPI_rep2_FP200000264BL_A6,630,0,CMPN,inj,V,CMPN,CMPN
CELL.632,CELL.632,8,Injury_30DPI_rep2_FP200000264BL_A6,632,0,CMPN,inj,V,CMPN,CMPN
CELL.633,CELL.633,0,Injury_30DPI_rep2_FP200000264BL_A6,633,0,NBL,uninj,V,CMPN,CMPN
